id	ip.a.counts	input.a.counts	ip.u.counts	input.u.counts
chr16_73824400_73830431	9	20	5	12
chr16_75821959_75827981	32	33	15	13
chr16_82139255_82145258	2	19	2	13
chr16_83637252_83643296	6	13	1	2
chr16_86233295_86239310	80	83	61	64
chr16_86262173_86268197	21	21	5	12
chr16_9584490_9590522	6	21	6	6
chr17_11861025_11867172	3	9	3	4
chr17_12449903_12455932	21	13	11	5
chr17_26735774_26741856	1	2	0	2
chr17_27039669_27045623	1	6	1	5
chr17_27099164_27105176	29	3	22	2
chr17_27249212_27255352	2	12	2	4
chr17_30406814_30413023	4	24	2	14
chr17_3147366_3153409	5	9	4	4
chr17_3176530_3182557	5	13	5	9
chr17_32678257_32684272	28	12	28	11
chr17_32887137_32893184	15	1	7	1
chr17_3326580_3332726	2	1	0	0
chr17_34083021_34089185	5	12	4	9
chr17_34292450_34298452	9	20	4	13
chr17_35393949_35399945	1	7	1	5
chr17_41200867_41206900	0	6	0	1
chr17_52403847_52409865	3	6	3	3
chr17_55501716_55507741	5	0	1	0
chr17_56002401_56008616	2	11	2	3
chr17_60881440_60887474	20	53	17	31
chr17_61110229_61116238	19	19	15	6
chr17_634396_640538	10	7	5	4
chr17_66596579_66602595	55	57	42	36
chr17_6802481_6808614	0	2	0	0
chr17_68408123_68414142	53	20	39	14
chr17_69000000_69005148	14	11	9	10
chr17_70458956_70464987	8	9	4	8
chr17_71351959_71357889	4	0	3	0
chr17_9615985_9622015	30	5	26	3
chr18_10572668_10578678	0	5	0	4
chr18_12202444_12208458	7	12	6	11
chr18_13343089_13349218	0	4	0	2
chr18_13975860_13981891	27	44	16	31
chr18_14064986_14071100	3	4	1	2
chr18_1516189_1522240	20	20	14	16
chr18_21882938_21889079	2	8	1	4
chr18_2247167_2253196	17	19	12	14
chr18_22529636_22535670	8	5	2	0
chr18_22885395_22891520	5	3	4	3
chr18_24619042_24625072	10	41	8	25
chr18_27279551_27285578	4	9	0	0
chr18_27510008_27516039	5	14	4	11
chr18_27737726_27743750	64	39	53	36
chr18_28240443_28246440	31	31	21	21
chr18_28416544_28422561	4	14	4	11
chr18_2860237_2866343	0	3	0	0
chr18_31347968_31353996	45	7	25	3
chr18_32228075_32233934	13	10	0	0
chr18_32856626_32862684	10	8	7	7
chr18_34331115_34337159	4	7	0	4
chr18_34552378_34558395	2	7	1	3
chr18_34894774_34900928	13	31	4	18
chr18_35205779_35211809	17	7	11	4
chr18_35760308_35766412	0	5	0	2
chr18_37819737_37825798	1	5	1	3
chr18_39565592_39571600	24	7	22	5
chr18_39924369_39930434	4	5	2	5
chr18_40187639_40193657	2	3	2	3
chr18_41631742_41637769	6	12	6	4
chr18_41775014_41781045	4	9	4	7
chr18_42660319_42666556	0	7	0	4
chr18_45694472_45700593	8	8	5	5
chr18_45794070_45800209	1	6	1	4
chr18_47348225_47354243	16	8	0	2
chr18_47660373_47666427	21	28	9	21
chr18_49215768_49223192	2	9	1	8
chr18_49710498_49716912	3	6	3	5
chr18_5004136_5010155	2	23	0	16
chr18_50343959_50349987	6	5	1	2
chr18_51700979_51706730	0	1	0	1
chr18_51740631_51746665	8	34	7	29
chr18_53511450_53517443	13	4	8	3
chr18_535701_541755	6	26	4	20
chr18_54664206_54670337	1	3	0	2
chr18_55715484_55721529	2	0	1	0
chr18_55887412_55893439	7	5	4	0
chr18_57259696_57265728	2	6	2	5
chr18_57719248_57725264	6	3	4	3
chr18_59403939_59409970	16	10	13	9
chr18_59771359_59777443	1	17	0	14
chr18_60029678_60035707	17	3	9	3
chr18_61310603_61316739	5	8	2	5
chr18_62906292_62912314	15	2	9	2
chr18_64226384_64232470	0	7	0	7
chr18_64572565_64578676	0	19	0	11
chr18_66715074_66721105	2	13	2	11
chr18_68784834_68790853	1	3	0	0
chr18_70746549_70752581	1	7	1	3
chr18_72966526_72972556	14	4	1	3
chr18_75846851_75852883	26	20	11	9
chr18_77415976_77422002	4	6	2	4
chr18_79284621_79290766	6	10	5	9
chr18_7966442_7972474	19	11	13	9
chr18_8057452_8063463	6	6	2	5
chr18_970858_976878	28	16	18	11
chr19_12004811_12010815	13	16	1	2
chr19_20627781_20633939	0	9	0	7
chr19_20807724_20813827	2	7	0	4
chr19_20841021_20847152	0	5	0	3
chr19_23613435_23619660	3	25	3	23
chr19_23890445_23896455	8	23	4	15
chr19_24013378_24019477	4	4	1	1
chr19_28087649_28092997	1	9	0	3
chr19_28177582_28183612	2	5	1	0
chr19_28269706_28275728	2	17	2	15
chr19_29132609_29138743	0	12	0	5
chr19_29225779_29231807	13	13	8	10
chr19_29459290_29465188	17	13	12	9
chr19_32846037_32852182	2	17	1	4
chr19_34860177_34866213	0	7	0	7
chr19_36697923_36704066	4	5	1	4
chr19_37116469_37122625	3	12	3	8
chr19_37837502_37843533	25	13	19	8
chr19_40037915_40044054	0	6	0	6
chr19_42769102_42775111	2	10	2	8
chr19_43242052_43248105	15	17	15	17
chr19_55822401_55828429	18	6	10	3
chr19_9397704_9403756	2	15	0	8
chr1_100632238_100638390	7	3	5	2
chr1_100944683_100950115	12	30	7	17
chr1_102442083_102448229	2	8	1	6
chr1_102826495_102832654	4	13	3	9
chr1_104218010_104223212	1	3	1	3
chr1_104658853_104664872	3	20	2	17
chr1_104770247_104776278	12	22	11	16
chr1_104843833_104849864	3	8	1	3
chr1_104935148_104941180	0	1	0	0
chr1_108161796_108167809	43	35	36	32
chr1_108358320_108364417	3	15	2	6
chr1_111335211_111341371	11	32	8	31
chr1_112154799_112160810	28	75	25	57
chr1_112199142_112205303	0	9	0	1
chr1_112221418_112227438	54	23	40	18
chr1_113633560_113639380	23	38	16	24
chr1_115014051_115020189	10	92	6	56
chr1_115147821_115153959	10	12	7	4
chr1_116051913_116058065	27	46	19	18
chr1_116974738_116980865	2	27	1	12
chr1_117720673_117726833	0	5	0	0
chr1_118280887_118286905	14	32	4	8
chr1_118568232_118574250	3	4	1	1
chr1_118852351_118858380	8	14	4	7
chr1_119020631_119026648	45	15	30	7
chr1_121401447_121407469	9	14	8	13
chr1_121532230_121538261	15	5	15	2
chr1_121574289_121580421	5	3	3	1
chr1_124961843_124967867	2	4	1	0
chr1_125015251_125021207	0	0	0	0
chr1_125122961_125129081	0	3	0	1
chr1_14382318_14388341	2	7	2	4
chr1_146717192_146723218	20	4	10	4
chr1_147006520_147012672	0	0	0	0
chr1_147063913_147070066	21	67	17	55
chr1_147321798_147327814	1	12	0	1
chr1_147402384_147408529	2	5	2	0
chr1_147423218_147429241	3	12	1	3
chr1_158314659_158320685	6	1	2	1
chr1_158336097_158342236	11	62	10	45
chr1_158886103_158892114	1	29	1	21
chr1_159452953_159458976	0	4	0	1
chr1_163639993_163646040	32	27	28	19
chr1_164121630_164127072	4	26	2	20
chr1_164216021_164222185	20	9	14	7
chr1_164459203_164465253	14	20	9	13
chr1_165778069_165784153	4	10	3	5
chr1_166100204_166106364	0	6	0	3
chr1_166243053_166249084	2	6	0	0
chr1_166411299_166417438	0	3	0	2
chr1_168348862_168354879	2	0	0	0
chr1_169251561_169257591	45	19	40	14
chr1_170089171_170095201	0	7	0	5
chr1_170568879_170575370	4	8	1	3
chr1_172055829_172061861	2	14	0	6
chr1_172314246_172320395	25	16	16	9
chr1_172981279_172987306	13	7	10	3
chr1_173725764_173731872	10	28	8	25
chr1_174233266_174239293	2	3	1	2
chr1_174377791_174383815	26	13	20	11
chr1_174590323_174596379	14	29	8	19
chr1_174610057_174616228	2	8	2	4
chr1_174843226_174849243	0	6	0	2
chr1_175992256_175998501	10	2	2	2
chr1_176002354_176008367	6	27	6	26
chr1_176256085_176262110	26	50	22	35
chr1_176308395_176314388	20	24	18	15
chr1_177400917_177406941	17	72	10	57
chr1_177633927_177639946	78	28	50	11
chr1_177671810_177677946	9	17	4	7
chr1_177759403_177765545	19	24	15	20
chr1_178314791_178320818	18	2	17	1
chr1_178837547_178843666	6	19	3	13
chr1_178987591_178993573	10	40	7	32
chr1_179460043_179466249	20	14	10	1
chr1_180333571_180339694	3	12	3	9
chr1_180866811_180872843	42	11	34	5
chr1_183658067_183664223	7	34	7	28
chr1_184130573_184136757	3	1	0	0
chr1_185001530_185007555	29	50	13	36
chr1_185251798_185257805	16	12	16	7
chr1_185378615_185384739	1	3	1	0
chr1_185887306_185893334	8	9	5	3
chr1_186256600_186262729	7	62	6	56
chr1_186637331_186643356	1	3	1	0
chr1_187343764_187349794	32	2	22	0
chr1_187597671_187603699	20	15	16	6
chr1_188752216_188758260	35	0	15	0
chr1_189325284_189331428	14	81	13	66
chr1_189468736_189474768	28	34	26	25
chr1_189754801_189760951	2	0	0	0
chr1_191442810_191448889	4	45	4	36
chr1_192500584_192506612	93	86	79	77
chr1_192662965_192669094	15	67	9	51
chr1_193717837_193723892	12	12	10	8
chr1_196219370_196225402	5	15	2	5
chr1_196780803_196786955	1	9	1	9
chr1_196986363_196992657	7	45	5	33
chr1_197707714_197713746	18	3	15	1
chr1_198309446_198315462	19	6	15	2
chr1_205400697_205406859	2	18	2	8
chr1_207206734_207212907	4	7	3	2
chr1_207730466_207736495	20	5	11	3
chr1_208702694_208709029	0	2	0	1
chr1_209913771_209919823	4	5	4	5
chr1_209973212_209979350	1	6	0	0
chr1_212658025_212664183	5	4	5	2
chr1_213213891_213220019	10	5	0	5
chr1_217690492_217696523	23	10	17	8
chr1_219839330_219845537	2	15	0	9
chr1_219863570_219869595	9	49	8	38
chr1_223395534_223401557	8	10	6	6
chr1_225055535_225061656	10	32	9	25
chr1_237019467_237025494	10	26	6	22
chr1_237075264_237081293	5	16	3	11
chr1_239623498_239629523	5	2	2	1
chr1_239637768_239643908	2	5	0	0
chr1_242045561_242051585	13	15	9	8
chr1_242481073_242487222	1	14	0	8
chr1_245816539_245822560	7	1	6	1
chr1_247954964_247961087	0	4	0	2
chr1_248067512_248073636	0	1	0	1
chr1_248166557_248172589	0	2	0	1
chr1_248252861_248258877	0	4	0	4
chr1_248527957_248533941	1	3	1	2
chr1_25506585_25512707	0	5	0	3
chr1_33829520_33835665	3	5	0	3
chr1_34092394_34098413	5	5	4	2
chr1_34250741_34256767	9	38	6	28
chr1_34566055_34572105	8	21	5	17
chr1_41176264_41182362	3	12	1	10
chr1_43114527_43120516	2	18	2	15
chr1_48150125_48156157	6	3	5	2
chr1_48277194_48283343	3	8	1	6
chr1_48363803_48369929	0	3	0	3
chr1_49006012_49012044	2	16	2	12
chr1_49282507_49288376	8	4	8	2
chr1_49561313_49567447	3	1	3	1
chr1_49915108_49921256	0	3	0	0
chr1_49934841_49940864	13	34	13	32
chr1_52171000_52177141	2	17	2	14
chr1_58126455_58132485	44	25	35	18
chr1_58373171_58379206	13	7	9	4
chr1_58958128_58964283	19	13	16	9
chr1_59250823_59256962	0	1	0	1
chr1_59368923_59375078	13	22	5	11
chr1_59532995_59539008	0	2	0	0
chr1_59586803_59592948	6	4	4	1
chr1_59647747_59653779	14	19	5	18
chr1_60490132_60496149	2	2	1	0
chr1_60640012_60646037	4	5	4	1
chr1_65450279_65456309	5	20	4	16
chr1_65544806_65550970	0	9	0	5
chr1_65558564_65564576	14	3	4	1
chr1_66199807_66204996	1	2	0	0
chr1_66480923_66486952	13	7	10	2
chr1_66780142_66786326	0	9	0	4
chr1_67078891_67084915	9	7	4	6
chr1_67176638_67182776	4	12	3	9
chr1_68875777_68881805	1	2	1	1
chr1_69922813_69928952	8	11	4	7
chr1_71513698_71519742	10	15	7	9
chr1_71888203_71894235	1	3	0	1
chr1_7411757_7417922	4	11	3	11
chr1_74877120_74883155	0	2	0	1
chr1_74986518_74992624	0	3	0	1
chr1_75106865_75112887	11	4	1	3
chr1_75476261_75482430	1	3	1	1
chr1_75677750_75683758	6	10	4	5
chr1_77000000_77005515	3	4	2	1
chr1_78845456_78851474	4	5	3	1
chr1_79414188_79420301	0	5	0	0
chr1_79511261_79517280	5	21	3	17
chr1_80132548_80138577	9	8	6	8
chr1_80394348_80400494	6	1	3	0
chr1_80939203_80945257	0	0	0	0
chr1_82130929_82136890	22	3	20	2
chr1_82250044_82256069	1	8	1	5
chr1_83182174_83188201	23	9	23	5
chr1_83263607_83269631	3	2	3	2
chr1_83350413_83356465	14	23	13	23
chr1_84228930_84234940	8	5	2	0
chr1_85508351_85514542	0	11	0	8
chr1_85641866_85648021	5	19	5	16
chr1_85748519_85754548	4	6	2	3
chr1_85824940_85830944	3	9	1	9
chr1_85927067_85933100	13	7	11	7
chr1_86679080_86685111	0	0	0	0
chr1_88341842_88347867	6	7	2	2
chr1_89412579_89418615	10	4	6	4
chr1_89747026_89753053	12	1	5	0
chr1_90057280_90063312	6	10	6	10
chr1_93790652_93796681	6	13	0	7
chr1_95292237_95298258	15	2	12	1
chr1_96604386_96610400	10	2	3	1
chr1_96853195_96859362	4	1	1	0
chr1_98875638_98881734	1	19	1	17
chr1_99399824_99405973	0	2	0	0
chr20_11632779_11638837	11	35	9	26
chr20_12443116_12449140	8	7	8	4
chr20_12582507_12588531	34	11	29	9
chr20_12801017_12807044	10	11	7	9
chr20_129964_135977	21	7	19	7
chr20_18332912_18339088	12	4	9	1
chr20_21887655_21893685	2	13	2	2
chr20_21910853_21916881	2	39	1	26
chr20_22009432_22015596	0	10	0	6
chr20_22194131_22200273	0	4	0	3
chr20_23426108_23432140	10	9	3	3
chr20_23589308_23595311	30	21	14	9
chr20_23896851_23903006	17	74	13	58
chr20_24900605_24906618	1	9	0	2
chr20_24921723_24927909	8	14	7	11
chr20_2500825_2506958	18	22	13	15
chr20_25329949_25335970	9	10	2	4
chr20_26233677_26239735	20	2	18	0
chr20_28736655_28742476	0	3	0	1
chr20_30944115_30950140	1	17	1	16
chr20_30985455_30991464	35	31	35	29
chr20_31332715_31338865	5	44	2	34
chr20_40619322_40625356	7	6	3	0
chr20_42206269_42212317	90	41	40	21
chr20_42614937_42620967	23	25	1	2
chr20_4283734_4289881	1	13	1	6
chr20_43814461_43820491	39	15	29	5
chr20_45687891_45693981	8	6	3	2
chr20_53455562_53461566	39	17	31	7
chr20_53472644_53478653	33	55	23	41
chr20_53503851_53509874	19	34	1	19
chr20_54782510_54788349	44	163	31	125
chr20_55220304_55226469	0	15	0	6
chr20_55900229_55906399	8	44	6	37
chr20_59531777_59537803	29	71	14	51
chr20_6315821_6321844	26	8	19	7
chr20_7116194_7122199	3	2	3	0
chr20_8108866_8114917	9	10	5	8
chr20_8595101_8601127	22	8	19	4
chr21_10631089_10637220	0	9	0	4
chr21_10739647_10745670	0	3	0	3
chr21_14927082_14933113	1	5	0	1
chr21_14933877_14939951	25	58	22	55
chr21_17327482_17333500	2	18	0	16
chr21_17376038_17381930	3	7	0	0
chr21_22493175_22499632	4	9	2	7
chr21_25918367_25924392	9	2	8	1
chr21_28676917_28683062	3	2	1	1
chr21_31814220_31820362	6	4	3	2
chr21_33925606_33931606	30	8	13	6
chr21_35493766_35499791	17	3	8	1
chr21_36616544_36622673	1	13	1	8
chr21_8767450_8773597	0	0	0	0
chr22_11428056_11433204	0	0	0	0
chr22_11959381_11965528	0	1	0	0
chr22_12801330_12807455	0	0	0	0
chr22_15214621_15220667	0	0	0	0
chr22_16021017_16027044	0	2	0	0
chr22_16183718_16189738	3	16	2	16
chr22_16235053_16241190	0	2	0	2
chr22_22187854_22193971	0	8	0	3
chr22_22276800_22282812	0	0	0	0
chr22_23662983_23669138	0	5	0	4
chr22_28209186_28215291	8	32	7	17
chr22_28386847_28392869	5	2	3	2
chr22_28663283_28669315	1	1	0	0
chr22_32294665_32300684	0	0	0	0
chr22_34549683_34555708	5	1	0	1
chr22_34677368_34683400	1	5	1	2
chr22_48985761_48991792	13	22	10	17
chr2_102324371_102330501	4	13	2	6
chr2_102566355_102572385	19	13	10	5
chr2_106130892_106136925	17	15	12	8
chr2_109111631_109117785	30	18	20	11
chr2_112503812_112509845	31	65	29	64
chr2_113471481_113477545	0	0	0	0
chr2_114096298_114102405	12	58	8	51
chr2_115799431_115805573	2	34	2	25
chr2_116048941_116054967	9	13	5	6
chr2_117156034_117162051	1	8	0	3
chr2_117649184_117655215	5	6	2	4
chr2_117778178_117784316	8	7	2	3
chr2_117803780_117809809	13	36	13	34
chr2_118137000_118143020	32	28	18	19
chr2_118895761_118901792	13	4	2	2
chr2_122012673_122018708	15	36	12	24
chr2_122046204_122052249	8	25	6	20
chr2_122550744_122556816	4	1	2	0
chr2_123628724_123634742	3	11	0	4
chr2_124139775_124145807	14	30	5	22
chr2_124356306_124362334	9	5	6	2
chr2_124407870_124413893	5	18	2	5
chr2_124593139_124599168	23	23	21	17
chr2_12521757_12527771	21	11	2	1
chr2_126178048_126184064	1	2	0	1
chr2_128858984_128865016	52	21	40	18
chr2_129531920_129537968	0	4	0	4
chr2_132231325_132237282	6	1	6	0
chr2_133465007_133471038	13	53	10	36
chr2_133546865_133552758	19	14	4	3
chr2_133910480_133916504	23	53	20	41
chr2_134825451_134831458	48	4	35	1
chr2_135291597_135297711	17	25	13	17
chr2_137393160_137399190	13	20	11	15
chr2_14099133_14105291	13	40	8	28
chr2_142607781_142613812	45	14	40	11
chr2_142806275_142812293	1	5	1	4
chr2_143006042_143012076	43	4	22	2
chr2_143536378_143542524	1	3	0	3
chr2_143661562_143667611	4	5	1	2
chr2_143860956_143866987	16	14	13	10
chr2_146405741_146411341	3	46	3	36
chr2_147727004_147733028	11	6	1	0
chr2_14783324_14789477	3	6	3	4
chr2_148148940_148154956	1	7	0	3
chr2_148188745_148194773	37	15	30	8
chr2_148322844_148328854	8	14	6	9
chr2_14848064_14854078	18	13	17	11
chr2_149501242_149507406	2	5	2	2
chr2_149637880_149643991	5	34	5	28
chr2_149850457_149856466	12	21	7	6
chr2_149945265_149951292	20	6	9	1
chr2_151698868_151704889	33	38	29	34
chr2_153007766_153013796	10	40	8	28
chr2_15316249_15322384	11	59	10	48
chr2_153251473_153257477	2	8	0	0
chr2_153397921_153403952	16	8	12	7
chr2_153719447_153725466	27	13	21	8
chr2_154147919_154154081	1	13	1	11
chr2_155466628_155472644	8	6	6	3
chr2_155965887_155971915	27	7	26	3
chr2_156254518_156260532	39	13	27	9
chr2_156962342_156968483	5	5	3	0
chr2_157368535_157374566	26	10	19	6
chr2_157397599_157403696	4	38	2	27
chr2_157515143_157521173	29	43	21	32
chr2_157566353_157572377	4	5	1	0
chr2_158351231_158357242	20	29	14	19
chr2_158522617_158528649	49	10	33	6
chr2_160756918_160763090	31	58	28	50
chr2_160766499_160772615	22	11	21	8
chr2_160797332_160803466	37	30	34	20
chr2_160850732_160856748	32	11	22	4
chr2_164261247_164267132	32	6	24	3
chr2_165485934_165491963	14	14	8	10
chr2_165731663_165737694	40	27	27	18
chr2_16593725_16599758	13	9	8	7
chr2_166702725_166708745	15	13	9	6
chr2_166988454_166994509	7	41	5	33
chr2_167081946_167087967	0	3	0	1
chr2_167662955_167668974	8	31	2	15
chr2_167835042_167841189	10	36	7	29
chr2_169248623_169254656	5	20	3	17
chr2_169452781_169458934	7	2	0	1
chr2_171641285_171647419	7	5	4	4
chr2_172187264_172193414	4	34	4	19
chr2_172315270_172321297	36	40	23	31
chr2_173527289_173533317	1	12	1	8
chr2_173699375_173705410	43	34	30	24
chr2_174404458_174410482	24	6	11	2
chr2_175481951_175487994	4	7	3	1
chr2_175588546_175594563	31	16	8	9
chr2_175759595_175765629	15	18	13	16
chr2_177973073_177979090	28	32	16	26
chr2_178982451_178988482	14	22	12	18
chr2_179087387_179093560	8	10	4	7
chr2_179195944_179201918	34	20	25	16
chr2_18012016_18018024	11	21	8	21
chr2_180833661_180839689	33	3	24	3
chr2_181731649_181737829	5	28	5	25
chr2_182025225_182031239	19	14	13	6
chr2_182212404_182218434	13	12	6	3
chr2_183448314_183454476	1	10	0	1
chr2_183586195_183592337	7	18	6	9
chr2_185419434_185425462	8	11	5	10
chr2_185585887_185591908	14	1	2	0
chr2_185841720_185847756	5	9	4	5
chr2_185864597_185870656	12	5	10	3
chr2_188123561_188129537	26	6	19	5
chr2_190772250_190778401	3	3	2	1
chr2_191761849_191767876	63	6	33	3
chr2_192268435_192274450	33	7	21	5
chr2_19305839_19311862	8	13	5	10
chr2_193212420_193218448	25	2	3	0
chr2_195067521_195073543	1	3	0	0
chr2_195228435_195234459	4	7	0	0
chr2_195373191_195379241	41	39	37	30
chr2_195523002_195529095	3	21	3	15
chr2_196521488_196527500	0	9	0	3
chr2_196905587_196911636	22	6	16	0
chr2_197634735_197640761	54	19	43	15
chr2_197687546_197693561	36	62	36	57
chr2_197728962_197734964	1	15	1	4
chr2_198196260_198202415	0	5	0	2
chr2_199028485_199034598	1	20	1	17
chr2_201290544_201296670	13	8	8	5
chr2_204991072_204997106	24	8	18	5
chr2_206894207_206900352	0	33	0	22
chr2_206908035_206914052	1	16	0	12
chr2_207000910_207006934	9	8	4	5
chr2_207344165_207350576	2	4	2	2
chr2_208800640_208806791	14	13	13	10
chr2_208811621_208817648	5	6	4	1
chr2_208831567_208837733	8	9	3	1
chr2_20905451_20911612	6	13	6	10
chr2_209128529_209134554	6	4	3	2
chr2_209746180_209752208	10	8	8	7
chr2_211219320_211225344	73	11	61	7
chr2_21208575_21214737	4	21	2	10
chr2_212785128_212791268	9	4	3	0
chr2_215220243_215226331	7	6	4	3
chr2_216454715_216460842	7	5	0	0
chr2_21903319_21909344	9	39	3	25
chr2_219931818_219937838	13	23	7	17
chr2_22156442_22162464	2	15	1	10
chr2_221984562_221990586	20	35	7	30
chr2_222149601_222155632	13	18	10	15
chr2_227064885_227070875	18	11	9	9
chr2_228199138_228205299	8	15	7	14
chr2_228568257_228574281	1	6	1	2
chr2_228755693_228761717	10	21	2	14
chr2_22984153_22990168	10	11	7	4
chr2_23171551_23177697	0	7	0	1
chr2_232149196_232155229	8	26	5	18
chr2_23224851_23230886	12	30	2	16
chr2_233577839_233583870	13	3	5	3
chr2_234888389_234894419	13	6	4	4
chr2_236383666_236389689	9	4	2	2
chr2_240544494_240550522	22	2	13	1
chr2_24095157_24101258	10	36	7	17
chr2_24800323_24806471	0	11	0	8
chr2_30904198_30910223	34	46	28	29
chr2_33170013_33176199	14	13	7	3
chr2_3369246_3375395	10	10	6	10
chr2_35012447_35018591	0	14	0	11
chr2_35106860_35113009	6	12	3	12
chr2_36112506_36118537	12	35	9	25
chr2_3794364_3800395	27	7	22	3
chr2_38132407_38138592	6	8	3	3
chr2_39575018_39581152	15	61	10	50
chr2_40008598_40014619	25	13	17	9
chr2_40232600_40238627	5	12	2	2
chr2_4157808_4163833	6	12	4	10
chr2_42989475_42995502	42	10	34	9
chr2_43542869_43549021	22	7	13	5
chr2_43660471_43666500	4	9	4	6
chr2_45059559_45065587	24	14	16	5
chr2_45075744_45081776	10	17	3	7
chr2_4642968_4648965	15	10	11	5
chr2_48739839_48745890	16	5	10	1
chr2_51312721_51318845	1	3	0	1
chr2_52039405_52045552	5	18	2	8
chr2_53587033_53593044	48	10	32	6
chr2_55442106_55447873	8	37	7	30
chr2_55736329_55742393	18	9	9	5
chr2_55788120_55794261	0	9	0	7
chr2_57418710_57424719	1	5	1	2
chr2_57608847_57614848	13	36	6	21
chr2_58171614_58177788	20	10	7	4
chr2_58381542_58387566	28	59	24	55
chr2_60083662_60089694	24	35	21	21
chr2_60141191_60147223	7	16	2	6
chr2_60189023_60195053	4	9	0	5
chr2_62616418_62622729	6	71	6	68
chr2_62645710_62651726	14	7	11	7
chr2_62835478_62841498	30	4	25	4
chr2_63530723_63536624	9	41	9	39
chr2_65924170_65930343	6	9	5	3
chr2_66138949_66144939	4	8	2	4
chr2_66206329_66212369	9	4	6	1
chr2_66391130_66397150	8	16	8	10
chr2_66627088_66633235	17	39	17	33
chr2_67356064_67362249	5	22	5	9
chr2_71411474_71417501	0	5	0	2
chr2_72015949_72021960	54	10	21	3
chr2_72063975_72069997	9	24	1	20
chr2_72403730_72409869	4	10	2	9
chr2_73460454_73466651	3	0	1	0
chr2_73480076_73486099	39	8	21	7
chr2_73721395_73727535	30	30	22	19
chr2_76345152_76351328	10	41	10	32
chr2_76647991_76654020	9	11	7	8
chr2_76702092_76708115	11	0	10	0
chr2_76722834_76729033	6	3	0	2
chr2_76775758_76781758	11	20	3	8
chr2_76795804_76801677	27	16	11	4
chr2_77592831_77598845	10	6	4	2
chr2_77753772_77759778	8	20	7	15
chr2_79105693_79111696	2	26	0	13
chr2_79282256_79288271	4	8	2	2
chr2_799542_805567	3	2	0	2
chr2_80093001_80099154	3	10	3	6
chr2_83088804_83094831	73	63	49	53
chr2_83347474_83353489	6	8	5	5
chr2_83768302_83774332	6	24	3	19
chr2_84224738_84230910	8	13	8	9
chr2_85963806_85969950	3	9	2	7
chr2_86655238_86661268	3	2	3	1
chr2_90350348_90356484	0	0	0	0
chr2_9038331_9044482	11	24	9	21
chr2_91446947_91453083	0	0	0	0
chr2_91921173_91927204	0	4	0	4
chr2_95252086_95258210	4	8	0	0
chr2_95869529_95875690	0	0	0	0
chr2_96378981_96385131	16	13	13	9
chr2_97225627_97231779	4	7	4	5
chr2_9860962_9867093	39	21	15	10
chr3_101108330_101114476	2	22	2	14
chr3_102008204_102014355	9	15	4	6
chr3_103220448_103226476	28	15	27	5
chr3_103556537_103562569	12	7	10	7
chr3_105296223_105302219	19	8	15	4
chr3_106665293_106671324	15	32	11	18
chr3_106975444_106981476	18	15	16	9
chr3_107144092_107150246	31	58	29	50
chr3_107333744_107339866	5	10	0	2
chr3_107692204_107698221	2	6	1	3
chr3_108369326_108375491	1	6	0	3
chr3_108749400_108755425	23	25	1	6
chr3_109199872_109205903	12	36	5	24
chr3_109508196_109514400	6	58	6	57
chr3_110440086_110446113	4	22	3	17
chr3_110632031_110638051	0	14	0	9
chr3_110911437_110917460	0	2	0	1
chr3_111018716_111024745	13	4	8	0
chr3_111556203_111562234	11	1	7	0
chr3_112659127_112665164	3	11	1	1
chr3_114276891_114282906	13	19	5	16
chr3_115312305_115318470	2	18	2	11
chr3_116203398_116209426	13	17	1	9
chr3_116359999_116366026	2	5	1	3
chr3_116455196_116461295	4	10	4	9
chr3_118914243_118920271	30	7	17	4
chr3_119001470_119007490	21	30	8	21
chr3_119045132_119051153	40	7	31	6
chr3_119106586_119112745	2	5	0	3
chr3_119563180_119569317	11	45	8	38
chr3_120372615_120378640	15	2	7	0
chr3_120573021_120579186	25	15	22	9
chr3_120973554_120979692	2	15	0	7
chr3_121932760_121938786	0	8	0	6
chr3_122041911_122047938	38	6	27	3
chr3_122137076_122143228	9	7	1	3
chr3_122732871_122739022	20	9	18	7
chr3_125936638_125942696	8	63	6	58
chr3_126331604_126337586	10	10	10	7
chr3_126801074_126807208	19	37	8	14
chr3_131115989_131122113	0	2	0	1
chr3_131331470_131337625	0	7	0	1
chr3_132371232_132377261	34	7	19	6
chr3_132741144_132747312	9	49	9	43
chr3_132760656_132766652	5	13	5	7
chr3_132946006_132952034	17	10	13	2
chr3_133000000_133005662	0	8	0	5
chr3_133723674_133729811	10	43	3	28
chr3_135025209_135031249	24	23	16	11
chr3_135252214_135258230	8	7	3	3
chr3_135584725_135590755	46	9	39	2
chr3_135658603_135664636	22	6	19	3
chr3_136479056_136485103	25	38	13	28
chr3_136963693_136969736	51	8	45	5
chr3_137211031_137217172	4	54	4	48
chr3_137633714_137639732	2	7	2	2
chr3_137660583_137666719	10	36	8	31
chr3_1387560_1393571	1	16	1	11
chr3_139590956_139596035	34	6	23	3
chr3_140479951_140486093	2	4	0	0
chr3_140987571_140993670	0	3	0	0
chr3_141135363_141141479	21	22	19	8
chr3_141757129_141763153	39	32	24	15
chr3_142290203_142296232	17	12	15	11
chr3_142475105_142481234	5	19	1	12
chr3_143662333_143668488	5	17	0	8
chr3_145252617_145258622	9	2	4	0
chr3_145927778_145933791	17	22	17	21
