id	ip.a.counts	input.a.counts	ip.u.counts	input.u.counts
chr16_33952564_33958612	21	49	19	49
chr16_34018673_34024592	0	0	0	0
chr16_35160155_35166172	6	24	4	22
chr16_35468696_35474693	9	35	8	24
chr16_35608475_35614501	2	55	1	16
chr16_35715796_35721963	2	6	2	3
chr16_36071922_36077950	8	5	8	1
chr16_46449411_46455427	3	17	3	15
chr16_46535347_46541495	11	37	10	33
chr16_47182757_47188783	15	4	9	0
chr16_47437710_47443907	11	18	9	14
chr16_47541007_47547243	48	138	47	130
chr16_47677770_47683912	21	24	7	14
chr16_48015465_48021489	1	30	0	23
chr16_48768571_48774603	2	17	1	7
chr16_53396916_53402916	1	4	1	2
chr16_54042096_54048145	24	71	12	58
chr16_56154514_56160662	6	11	1	5
chr16_58779887_58785996	4	12	0	3
chr16_58873142_58879266	6	9	0	0
chr16_58977510_58983531	5	10	5	8
chr16_59559294_59565319	31	18	15	6
chr16_59809317_59815504	6	48	6	26
chr16_59976601_59982619	9	4	9	1
chr16_60522745_60528760	2	15	0	10
chr16_60935971_60941164	2	10	1	4
chr16_61782078_61788101	7	18	4	6
chr16_61801455_61807489	3	22	2	7
chr16_62992368_62998492	13	15	7	3
chr16_63119951_63125975	29	37	27	28
chr16_65551127_65557278	15	17	12	9
chr16_65690011_65696020	4	18	3	9
chr16_68583448_68589505	6	14	6	12
chr16_72543204_72549689	17	44	17	40
chr16_72627274_72633298	2	5	2	1
chr16_73824400_73830431	1	29	1	17
chr16_82139255_82145258	1	18	0	11
chr16_83637252_83643296	2	12	0	2
chr16_86233295_86239310	38	43	35	31
chr16_86262173_86268197	4	18	1	11
chr16_9584490_9590522	1	8	0	1
chr17_11861025_11867172	3	11	1	9
chr17_12449903_12455932	0	1	0	1
chr17_26735774_26741856	0	3	0	0
chr17_27039669_27045623	13	19	10	16
chr17_27099164_27105176	0	5	0	3
chr17_27249212_27255352	22	40	16	29
chr17_30406814_30413023	2	47	2	23
chr17_3147366_3153409	2	13	1	6
chr17_3176530_3182557	1	29	0	21
chr17_32678257_32684272	9	27	4	27
chr17_32887137_32893184	1	21	1	14
chr17_3326580_3332726	0	4	0	0
chr17_34083021_34089185	29	32	22	18
chr17_34292450_34298452	1	47	1	29
chr17_35393949_35399945	10	7	6	3
chr17_41200867_41206900	3	12	2	3
chr17_52403847_52409865	7	13	5	8
chr17_55501716_55507741	0	4	0	3
chr17_56002401_56008616	1	19	0	16
chr17_60881440_60887474	1	30	1	17
chr17_61110229_61116238	8	5	5	2
chr17_634396_640538	8	13	8	9
chr17_66596579_66602595	4	27	3	19
chr17_6802481_6808614	2	4	0	0
chr17_68408123_68414142	1	23	0	15
chr17_69000000_69005148	7	22	1	15
chr17_70458956_70464987	2	18	0	17
chr17_70544788_70550795	9	13	0	0
chr17_71351959_71357889	7	12	5	8
chr17_9615985_9622015	6	5	3	3
chr18_10572668_10578678	6	12	6	4
chr18_12181637_12187780	0	5	0	5
chr18_12202444_12208458	0	6	0	6
chr18_13343089_13349218	0	4	0	1
chr18_13975860_13981891	4	17	0	15
chr18_14064986_14071100	0	1	0	0
chr18_1516189_1522240	1	14	1	9
chr18_21882938_21889079	0	2	0	1
chr18_2247167_2253196	4	23	0	15
chr18_22529636_22535670	0	7	0	5
chr18_22885395_22891520	1	9	1	5
chr18_24619042_24625072	7	47	4	40
chr18_27279551_27285578	8	6	0	0
chr18_27510008_27516039	3	20	2	18
chr18_27737726_27743750	12	40	12	34
chr18_28240443_28246440	4	43	4	34
chr18_28416544_28422561	0	10	0	8
chr18_2860237_2866343	2	4	0	0
chr18_31347968_31353996	6	7	6	6
chr18_32228075_32233934	6	4	0	0
chr18_32856626_32862684	1	7	1	5
chr18_34331115_34337159	0	19	0	5
chr18_34552378_34558395	4	6	3	4
chr18_34894774_34900928	6	28	5	9
chr18_35205779_35211809	1	8	1	4
chr18_35760308_35766412	2	7	1	2
chr18_36235134_36241152	2	6	2	5
chr18_37819737_37825798	0	8	0	2
chr18_39565592_39571600	1	6	0	4
chr18_39924369_39930434	1	6	0	5
chr18_40187639_40193657	6	5	4	3
chr18_41631742_41637769	2	12	1	9
chr18_41775014_41781045	0	5	0	4
chr18_42660319_42666556	1	6	1	3
chr18_45694472_45700593	8	19	5	10
chr18_45794070_45800209	1	7	0	6
chr18_47348225_47354243	9	15	0	0
chr18_47637319_47643479	2	3	2	0
chr18_47660373_47666427	6	38	3	25
chr18_49215768_49223192	0	23	0	13
chr18_49710498_49716912	4	4	3	2
chr18_5004136_5010155	2	18	0	14
chr18_50343959_50349987	0	3	0	2
chr18_51700979_51706730	5	2	2	1
chr18_51740631_51746665	11	40	11	34
chr18_53511450_53517443	3	11	0	8
chr18_535701_541755	9	29	8	27
chr18_54664206_54670337	2	7	2	5
chr18_55715484_55721529	1	8	0	6
chr18_55887412_55893439	0	8	0	3
chr18_56525569_56531695	2	40	2	27
chr18_57259696_57265728	5	6	1	4
chr18_57719248_57725264	3	5	1	4
chr18_59403939_59409970	0	14	0	9
chr18_59771359_59777443	2	29	1	14
chr18_60029678_60035707	1	7	0	4
chr18_61310603_61316739	7	10	3	1
chr18_62906292_62912314	3	7	3	6
chr18_64226384_64232470	1	21	1	14
chr18_64572565_64578676	0	12	0	7
chr18_66715074_66721105	3	17	3	9
chr18_68784834_68790853	0	6	0	0
chr18_70746549_70752581	2	8	0	5
chr18_72966526_72972556	1	3	1	3
chr18_75846851_75852883	4	24	4	14
chr18_77415976_77422002	0	6	0	3
chr18_79284621_79290766	17	14	12	10
chr18_7966442_7972474	7	32	7	24
chr18_8057452_8063463	0	11	0	5
chr18_970858_976878	0	14	0	9
chr19_12004811_12010815	25	33	6	3
chr19_20627781_20633939	4	7	1	7
chr19_20807724_20813827	0	19	0	13
chr19_20841021_20847152	4	11	0	8
chr19_23430132_23436285	6	22	4	18
chr19_23613435_23619660	4	38	4	31
chr19_23890445_23896455	6	49	5	27
chr19_24013378_24019477	7	7	4	5
chr19_28087649_28092997	10	9	9	1
chr19_28177582_28183612	0	9	0	4
chr19_28269706_28275728	8	9	6	6
chr19_29132609_29138743	0	10	0	7
chr19_29225779_29231807	13	15	3	11
chr19_29459290_29465188	0	4	0	4
chr19_32587512_32593595	5	1	4	1
chr19_32846037_32852182	4	20	1	2
chr19_34860177_34866213	0	21	0	14
chr19_36697923_36704066	1	9	1	4
chr19_37116469_37122625	2	36	1	19
chr19_37837502_37843533	13	6	8	4
chr19_40037915_40044054	1	4	0	4
chr19_42769102_42775111	3	18	3	12
chr19_43242052_43248105	4	11	4	9
chr19_55822401_55828429	0	7	0	3
chr19_9397704_9403756	7	18	7	2
chr1_100632238_100638390	24	28	23	13
chr1_100944683_100950115	8	56	6	46
chr1_102442083_102448229	0	4	0	1
chr1_102826495_102832654	7	15	7	10
chr1_102928102_102934113	5	15	5	11
chr1_104218010_104223212	1	5	0	5
chr1_104658853_104664872	6	35	6	28
chr1_104770247_104776278	10	30	7	27
chr1_104843833_104849864	0	11	0	3
chr1_104935148_104941180	1	5	1	4
chr1_108161796_108167809	36	17	31	12
chr1_108358320_108364417	0	11	0	8
chr1_111335211_111341371	6	31	6	30
chr1_112154799_112160810	11	81	11	65
chr1_112199142_112205303	1	13	1	1
chr1_112221418_112227438	21	39	19	28
chr1_113633560_113639380	31	25	26	12
chr1_115014051_115020189	1	38	1	20
chr1_115147821_115153959	7	14	2	6
chr1_116051913_116058065	3	23	1	19
chr1_116974738_116980865	8	14	5	7
chr1_117720673_117726833	0	3	0	0
chr1_118280887_118286905	7	34	2	22
chr1_118568232_118574250	4	15	3	8
chr1_118852351_118858380	5	15	3	7
chr1_119020631_119026648	14	14	13	8
chr1_121401447_121407469	6	8	6	6
chr1_121532230_121538261	4	12	1	10
chr1_121574289_121580421	10	7	7	1
chr1_124961843_124967867	6	14	0	6
chr1_125015251_125021207	6	11	2	7
chr1_125122961_125129081	0	2	0	0
chr1_143558090_143564124	1	11	1	5
chr1_14382318_14388341	18	65	14	52
chr1_146717192_146723218	0	6	0	4
chr1_147006520_147012672	0	7	0	4
chr1_147063913_147070066	4	33	3	22
chr1_147321798_147327814	0	2	0	0
chr1_147402384_147408529	0	8	0	0
chr1_147423218_147429241	2	11	2	5
chr1_158314659_158320685	17	11	13	3
chr1_158336097_158342236	12	66	10	44
chr1_158886103_158892114	26	47	14	28
chr1_159452953_159458976	14	11	9	5
chr1_159568953_159575104	7	19	5	7
chr1_163639993_163646040	3	36	2	18
chr1_164121630_164127072	0	32	0	20
chr1_164216021_164222185	22	19	13	5
chr1_164459203_164465253	3	48	3	41
chr1_165778069_165784153	4	23	2	8
chr1_166100204_166106364	1	8	0	0
chr1_166243053_166249084	0	19	0	6
chr1_166411299_166417438	3	16	1	4
chr1_168348862_168354879	0	3	0	1
chr1_169251561_169257591	10	19	10	17
chr1_170089171_170095201	0	10	0	6
chr1_170568879_170575370	2	9	1	4
chr1_171373586_171379567	2	26	2	16
chr1_172055829_172061861	3	9	2	2
chr1_172314246_172320395	21	14	14	9
chr1_172981279_172987306	5	13	5	11
chr1_173725764_173731872	15	26	13	21
chr1_174233266_174239293	1	16	1	11
chr1_174377791_174383815	2	20	2	12
chr1_174590323_174596379	2	32	0	19
chr1_174610057_174616228	9	10	8	4
chr1_174843226_174849243	2	6	0	1
chr1_175992256_175998501	1	5	0	2
chr1_176002354_176008367	11	47	9	32
chr1_176256085_176262110	3	57	3	48
chr1_176308395_176314388	6	43	5	30
chr1_177400917_177406941	46	42	32	31
chr1_177633927_177639946	0	51	0	39
chr1_177671810_177677946	4	14	0	2
chr1_177759403_177765545	15	25	11	21
chr1_178314791_178320818	3	17	3	11
chr1_178837547_178843666	8	30	5	24
chr1_178987591_178993573	6	44	1	35
chr1_179460043_179466249	5	20	1	5
chr1_180333571_180339694	6	13	5	11
chr1_180866811_180872843	2	15	2	14
chr1_183658067_183664223	9	37	6	35
chr1_184130573_184136757	0	15	0	5
chr1_184845616_184851641	0	11	0	0
chr1_185001530_185007555	12	40	7	23
chr1_185251798_185257805	7	15	6	11
chr1_185378615_185384739	0	3	0	2
chr1_185887306_185893334	0	10	0	2
chr1_186256600_186262729	0	32	0	27
chr1_186637331_186643356	2	8	1	3
chr1_187343764_187349794	2	9	0	0
chr1_187597671_187603699	23	12	13	7
chr1_188752216_188758260	0	6	0	4
chr1_189325284_189331428	5	42	5	38
chr1_189468736_189474768	6	26	5	24
chr1_189754801_189760951	0	11	0	8
chr1_191442810_191448889	3	50	2	44
chr1_192500584_192506612	26	67	24	64
chr1_192662965_192669094	21	50	15	32
chr1_193717837_193723892	3	5	0	2
chr1_196219370_196225402	2	12	1	7
chr1_196986363_196992657	2	27	0	18
chr1_197707714_197713746	1	4	1	1
chr1_198309446_198315462	2	15	2	4
chr1_205400697_205406859	4	12	2	7
chr1_207206734_207212907	5	4	0	1
chr1_207730466_207736495	11	11	6	5
chr1_208702694_208709029	11	12	7	10
chr1_209913771_209919823	1	21	0	14
chr1_209973212_209979350	2	13	2	2
chr1_212658025_212664183	3	24	3	17
chr1_213213891_213220019	24	11	18	6
chr1_217690492_217696523	0	13	0	12
chr1_218009227_218015252	0	8	0	5
chr1_219839330_219845537	1	30	0	16
chr1_219863570_219869595	8	73	5	57
chr1_223366542_223372687	6	21	2	13
chr1_223395534_223401557	2	20	2	10
chr1_223446992_223453023	3	10	0	2
chr1_225055535_225061656	1	54	1	34
chr1_237019467_237025494	6	24	3	14
chr1_237075264_237081293	4	27	2	19
chr1_239623498_239629523	1	14	1	7
chr1_239637768_239643908	14	15	3	7
chr1_242045561_242051585	1	11	0	7
chr1_242481073_242487222	9	21	8	14
chr1_245816539_245822560	11	5	10	0
chr1_247687173_247693204	2	16	0	10
chr1_247954964_247961087	3	5	0	1
chr1_248067512_248073636	1	2	1	1
chr1_248166557_248172589	2	8	0	6
chr1_248252861_248258877	3	3	3	1
chr1_248527957_248533941	4	22	1	12
chr1_25506585_25512707	12	10	10	4
chr1_33829520_33835665	10	28	5	14
chr1_34092394_34098413	10	15	5	9
chr1_34250741_34256767	5	69	5	54
chr1_34566055_34572105	5	55	5	39
chr1_41176264_41182362	7	23	3	14
chr1_43114527_43120516	5	31	5	25
chr1_48150125_48156157	3	11	3	7
chr1_48277194_48283343	9	52	8	44
chr1_48363803_48369929	9	26	4	14
chr1_49006012_49012044	6	17	4	11
chr1_49282507_49288376	14	16	10	10
chr1_49561313_49567447	8	7	2	2
chr1_49915108_49921256	2	6	2	2
chr1_49934841_49940864	12	90	12	86
chr1_52171000_52177141	11	34	3	14
chr1_58126455_58132485	34	76	30	65
chr1_58269013_58275032	3	11	2	8
chr1_58373171_58379206	2	9	1	4
chr1_58958128_58964283	33	50	20	29
chr1_59250823_59256962	3	10	0	3
chr1_59368923_59375078	10	36	1	0
chr1_59532995_59539008	1	18	1	10
chr1_59586803_59592948	2	10	0	7
chr1_59647747_59653779	8	51	4	39
chr1_60490132_60496149	1	14	1	6
chr1_60640012_60646037	1	14	1	13
chr1_65450279_65456309	6	33	3	23
chr1_65544806_65550970	0	14	0	4
chr1_65558564_65564576	6	8	3	6
chr1_66199807_66204996	4	18	4	3
chr1_66480923_66486952	8	15	1	7
chr1_66780142_66786326	3	14	3	12
chr1_67078891_67084915	1	23	1	6
chr1_67176638_67182776	10	43	4	32
chr1_68875777_68881805	2	8	1	5
chr1_69882613_69888643	6	17	1	11
chr1_69922813_69928952	15	36	9	27
chr1_71513698_71519742	4	70	4	64
chr1_71888203_71894235	2	19	2	6
chr1_7411757_7417922	22	44	7	38
chr1_74877120_74883155	13	15	9	9
chr1_74986518_74992624	3	5	2	4
chr1_75106865_75112887	1	9	0	2
chr1_75476261_75482430	5	12	3	9
chr1_75697639_75703674	8	23	0	11
chr1_75777591_75783742	9	47	3	45
chr1_77000000_77005515	3	16	2	4
chr1_78845456_78851474	3	21	0	10
chr1_79414188_79420301	0	7	0	3
chr1_79511261_79517280	7	38	7	33
chr1_79938402_79944419	9	13	5	1
chr1_80132548_80138577	9	29	7	23
chr1_80394348_80400494	9	15	8	7
chr1_80939203_80945257	0	11	0	3
chr1_82130929_82136890	6	11	4	11
chr1_82250044_82256069	8	16	8	9
chr1_83167420_83173581	0	0	0	0
chr1_83182174_83188201	0	7	0	6
chr1_83263607_83269631	0	5	0	2
chr1_83350413_83356465	4	17	4	16
chr1_84228930_84234940	6	13	5	3
chr1_85508351_85514542	3	30	1	16
chr1_85641866_85648021	26	53	23	40
chr1_85748519_85754548	2	8	2	4
chr1_85824940_85830944	5	26	4	15
chr1_85927067_85933100	1	17	0	9
chr1_86679080_86685111	1	5	0	0
chr1_88341842_88347867	3	18	1	10
chr1_89412579_89418615	2	5	2	3
chr1_89747026_89753053	1	25	0	6
chr1_90057280_90063312	12	47	7	40
chr1_93790652_93796681	2	15	1	4
chr1_95292237_95298258	2	7	1	5
chr1_96604386_96610400	19	2	9	1
chr1_96853195_96859362	1	5	0	1
chr1_98875638_98881734	10	43	7	30
chr1_99399824_99405973	2	21	1	8
chr20_11632779_11638837	5	28	1	17
chr20_12123711_12129700	9	24	8	14
chr20_12443116_12449140	4	11	3	6
chr20_12582507_12588531	3	40	3	30
chr20_12801017_12807044	5	23	2	15
chr20_129964_135977	7	65	7	59
chr20_18332912_18339088	4	9	4	1
chr20_21887655_21893685	8	5	4	0
chr20_21910853_21916881	6	56	6	37
chr20_22009432_22015596	5	19	4	10
chr20_22040464_22046614	14	22	13	10
chr20_22194131_22200273	1	14	0	11
chr20_23426108_23432140	2	19	2	11
chr20_23589308_23595311	4	14	0	8
chr20_23896851_23903006	11	79	11	67
chr20_24900605_24906618	0	16	0	3
chr20_24921723_24927909	15	32	14	26
chr20_2500825_2506958	31	64	25	53
chr20_25329949_25335970	29	15	7	8
chr20_26233677_26239735	4	4	2	3
chr20_28736655_28742476	1	3	1	3
chr20_30944115_30950140	7	20	7	15
chr20_30985455_30991464	48	33	48	33
chr20_31332715_31338865	1	45	1	33
chr20_40619322_40625356	1	9	0	4
chr20_42206269_42212317	6	17	0	10
chr20_42614937_42620967	7	37	1	18
chr20_4283734_4289881	27	44	22	32
chr20_43814461_43820491	1	9	1	6
chr20_45687891_45693981	0	7	0	4
chr20_53455562_53461566	11	20	10	12
chr20_53472644_53478653	14	43	4	30
chr20_53503851_53509874	6	26	6	20
chr20_54782510_54788349	5	18	4	16
chr20_55220304_55226469	5	8	1	4
chr20_55859566_55865521	6	31	4	21
chr20_55900229_55906399	23	24	20	18
chr20_59531777_59537803	10	32	6	25
chr20_6315821_6321844	8	26	4	19
chr20_7116194_7122199	2	14	1	9
chr20_8108866_8114917	1	20	1	12
chr20_8595101_8601127	4	26	3	14
chr21_10631089_10637220	0	8	0	5
chr21_10739647_10745670	2	4	1	2
chr21_14927082_14933113	7	14	2	8
chr21_14933877_14939951	52	95	47	84
chr21_17327482_17333500	0	66	0	50
chr21_17376038_17381930	4	4	0	0
chr21_22493175_22499632	2	26	2	20
chr21_25918367_25924392	24	33	13	16
chr21_28676917_28683062	9	30	5	10
chr21_31814220_31820362	5	14	2	9
chr21_33925606_33931606	1	23	0	5
chr21_35493766_35499791	3	14	3	5
chr21_36616544_36622673	6	24	4	8
chr21_8767450_8773597	0	1	0	0
chr22_11428056_11433204	0	0	0	0
chr22_11959381_11965528	0	0	0	0
chr22_12801330_12807455	0	0	0	0
chr22_15214621_15220667	0	0	0	0
chr22_16021017_16027044	0	0	0	0
chr22_16183718_16189738	4	15	4	14
chr22_16235053_16241190	2	15	2	9
chr22_16660386_16666498	5	2	3	1
chr22_22187854_22193971	0	11	0	5
chr22_22276800_22282812	1	0	0	0
chr22_28209186_28215291	3	47	3	35
chr22_28386847_28392869	15	8	6	6
chr22_28663283_28669315	2	15	0	7
chr22_32294665_32300684	3	7	0	2
chr22_34549683_34555708	2	3	2	2
chr22_34677368_34683400	4	2	3	2
chr22_48985761_48991792	7	45	4	42
chr2_102324371_102330501	0	7	0	3
chr2_102566355_102572385	0	5	0	2
chr2_106130892_106136925	1	21	0	12
chr2_109111631_109117785	17	17	15	8
chr2_112503812_112509845	7	24	6	20
chr2_113471481_113477545	0	0	0	0
chr2_114012951_114019126	0	9	0	7
chr2_114096298_114102405	18	30	17	26
chr2_115799431_115805573	4	39	4	27
chr2_116048941_116054967	5	15	2	13
chr2_117156034_117162051	1	6	0	2
chr2_117649184_117655215	3	6	2	1
chr2_117778178_117784316	2	4	1	1
chr2_117803780_117809809	6	38	4	32
chr2_118137000_118143020	5	34	5	22
chr2_118895761_118901792	7	32	0	9
chr2_122012673_122018708	4	47	3	35
chr2_122046204_122052249	2	28	2	23
chr2_122550744_122556816	3	6	3	3
chr2_123628724_123634742	0	10	0	0
chr2_124139775_124145807	3	25	2	18
chr2_124356306_124362334	11	22	10	15
chr2_124407870_124413893	0	18	0	13
chr2_124593139_124599168	2	12	2	10
chr2_12521757_12527771	17	11	0	1
chr2_126178048_126184064	3	8	0	6
chr2_128858984_128865016	1	7	1	4
chr2_129531920_129537968	5	8	5	7
chr2_131341481_131347665	0	0	0	0
chr2_132231325_132237282	9	2	8	2
chr2_133465007_133471038	6	57	4	39
chr2_133546865_133552758	1	10	0	5
chr2_133910480_133916504	4	45	4	42
chr2_134650547_134656574	2	9	0	6
chr2_134825451_134831458	8	15	4	5
chr2_135291597_135297711	8	19	5	14
chr2_137309506_137315534	4	0	0	0
chr2_137393160_137399190	6	6	5	1
chr2_14099133_14105291	6	40	6	36
chr2_142607781_142613812	2	6	2	4
chr2_142806275_142812293	1	2	1	2
chr2_143006042_143012076	1	18	1	11
chr2_143536378_143542524	2	6	1	6
chr2_143661562_143667611	6	12	4	6
chr2_143860956_143866987	0	7	0	2
chr2_144897598_144903603	2	33	2	21
chr2_146405741_146411341	6	56	4	45
chr2_147727004_147733028	0	4	0	0
chr2_14783324_14789477	2	24	2	12
chr2_148148940_148154956	3	15	3	4
chr2_148188745_148194773	9	15	1	9
chr2_148322844_148328854	7	25	4	15
chr2_14848064_14854078	1	13	1	11
chr2_149501242_149507406	2	13	0	3
chr2_149637880_149643991	5	17	5	14
chr2_149850457_149856466	2	16	2	7
chr2_149945265_149951292	0	7	0	6
chr2_151698868_151704889	1	25	0	18
chr2_153007766_153013796	0	9	0	7
chr2_15316249_15322384	10	49	10	48
chr2_153251473_153257477	0	14	0	1
chr2_153397921_153403952	3	13	3	9
chr2_153719447_153725466	0	15	0	8
chr2_154147919_154154081	1	15	1	12
chr2_155466628_155472644	3	12	0	7
chr2_155965887_155971915	5	16	3	13
chr2_156254518_156260532	0	7	0	2
chr2_156962342_156968483	2	4	0	0
chr2_157368535_157374566	0	6	0	3
chr2_157397599_157403696	2	33	2	26
chr2_157515143_157521173	1	34	1	23
chr2_157566353_157572377	5	5	0	0
chr2_158351231_158357242	0	12	0	7
chr2_158522617_158528649	8	6	5	2
chr2_160114516_160120680	1	13	1	10
chr2_160756918_160763090	17	32	15	29
chr2_160766499_160772615	11	16	11	13
chr2_160797332_160803466	16	35	13	16
chr2_160850732_160856748	4	15	1	7
chr2_164261247_164267132	24	5	18	3
chr2_165485934_165491963	3	16	0	8
chr2_165731663_165737694	3	10	0	7
chr2_16593725_16599758	2	31	2	20
chr2_166702725_166708745	5	9	1	7
chr2_166988454_166994509	0	22	0	17
chr2_167081946_167087967	4	14	1	5
chr2_167662955_167668974	18	31	3	19
chr2_167835042_167841189	11	27	4	21
chr2_169248623_169254656	2	40	2	29
chr2_169452781_169458934	3	5	0	4
chr2_171641285_171647419	2	10	0	4
chr2_172187264_172193414	2	26	0	21
chr2_172315270_172321297	5	41	5	30
chr2_173527289_173533317	4	13	4	8
chr2_173699375_173705410	3	25	2	17
chr2_174404458_174410482	0	6	0	2
chr2_175481951_175487994	2	9	0	3
chr2_175588546_175594563	1	10	0	6
chr2_175759595_175765629	25	38	18	26
chr2_176796422_176802427	1	12	0	4
chr2_177785395_177791549	3	28	1	18
chr2_177973073_177979090	7	41	7	24
chr2_178982451_178988482	9	22	6	11
chr2_179061184_179067325	28	26	27	17
chr2_179087387_179093560	5	6	2	6
chr2_179195944_179201918	26	27	24	19
chr2_18012016_18018024	7	48	5	37
chr2_180833661_180839689	0	13	0	7
chr2_181731649_181737829	2	28	1	17
chr2_182025225_182031239	0	14	0	6
chr2_182212404_182218434	18	8	5	2
chr2_183448314_183454476	1	20	0	5
chr2_183586195_183592337	6	9	4	5
chr2_185419434_185425462	1	15	0	12
chr2_185585887_185591908	0	4	0	1
chr2_185841720_185847756	0	3	0	2
chr2_185864597_185870656	7	7	0	5
chr2_188123561_188129537	0	11	0	7
chr2_190772250_190778401	4	9	2	4
chr2_191761849_191767876	2	18	2	11
chr2_19305839_19311862	6	24	5	17
chr2_193212420_193218448	4	13	0	5
chr2_193704913_193710934	2	5	2	2
chr2_195067521_195073543	0	5	0	0
chr2_195228435_195234459	0	3	0	0
chr2_195373191_195379241	1	23	1	16
chr2_195523002_195529095	3	14	3	8
chr2_196521488_196527500	1	7	0	2
chr2_196905587_196911636	9	5	3	3
chr2_197634735_197640761	2	18	2	15
chr2_197687546_197693561	4	100	4	91
chr2_197728962_197734964	2	10	2	6
chr2_198196260_198202415	0	9	0	3
chr2_199028485_199034598	7	39	4	29
chr2_201290544_201296670	8	3	3	2
chr2_204991072_204997106	2	13	1	7
chr2_206894207_206900352	5	10	4	5
chr2_206908035_206914052	7	21	7	7
chr2_207000910_207006934	11	15	5	9
chr2_207344165_207350576	1	6	1	0
chr2_208800640_208806791	5	2	5	2
chr2_208811621_208817648	2	9	2	6
chr2_208831567_208837733	3	5	1	2
chr2_20905451_20911612	5	29	3	24
chr2_209128529_209134554	7	7	6	5
chr2_209746180_209752208	2	11	2	7
chr2_211219320_211225344	19	8	19	6
chr2_211888536_211894571	1	4	1	1
chr2_21208575_21214737	7	44	5	15
chr2_212785128_212791268	1	4	1	0
chr2_213567231_213573262	1	13	0	10
chr2_214683796_214689805	9	29	6	22
chr2_215220243_215226331	4	7	1	3
chr2_216454715_216460842	8	9	5	0
chr2_21903319_21909344	8	66	8	43
chr2_219931818_219937838	4	20	1	16
chr2_22156442_22162464	3	13	2	10
chr2_221984562_221990586	2	36	1	26
chr2_222149601_222155632	0	21	0	16
chr2_227064885_227070875	1	9	1	8
chr2_228199138_228205299	1	11	1	6
chr2_228419987_228426024	0	10	0	2
chr2_228568257_228574281	1	11	1	1
chr2_228755693_228761717	4	27	3	12
chr2_22984153_22990168	10	7	4	2
chr2_230337069_230342513	3	8	3	5
chr2_23171551_23177697	5	9	0	3
chr2_232149196_232155229	0	15	0	2
chr2_23224851_23230886	2	33	1	20
chr2_233577839_233583870	1	6	0	4
chr2_234888389_234894419	0	6	0	3
chr2_236383666_236389689	4	4	0	1
chr2_240544494_240550522	19	6	11	4
chr2_24095157_24101258	5	27	2	15
chr2_24800323_24806471	16	17	3	10
chr2_30904198_30910223	26	57	20	39
chr2_33170013_33176199	12	8	5	5
chr2_3369246_3375395	18	17	15	7
chr2_35106860_35113009	1	20	1	16
chr2_36112506_36118537	9	64	8	46
chr2_37594197_37600327	8	21	4	12
chr2_3794364_3800395	12	11	7	5
chr2_38132407_38138592	11	12	6	6
chr2_39575018_39581152	22	96	11	77
chr2_40008598_40014619	12	10	7	6
chr2_40232600_40238627	8	8	6	2
chr2_4157808_4163833	2	26	2	18
chr2_42989475_42995502	4	26	4	19
chr2_43542869_43549021	30	10	24	8
chr2_43660471_43666500	1	9	0	6
chr2_45059559_45065587	3	11	1	6
chr2_45075744_45081776	2	34	1	21
chr2_4642968_4648965	2	10	1	5
chr2_48739839_48745890	9	9	6	6
chr2_51312721_51318845	3	4	1	0
chr2_52039405_52045552	25	33	18	16
chr2_53587033_53593044	0	5	0	2
chr2_55442106_55447873	3	24	3	17
chr2_55736329_55742393	3	14	2	6
chr2_55788120_55794261	7	4	2	4
chr2_57418710_57424719	0	12	0	8
chr2_57608847_57614848	7	23	4	18
chr2_58171614_58177788	4	18	2	11
chr2_58381542_58387566	6	48	6	46
chr2_60083662_60089694	6	32	2	23
chr2_60141191_60147223	4	29	3	26
chr2_60189023_60195053	7	14	2	9
chr2_62616418_62622729	9	41	8	39
chr2_62645710_62651726	2	1	2	0
chr2_62835478_62841498	6	7	4	4
chr2_63530723_63536624	16	51	15	45
chr2_65924170_65930343	1	17	1	3
chr2_66138949_66144939	1	5	1	2
chr2_66206329_66212369	8	4	7	1
chr2_66391130_66397150	7	40	4	33
chr2_66627088_66633235	21	44	17	38
chr2_67356064_67362249	3	17	2	11
chr2_71411474_71417501	4	3	4	1
chr2_72015949_72021960	17	13	8	1
chr2_72063975_72069997	1	16	0	13
chr2_72403730_72409869	1	14	1	9
chr2_73460454_73466651	3	6	1	4
chr2_73480076_73486099	16	13	12	8
chr2_73721395_73727535	8	20	7	13
chr2_76345152_76351328	9	32	8	28
chr2_76647991_76654020	21	13	9	9
chr2_76702092_76708115	4	11	3	4
chr2_76722834_76729033	8	2	1	1
chr2_76775758_76781758	7	18	2	9
chr2_76795804_76801677	20	12	18	7
chr2_77592831_77598845	1	8	1	1
chr2_77753772_77759778	4	12	4	6
chr2_79105693_79111696	2	21	2	6
chr2_79282256_79288271	12	16	2	7
chr2_799542_805567	7	7	3	0
chr2_80093001_80099154	3	2	2	0
chr2_83088804_83094831	9	35	7	30
chr2_83347474_83353489	11	15	8	14
chr2_83768302_83774332	13	24	8	18
chr2_84224738_84230910	5	6	2	1
chr2_85963806_85969950	2	18	0	9
chr2_86655238_86661268	4	7	3	2
chr2_90350348_90356484	0	0	0	0
chr2_9038331_9044482	5	31	4	22
chr2_91446947_91453083	0	0	0	0
chr2_91921173_91927204	0	4	0	3
chr2_95252086_95258210	5	8	0	0
chr2_95869529_95875690	0	0	0	0
