id	ip.a.counts	input.a.counts	ip.u.counts	input.u.counts
chr15_73215934_73222082	1	2	0	0
chr15_73508419_73514470	0	3	0	0
chr15_77150514_77156644	4	18	1	4
chr15_78719832_78725853	0	5	0	0
chr15_79485783_79491818	1	11	0	1
chr15_79745087_79751113	15	12	1	8
chr15_81668513_81674504	5	13	0	0
chr15_81697165_81703174	2	4	0	0
chr15_81730280_81736308	10	20	4	1
chr15_81797930_81803963	4	25	2	11
chr15_81870667_81876699	0	6	0	0
chr15_82882881_82888919	7	18	0	0
chr15_83383651_83389616	0	12	0	0
chr15_83450804_83456834	0	5	0	0
chr15_85433963_85439965	0	5	0	0
chr15_86528094_86534125	6	3	1	0
chr15_87249763_87255874	0	17	0	6
chr15_87327389_87333416	1	10	0	0
chr15_87463738_87469749	0	10	0	2
chr15_87509891_87515920	3	7	3	4
chr15_89043903_89049907	0	8	0	0
chr15_89634318_89640301	14	27	1	1
chr15_91500665_91506649	3	5	0	0
chr15_93675399_93681428	0	7	0	0
chr15_97265580_97271604	3	14	0	0
chr15_97289925_97296313	6	4	0	0
chr15_97413295_97419473	11	20	8	3
chr15_97432693_97438849	1	10	0	0
chr16_12070183_12076303	6	12	0	2
chr16_16840517_16846556	0	3	0	0
chr16_17733165_17739300	2	12	0	0
chr16_21042672_21048703	3	19	0	0
chr16_21329023_21335176	26	15	17	9
chr16_26092617_26098745	3	33	0	6
chr16_31337869_31344038	1	6	0	0
chr16_31629877_31636018	4	21	1	12
chr16_31687221_31693324	5	9	1	2
chr16_32837589_32842830	0	0	0	0
chr16_33952564_33958612	2	0	0	0
chr16_34018673_34024592	0	0	0	0
chr16_35160155_35166172	3	9	1	7
chr16_35468696_35474693	3	15	0	0
chr16_35608475_35614501	1	44	0	3
chr16_36071922_36077950	0	5	0	0
chr16_46449411_46455427	2	11	2	8
chr16_46489860_46496028	1	9	0	0
chr16_46535347_46541495	12	30	9	22
chr16_47182757_47188783	8	11	0	0
chr16_47437710_47443907	8	15	6	10
chr16_47541007_47547243	29	78	27	64
chr16_47677770_47683912	12	17	6	11
chr16_47807975_47814106	2	6	2	0
chr16_47909897_47916004	1	0	1	0
chr16_48015465_48021489	4	10	0	0
chr16_48768571_48774603	1	11	0	0
chr16_51329809_51335954	0	2	0	0
chr16_53396916_53402916	1	2	1	0
chr16_54042096_54048145	11	20	0	0
chr16_56154514_56160662	6	10	0	0
chr16_58779887_58785996	4	16	0	3
chr16_58873142_58879266	8	6	0	0
chr16_58977510_58983531	5	13	5	6
chr16_59559294_59565319	15	16	0	0
chr16_59809317_59815504	0	24	0	2
chr16_59976601_59982619	0	7	0	1
chr16_60522745_60528760	2	8	0	0
chr16_61782078_61788101	3	13	0	0
chr16_61801455_61807489	0	20	0	0
chr16_62992368_62998492	10	24	2	8
chr16_63119951_63125975	10	22	7	7
chr16_65551127_65557278	19	20	12	13
chr16_65690011_65696020	1	19	0	0
chr16_68583448_68589505	2	8	0	0
chr16_72543204_72549689	2	10	1	2
chr16_72627274_72633298	0	6	0	0
chr16_73824400_73830431	1	18	0	0
chr16_75719124_75725286	4	7	1	1
chr16_80136317_80142458	1	9	1	2
chr16_82139255_82145258	1	18	0	9
chr16_83637252_83643296	2	10	0	0
chr16_86233295_86239310	10	13	0	0
chr16_86262173_86268197	3	9	0	0
chr16_9584490_9590522	1	21	0	0
chr17_11861025_11867172	1	6	0	0
chr17_12449903_12455932	0	0	0	0
chr17_27039669_27045623	7	9	2	0
chr17_27099164_27105176	0	2	0	0
chr17_30406814_30413023	5	50	3	24
chr17_3147366_3153409	0	14	0	2
chr17_3176530_3182557	1	15	0	1
chr17_32678257_32684272	5	32	0	16
chr17_32887137_32893184	0	10	0	0
chr17_3326580_3332726	0	4	0	0
chr17_34083021_34089185	12	16	1	1
chr17_34292450_34298452	0	26	0	0
chr17_35393949_35399945	12	11	6	3
chr17_41200867_41206900	1	14	0	0
chr17_52403847_52409865	5	12	0	0
chr17_55501716_55507741	0	4	0	1
chr17_56002401_56008616	5	5	0	0
chr17_60881440_60887474	0	15	0	0
chr17_61110229_61116238	3	5	0	0
chr17_634396_640538	9	20	9	12
chr17_66596579_66602595	0	9	0	0
chr17_6802481_6808614	0	5	0	0
chr17_68408123_68414142	1	22	0	11
chr17_69000000_69005148	6	12	0	0
chr17_70458956_70464987	2	3	0	0
chr17_70544788_70550795	5	14	0	0
chr17_71351959_71357889	3	10	0	6
chr17_9615985_9622015	2	4	0	0
chr18_1029349_1035439	2	8	2	6
chr18_10572668_10578678	0	9	0	0
chr18_12181637_12187780	3	0	0	0
chr18_12202444_12208458	0	0	0	0
chr18_13343089_13349218	3	8	0	0
chr18_13975860_13981891	4	4	0	0
chr18_14064986_14071100	0	1	0	0
chr18_14162672_14168081	0	4	0	2
chr18_1516189_1522240	0	7	0	0
chr18_21882938_21889079	0	4	0	0
chr18_2247167_2253196	4	8	0	0
chr18_22529636_22535670	0	10	0	0
chr18_22885395_22891520	0	10	0	4
chr18_24619042_24625072	3	14	0	0
chr18_27279551_27285578	8	7	0	0
chr18_27510008_27516039	0	4	0	0
chr18_27737726_27743750	1	24	1	14
chr18_28240443_28246440	1	21	1	7
chr18_28416544_28422561	0	2	0	0
chr18_2860237_2866343	2	6	0	1
chr18_31347968_31353996	0	5	0	0
chr18_32228075_32233934	5	6	0	0
chr18_32856626_32862684	0	3	0	0
chr18_34331115_34337159	0	15	0	1
chr18_34552378_34558395	2	6	0	0
chr18_34894774_34900928	5	16	4	4
chr18_35205779_35211809	0	9	0	4
chr18_35760308_35766412	7	5	0	0
chr18_36235134_36241152	1	3	0	0
chr18_37819737_37825798	0	8	0	0
chr18_39565592_39571600	1	9	0	3
chr18_39924369_39930434	0	9	0	4
chr18_40114089_40120205	2	10	0	0
chr18_40187639_40193657	5	7	1	1
chr18_41631742_41637769	1	3	0	0
chr18_41775014_41781045	0	3	0	0
chr18_42660319_42666556	0	8	0	2
chr18_43983985_43990386	11	33	7	19
chr18_45694472_45700593	4	13	0	2
chr18_45794070_45800209	1	7	0	4
chr18_47348225_47354243	14	10	0	0
chr18_47637319_47643479	3	7	1	0
chr18_47660373_47666427	4	10	0	0
chr18_49215768_49223192	1	15	0	3
chr18_49710498_49716912	1	3	0	1
chr18_5004136_5010155	2	17	0	7
chr18_50343959_50349987	0	3	0	0
chr18_51740631_51746665	1	18	1	5
chr18_53511450_53517443	5	8	0	0
chr18_535701_541755	1	2	0	0
chr18_54664206_54670337	5	7	0	0
chr18_55715484_55721529	1	4	0	0
chr18_55887412_55893439	0	15	0	4
chr18_57259696_57265728	8	7	0	2
chr18_57719248_57725264	1	2	0	0
chr18_59256648_59262781	5	33	2	21
chr18_59403939_59409970	2	5	0	0
chr18_60029678_60035707	1	4	0	0
chr18_61310603_61316739	7	12	3	4
chr18_62906292_62912314	0	6	0	0
chr18_64424277_64430404	1	9	0	5
chr18_64572565_64578676	0	8	0	0
chr18_66715074_66721105	3	9	0	0
chr18_68784834_68790853	0	7	0	0
chr18_70746549_70752581	2	5	0	0
chr18_71092824_71098582	2	9	1	8
chr18_72966526_72972556	0	2	0	0
chr18_74052958_74059379	2	6	0	0
chr18_75846851_75852883	3	14	0	0
chr18_77415976_77422002	1	2	0	0
chr18_79284621_79290766	9	13	5	8
chr18_7966442_7972474	0	10	0	0
chr18_8057452_8063463	0	9	0	0
chr18_970858_976878	0	9	0	0
chr19_12004811_12010815	15	20	0	0
chr19_20627781_20633939	4	7	1	5
chr19_20807724_20813827	0	14	0	6
chr19_20841021_20847152	6	15	1	8
chr19_22184056_22190330	11	36	10	30
chr19_23890445_23896455	4	27	3	9
chr19_24013378_24019477	4	9	0	0
chr19_24394039_24399943	0	25	0	5
chr19_28087649_28092997	1	14	0	0
chr19_28177582_28183612	1	8	0	2
chr19_28269706_28275728	6	3	4	0
chr19_29225779_29231807	13	9	0	0
chr19_29459290_29465188	0	5	0	0
chr19_32587512_32593595	2	6	0	0
chr19_32846037_32852182	2	16	0	0
chr19_34700381_34706494	5	6	0	1
chr19_34860177_34866213	0	16	0	12
chr19_36697923_36704066	0	5	0	0
chr19_37116469_37122625	1	18	0	3
chr19_37837502_37843533	5	5	0	0
chr19_40037915_40044054	0	3	0	2
chr19_42769102_42775111	3	20	3	12
chr19_43242052_43248105	5	7	2	5
chr19_55822401_55828429	0	8	0	0
chr19_8795844_8801996	1	15	0	0
chr19_9397704_9403756	3	19	0	0
chr1_100199602_100206088	1	18	0	2
chr1_100632238_100638390	11	23	2	1
chr1_102442083_102448229	0	6	0	0
chr1_102826495_102832654	8	18	7	10
chr1_102928102_102934113	3	14	3	3
chr1_104218010_104223212	1	0	0	0
chr1_104658853_104664872	2	11	2	4
chr1_104770247_104776278	3	5	0	0
chr1_104843833_104849864	0	8	0	0
chr1_104935148_104941180	0	3	0	1
chr1_108161796_108167809	30	16	23	8
chr1_108358320_108364417	1	8	0	7
chr1_112154799_112160810	2	42	2	21
chr1_112199142_112205303	1	20	0	0
chr1_112221418_112227438	20	45	18	30
chr1_113633560_113639380	9	19	0	2
chr1_114303991_114310120	0	6	0	0
chr1_115147821_115153959	0	23	0	1
chr1_116051913_116058065	5	17	1	10
chr1_116974738_116980865	3	9	0	3
chr1_117720673_117726833	0	3	0	0
chr1_118280887_118286905	2	19	0	0
chr1_118568232_118574250	3	20	0	6
chr1_118831438_118837583	0	13	0	0
chr1_118852351_118858380	2	16	0	0
chr1_119020631_119026648	4	10	3	3
chr1_121401447_121407469	0	4	0	3
chr1_121532230_121538261	3	7	0	0
chr1_121574289_121580421	9	5	7	1
chr1_124961843_124967867	6	5	0	4
chr1_125015251_125021207	9	12	5	7
chr1_125122961_125129081	0	2	0	0
chr1_143558090_143564124	0	4	0	0
chr1_14382318_14388341	5	45	1	26
chr1_145553326_145559446	3	4	0	0
chr1_146717192_146723218	0	2	0	0
chr1_147006520_147012672	0	8	0	5
chr1_147321798_147327814	0	3	0	0
chr1_147402384_147408529	4	10	0	0
chr1_147423218_147429241	0	7	0	0
chr1_152547782_152553918	16	37	12	27
chr1_152830284_152836378	4	11	4	9
chr1_158314659_158320685	8	8	0	0
chr1_158886103_158892114	16	28	4	4
chr1_159452953_159458976	9	14	1	0
chr1_159568953_159575104	4	16	0	0
chr1_163639993_163646040	3	24	0	0
chr1_163750240_163756258	0	14	0	0
chr1_163848424_163854546	1	31	0	7
chr1_164121630_164127072	0	24	0	10
chr1_164216021_164222185	24	16	7	1
chr1_164459203_164465253	0	22	0	10
chr1_165778069_165784153	1	19	0	0
chr1_166243053_166249084	0	10	0	0
chr1_166310878_166317027	1	24	1	9
chr1_168348862_168354879	0	3	0	0
chr1_169251561_169257591	3	17	2	12
chr1_170089171_170095201	1	8	0	0
chr1_171373586_171379567	1	10	0	0
chr1_172055829_172061861	1	13	0	0
chr1_172314246_172320395	11	7	4	2
chr1_172981279_172987306	4	10	4	6
chr1_173153744_173159905	7	20	0	1
chr1_173725764_173731872	7	6	0	0
chr1_174233266_174239293	1	8	1	3
chr1_174377791_174383815	0	10	0	0
chr1_174590323_174596379	2	20	0	0
chr1_174843226_174849243	2	14	0	0
chr1_175992256_175998501	1	5	0	0
chr1_176002354_176008367	5	23	1	5
chr1_176256085_176262110	1	15	0	0
chr1_176308395_176314388	5	28	2	11
chr1_177400917_177406941	34	21	11	10
chr1_177633927_177639946	1	15	0	0
chr1_177671810_177677946	6	8	0	1
chr1_177759403_177765545	11	13	8	8
chr1_178314791_178320818	0	11	0	0
chr1_178837547_178843666	4	15	1	6
chr1_178987591_178993573	7	10	0	0
chr1_179460043_179466249	7	33	3	19
chr1_180333571_180339694	3	14	1	9
chr1_180866811_180872843	2	8	0	0
chr1_183658067_183664223	6	23	3	21
chr1_184130573_184136757	0	9	0	0
chr1_184845616_184851641	0	10	0	0
chr1_185001530_185007555	8	23	1	6
chr1_185251798_185257805	1	5	0	1
chr1_185378615_185384739	0	1	0	0
chr1_185707397_185713577	3	15	0	0
chr1_185887306_185893334	1	15	0	0
chr1_186157489_186163560	7	13	4	7
chr1_186256600_186262729	1	9	0	0
chr1_186637331_186643356	2	9	0	1
chr1_187343764_187349794	3	10	0	0
chr1_187597671_187603699	15	18	0	0
chr1_188752216_188758260	0	8	0	0
chr1_189325284_189331428	1	15	1	9
chr1_189468736_189474768	2	9	0	5
chr1_189754801_189760951	0	6	0	1
chr1_191373465_191378940	0	7	0	4
chr1_192500584_192506612	10	26	8	19
chr1_193717837_193723892	3	3	0	0
chr1_196219370_196225402	2	10	0	0
chr1_197707714_197713746	1	6	0	0
chr1_198309446_198315462	1	15	0	0
chr1_201234105_201240262	0	6	0	0
chr1_205400697_205406859	6	6	0	0
chr1_207206734_207212907	5	6	0	0
chr1_207730466_207736495	3	6	0	0
chr1_208702694_208709029	8	11	1	3
chr1_209913771_209919823	1	5	0	0
chr1_209973212_209979350	1	12	0	0
chr1_212658025_212664183	1	10	0	0
chr1_213213891_213220019	15	15	5	10
chr1_217690492_217696523	0	9	0	8
chr1_218009227_218015252	2	5	0	2
chr1_219839330_219845537	1	29	0	13
chr1_219863570_219869595	3	23	0	0
chr1_221257453_221263615	4	3	0	0
chr1_223366542_223372687	3	13	0	1
chr1_223395534_223401557	0	18	0	0
chr1_223446992_223453023	4	11	0	0
chr1_225055535_225061656	1	44	1	34
chr1_237019467_237025494	6	16	0	0
chr1_237075264_237081293	3	9	0	0
chr1_239623498_239629523	1	15	0	0
chr1_239637768_239643908	17	16	0	1
chr1_242045561_242051585	1	4	0	0
chr1_242481073_242487222	7	22	5	12
chr1_245816539_245822560	10	5	4	0
chr1_247687173_247693204	1	6	0	0
chr1_247954964_247961087	1	10	0	5
chr1_248067512_248073636	0	3	0	0
chr1_248166557_248172589	2	3	0	0
chr1_248252861_248258877	3	1	0	0
chr1_248527957_248533941	2	4	0	0
chr1_25506585_25512707	4	14	1	1
chr1_33829520_33835665	12	26	5	13
chr1_34092394_34098413	6	10	1	1
chr1_34250741_34256767	0	35	0	22
chr1_34566055_34572105	0	21	0	0
chr1_41176264_41182362	6	13	0	0
chr1_43114527_43120516	2	13	2	3
chr1_47006446_47012568	1	21	1	15
chr1_48150125_48156157	2	9	0	1
chr1_48277194_48283343	1	27	0	16
chr1_48363803_48369929	9	21	1	0
chr1_49006012_49012044	2	12	0	6
chr1_49068236_49074523	1	34	1	25
chr1_49282507_49288376	12	16	5	8
chr1_49561313_49567447	7	10	0	0
chr1_49915108_49921256	1	3	0	0
chr1_49934841_49940864	4	45	4	40
chr1_52171000_52177141	10	24	0	0
chr1_55561830_55567969	0	14	0	2
chr1_58126455_58132485	7	25	1	3
chr1_58269013_58275032	1	13	0	0
chr1_58373171_58379206	1	19	0	0
chr1_58958128_58964283	16	21	0	0
chr1_59250823_59256962	3	13	0	0
chr1_59368923_59375078	20	24	0	0
chr1_59532995_59539008	5	20	1	8
chr1_59586803_59592948	1	9	0	0
chr1_59647747_59653779	2	19	0	0
chr1_60490132_60496149	1	13	0	0
chr1_60640012_60646037	0	3	0	0
chr1_65450279_65456309	3	16	0	0
chr1_65544806_65550970	1	17	1	8
chr1_65558564_65564576	4	4	0	0
chr1_66199807_66204996	3	41	2	28
chr1_66480923_66486952	7	20	0	0
chr1_66780142_66786326	2	16	1	7
chr1_67078891_67084915	1	19	0	0
chr1_67176638_67182776	8	24	1	14
chr1_68875777_68881805	1	7	0	0
chr1_69389449_69395594	4	0	0	0
chr1_69882613_69888643	6	8	1	0
chr1_69905264_69911348	2	7	0	0
chr1_69922813_69928952	6	18	3	6
chr1_71513698_71519742	4	43	4	29
chr1_71888203_71894235	0	17	0	0
chr1_7411757_7417922	22	20	2	8
chr1_74877120_74883155	4	6	0	0
chr1_74986518_74992624	2	10	1	4
chr1_75106865_75112887	1	9	0	0
chr1_75476261_75482430	1	8	0	0
chr1_75697639_75703674	13	15	0	1
chr1_77000000_77005515	2	15	0	0
chr1_78845456_78851474	4	14	0	2
chr1_79511261_79517280	1	16	0	6
chr1_79938402_79944419	3	18	0	0
chr1_80132548_80138577	2	12	1	0
chr1_80394348_80400494	4	18	1	2
chr1_80939203_80945257	0	9	0	0
chr1_82130929_82136890	2	10	0	0
chr1_82250044_82256069	0	11	0	1
chr1_83167420_83173581	0	0	0	0
chr1_83182174_83188201	0	8	0	1
chr1_83263607_83269631	0	2	0	0
chr1_83350413_83356465	0	0	0	0
chr1_84228930_84234940	3	12	0	0
chr1_85641866_85648021	4	29	1	8
chr1_85748519_85754548	1	7	0	0
chr1_85824940_85830944	3	15	0	0
chr1_85927067_85933100	2	19	0	6
chr1_86679080_86685111	0	3	0	0
chr1_88341842_88347867	0	15	0	0
chr1_89412579_89418615	0	3	0	0
chr1_89747026_89753053	1	29	0	0
chr1_90057280_90063312	5	24	2	7
chr1_90166845_90172987	4	24	0	0
chr1_91366637_91372747	3	13	0	2
chr1_93790652_93796681	10	13	0	0
chr1_94364259_94370410	6	58	6	50
chr1_95210689_95216990	22	52	21	42
chr1_95292237_95298258	1	5	0	0
chr1_96604386_96610400	12	1	0	0
chr1_96853195_96859362	3	3	0	0
chr1_98875638_98881734	3	32	3	23
chr1_99399824_99405973	1	13	0	0
chr20_11632779_11638837	3	15	0	0
chr20_12123711_12129700	1	15	0	1
chr20_12443116_12449140	2	10	0	1
chr20_12582507_12588531	2	23	2	0
chr20_12801017_12807044	5	11	0	0
chr20_129964_135977	1	67	1	48
chr20_17114790_17120918	1	5	0	0
chr20_18332912_18339088	0	9	0	0
chr20_18755270_18761370	16	20	9	12
chr20_21887655_21893685	5	6	0	0
chr20_21910853_21916881	0	16	0	0
chr20_22009432_22015596	5	13	3	3
chr20_22040464_22046614	7	23	2	3
chr20_23426108_23432140	0	22	0	0
chr20_23589308_23595311	3	8	0	0
chr20_23896851_23903006	2	22	1	4
chr20_24900605_24906618	1	18	0	0
chr20_24921723_24927909	3	13	0	0
chr20_2500825_2506958	23	32	15	24
chr20_25329949_25335970	31	12	4	2
chr20_26233677_26239735	3	8	2	1
chr20_28736655_28742476	1	9	1	5
chr20_29466155_29472288	1	2	1	0
chr20_30944115_30950140	2	19	2	12
chr20_30970455_30976471	18	26	18	24
chr20_30985455_30991464	35	36	34	36
chr20_31332715_31338865	2	29	1	7
chr20_40619322_40625356	1	5	0	0
chr20_42206269_42212317	6	14	0	0
chr20_42614937_42620967	2	22	1	1
chr20_4283734_4289881	10	18	0	0
chr20_43814461_43820491	0	9	0	0
chr20_45687891_45693981	1	11	0	4
chr20_53455562_53461566	3	20	0	0
chr20_53472644_53478653	13	16	0	0
chr20_53503851_53509874	0	9	0	0
chr20_54782510_54788349	1	9	0	5
chr20_55220304_55226469	3	10	0	0
chr20_55859566_55865521	0	15	0	0
chr20_55900229_55906399	24	17	17	9
chr20_59531777_59537803	4	13	0	0
chr20_6315821_6321844	5	9	0	0
chr20_7116194_7122199	1	8	0	0
chr20_8108866_8114917	0	13	0	0
chr20_8595101_8601127	1	14	0	0
chr21_10631089_10637220	2	5	0	0
chr21_13990185_13995598	4	6	3	4
chr21_14927082_14933113	4	11	0	0
chr21_14933877_14939951	46	52	36	39
chr21_17327482_17333500	7	21	0	0
chr21_17376038_17381930	10	6	0	0
chr21_22493175_22499632	9	17	2	11
chr21_25918367_25924392	14	21	2	0
chr21_28676917_28683062	5	28	0	6
chr21_31814220_31820362	3	13	0	2
chr21_33925606_33931606	2	24	0	0
chr21_35493766_35499791	3	11	0	1
chr21_36616544_36622673	3	34	1	17
chr21_37109076_37115174	3	8	1	0
chr22_11428056_11433204	0	0	0	0
chr22_11959381_11965528	0	1	0	0
chr22_15214621_15220667	0	0	0	0
chr22_16021017_16027044	0	0	0	0
chr22_16183718_16189738	0	2	0	1
chr22_22187854_22193971	0	7	0	0
chr22_22276800_22282812	1	0	0	0
chr22_28209186_28215291	1	29	1	14
chr22_28386847_28392869	17	7	0	0
chr22_28663283_28669315	2	6	0	0
chr22_32294665_32300684	6	10	0	0
chr22_34549683_34555708	0	5	0	0
chr22_34677368_34683400	2	0	0	0
chr22_48985761_48991792	3	4	0	0
chr2_102324371_102330501	0	10	0	3
chr2_102566355_102572385	2	3	0	0
chr2_102874020_102880174	2	16	2	9
chr2_106130892_106136925	1	10	0	0
chr2_109111631_109117785	11	13	0	0
chr2_112503812_112509845	4	18	3	10
chr2_113471481_113477545	0	0	0	0
chr2_114012951_114019126	0	5	0	0
chr2_114096298_114102405	21	21	16	15
chr2_115376550_115382573	1	4	0	1
chr2_115799431_115805573	4	31	4	13
chr2_116048941_116054967	4	7	0	3
chr2_117156034_117162051	1	13	0	7
chr2_117649184_117655215	2	15	0	0
chr2_117778178_117784316	4	4	0	0
chr2_117803780_117809809	4	21	2	15
chr2_118137000_118143020	0	17	0	3
chr2_11881460_11887603	1	8	0	0
chr2_118895761_118901792	9	20	0	0
chr2_122012673_122018708	1	10	0	0
chr2_122046204_122052249	3	21	2	15
chr2_122550744_122556816	1	6	1	0
chr2_123628724_123634742	1	9	0	0
chr2_124139775_124145807	2	9	0	0
chr2_124356306_124362334	5	24	4	13
chr2_124407870_124413893	0	18	0	0
chr2_124593139_124599168	0	3	0	0
chr2_12521757_12527771	15	7	0	0
chr2_126178048_126184064	3	6	0	0
chr2_128858984_128865016	1	10	0	2
chr2_131341481_131347665	0	6	0	6
chr2_132231325_132237282	10	1	8	1
chr2_133465007_133471038	3	27	0	6
chr2_133546865_133552758	1	7	0	1
chr2_133910480_133916504	0	6	0	0
chr2_134650547_134656574	2	9	0	0
chr2_134825451_134831458	5	15	0	0
chr2_135231810_135237948	4	8	1	1
chr2_135291597_135297711	10	17	6	12
chr2_136596065_136602178	0	6	0	3
chr2_137309506_137315534	5	4	0	0
chr2_137393160_137399190	2	8	0	0
chr2_139532787_139538975	0	6	0	0
chr2_14099133_14105291	1	12	0	3
chr2_142607781_142613812	3	6	2	3
chr2_142806275_142812293	1	3	0	0
chr2_143006042_143012076	2	10	0	1
chr2_143536378_143542524	1	8	0	5
chr2_143661562_143667611	2	9	0	0
chr2_143860956_143866987	0	10	0	0
chr2_144897598_144903603	0	21	0	0
chr2_146405741_146411341	2	15	0	0
chr2_147580469_147586902	0	13	0	0
chr2_147727004_147733028	0	4	0	0
chr2_14783324_14789477	0	18	0	0
chr2_148148940_148154956	1	11	0	0
chr2_148188745_148194773	8	10	0	0
chr2_148322844_148328854	4	15	0	0
chr2_14848064_14854078	0	10	0	8
chr2_149501242_149507406	2	12	0	0
chr2_149637880_149643991	0	7	0	0
chr2_149850457_149856466	4	9	0	1
chr2_149945265_149951292	0	10	0	6
chr2_149965733_149971865	4	20	0	4
chr2_151698868_151704889	1	27	0	15
chr2_153007766_153013796	0	9	0	0
chr2_153251473_153257477	0	13	0	0
chr2_153397921_153403952	3	11	3	3
chr2_153719447_153725466	2	12	0	2
chr2_154147919_154154081	1	13	1	10
chr2_15439500_15445667	3	28	2	10
chr2_155466628_155472644	2	11	0	0
chr2_155965887_155971915	4	16	2	11
chr2_156254518_156260532	3	8	0	0
chr2_156962342_156968483	2	4	0	0
chr2_157368535_157374566	0	7	0	0
chr2_157397599_157403696	0	10	0	0
chr2_157515143_157521173	0	16	0	3
chr2_157566353_157572377	4	7	0	0
chr2_158351231_158357242	0	5	0	0
chr2_158522617_158528649	4	2	0	0
chr2_159821745_159828118	0	7	0	3
chr2_160114516_160120680	2	2	0	0
chr2_160756918_160763090	21	29	19	26
chr2_160766499_160772615	4	7	2	4
chr2_160797332_160803466	9	27	5	5
chr2_160850732_160856748	3	9	0	0
chr2_164261247_164267132	11	5	0	0
chr2_165485934_165491963	4	10	0	0
chr2_165731663_165737694	5	10	0	0
chr2_16593725_16599758	0	15	0	0
chr2_166702725_166708745	5	9	0	3
chr2_166853711_166859875	0	11	0	0
chr2_166988454_166994509	0	7	0	0
chr2_167081946_167087967	3	12	0	0
chr2_167662955_167668974	18	13	0	0
chr2_167835042_167841189	11	13	4	8
chr2_169248623_169254656	0	12	0	0
chr2_169452781_169458934	3	3	0	0
chr2_172187264_172193414	13	14	11	6
chr2_172315270_172321297	2	32	2	11
chr2_173527289_173533317	0	13	0	0
chr2_173699375_173705410	0	12	0	0
chr2_174404458_174410482	0	6	0	0
chr2_175481951_175487994	1	10	0	0
chr2_175588546_175594563	1	11	0	1
chr2_175759595_175765629	12	10	1	0
chr2_176796422_176802427	2	11	0	0
chr2_177785395_177791549	3	11	0	0
chr2_177973073_177979090	0	16	0	0
chr2_178049371_178055510	0	12	0	0
chr2_178982451_178988482	12	12	0	8
chr2_179061184_179067325	4	12	1	1
chr2_179087387_179093560	5	6	0	4
chr2_179195944_179201918	12	19	9	9
chr2_18012016_18018024	3	23	0	0
chr2_180833661_180839689	1	7	0	0
chr2_18140126_18145285	0	22	0	6
chr2_182025225_182031239	1	15	0	3
chr2_182212404_182218434	6	8	0	0
chr2_183448314_183454476	0	23	0	0
chr2_183586195_183592337	2	13	2	2
chr2_185419434_185425462	1	6	0	0
chr2_185585887_185591908	0	5	0	0
chr2_185841720_185847756	1	4	0	1
chr2_185864597_185870656	7	14	0	4
chr2_188123561_188129537	1	5	0	0
chr2_190772250_190778401	3	6	0	0
chr2_191761849_191767876	0	11	0	0
chr2_19305839_19311862	1	27	0	11
chr2_193212420_193218448	4	11	0	0
chr2_193704913_193710934	2	3	0	0
chr2_195067521_195073543	0	3	0	0
chr2_195228435_195234459	0	5	0	0
chr2_195373191_195379241	3	11	0	0
chr2_195523002_195529095	2	6	0	1
chr2_195743883_195749992	4	4	0	0
chr2_196521488_196527500	3	7	0	0
chr2_196905587_196911636	6	2	0	0
chr2_197634735_197640761	1	17	0	10
chr2_197687546_197693561	1	48	1	39
chr2_197728962_197734964	0	5	0	0
chr2_198017928_198024409	2	3	1	1
chr2_201290544_201296670	6	3	0	0
chr2_204991072_204997106	1	9	0	0
chr2_206908035_206914052	3	15	2	2
chr2_207000910_207006934	10	9	0	1
chr2_208800640_208806791	3	8	3	2
chr2_208811621_208817648	0	4	0	0
chr2_208831567_208837733	1	6	0	0
chr2_20905451_20911612	6	27	2	19
chr2_209128529_209134554	2	2	0	0
chr2_209746180_209752208	0	16	0	1
chr2_211219320_211225344	6	6	5	3
chr2_211888536_211894571	1	6	0	0
chr2_21208575_21214737	8	50	7	17
chr2_212785128_212791268	1	6	0	0
chr2_21335938_21342064	2	3	0	0
chr2_213567231_213573262	9	6	0	0
chr2_214683796_214689805	1	11	0	0
chr2_215220243_215226331	24	13	20	8
chr2_216454715_216460842	3	9	0	0
chr2_21903319_21909344	0	27	0	0
chr2_219931818_219937838	4	12	0	0
chr2_22156442_22162464	4	12	1	2
chr2_221984562_221990586	0	18	0	4
chr2_222149601_222155632	0	10	0	2
chr2_227064885_227070875	1	11	1	3
chr2_228030894_228037043	2	10	1	5
chr2_228199138_228205299	2	8	1	0
chr2_228419987_228426024	0	9	0	0
chr2_228568257_228574281	2	9	0	2
chr2_228755693_228761717	8	18	1	0
chr2_22984153_22990168	3	8	0	0
chr2_230337069_230342513	0	5	0	0
chr2_232149196_232155229	2	18	0	0
chr2_23224851_23230886	2	17	0	0
chr2_232355238_232361245	3	1	0	0
chr2_233577839_233583870	2	2	0	0
chr2_234888389_234894419	0	6	0	0
chr2_236383666_236389689	6	10	0	0
chr2_23736568_23742711	4	26	2	10
chr2_237843469_237849565	0	1	0	0
chr2_240544494_240550522	12	7	0	0
chr2_24800323_24806471	19	19	3	6
chr2_30904198_30910223	33	53	20	30
chr2_33170013_33176199	5	6	0	0
chr2_3369246_3375395	16	15	11	0
chr2_35106860_35113009	3	15	1	7
chr2_35319757_35325900	4	12	0	8
chr2_36112506_36118537	1	27	0	0
chr2_37594197_37600327	18	31	9	21
chr2_3794364_3800395	22	23	13	15
chr2_38132407_38138592	8	19	0	0
