id	ip.a.counts	input.a.counts	ip.u.counts	input.u.counts
chr16_31629877_31636018	0	7	0	4
chr16_31687221_31693324	0	5	0	1
chr16_32837589_32842830	0	0	0	0
chr16_33952564_33958612	3	0	0	0
chr16_34018673_34024592	0	0	0	0
chr16_35160155_35166172	0	6	0	1
chr16_35468696_35474693	3	14	0	0
chr16_35608475_35614501	2	10	0	0
chr16_36071922_36077950	0	3	0	2
chr16_46449411_46455427	4	7	3	6
chr16_46489860_46496028	0	7	0	0
chr16_47182757_47188783	6	7	0	0
chr16_47437710_47443907	2	10	2	3
chr16_47541007_47547243	10	22	7	22
chr16_47807975_47814106	0	2	0	0
chr16_47909897_47916004	2	0	0	0
chr16_48015465_48021489	9	9	0	0
chr16_48768571_48774603	0	7	0	0
chr16_51329809_51335954	0	8	0	0
chr16_53396916_53402916	0	1	0	0
chr16_54042096_54048145	26	10	0	0
chr16_56154514_56160662	2	0	0	0
chr16_58779887_58785996	1	1	0	0
chr16_58873142_58879266	0	5	0	0
chr16_58977510_58983531	9	2	9	0
chr16_59559294_59565319	2	2	0	0
chr16_59809317_59815504	1	9	0	2
chr16_59976601_59982619	1	0	0	0
chr16_60522745_60528760	11	8	5	0
chr16_61801455_61807489	5	5	0	0
chr16_63119951_63125975	12	8	4	5
chr16_65551127_65557278	13	7	12	6
chr16_65690011_65696020	11	4	0	0
chr16_68583448_68589505	32	9	0	0
chr16_72543204_72549689	3	19	2	5
chr16_72627274_72633298	5	7	0	0
chr16_73824400_73830431	7	19	0	0
chr16_75719124_75725286	9	15	3	4
chr16_75821959_75827981	31	17	0	0
chr16_80136317_80142458	2	16	2	8
chr16_82139255_82145258	0	10	0	1
chr16_83637252_83643296	1	12	0	0
chr16_86233295_86239310	32	23	1	0
chr16_86262173_86268197	23	10	0	0
chr16_9584490_9590522	7	18	0	0
chr17_11861025_11867172	2	5	0	0
chr17_12449903_12455932	15	12	0	0
chr17_27039669_27045623	0	3	0	1
chr17_27099164_27105176	9	3	3	2
chr17_30406814_30413023	3	24	1	15
chr17_3147366_3153409	4	6	2	2
chr17_3176530_3182557	3	7	0	0
chr17_32678257_32684272	20	6	10	3
chr17_32887137_32893184	10	4	0	0
chr17_3326580_3332726	2	0	0	0
chr17_34083021_34089185	1	6	0	2
chr17_34292450_34298452	6	9	0	0
chr17_35393949_35399945	1	8	1	6
chr17_41200867_41206900	0	3	0	0
chr17_52403847_52409865	2	6	0	0
chr17_55501716_55507741	5	0	0	0
chr17_56002401_56008616	0	13	0	0
chr17_60881440_60887474	8	30	0	0
chr17_61110229_61116238	15	19	0	0
chr17_634396_640538	10	6	5	3
chr17_66596579_66602595	39	22	0	0
chr17_6802481_6808614	0	2	0	0
chr17_68408123_68414142	54	23	38	13
chr17_69000000_69005148	6	8	1	0
chr17_70458956_70464987	4	1	0	0
chr17_71351959_71357889	4	1	2	0
chr17_9615985_9622015	6	4	0	0
chr18_1029349_1035439	4	2	2	2
chr18_10572668_10578678	0	2	0	0
chr18_12181637_12187780	0	1	0	0
chr18_12202444_12208458	3	5	0	0
chr18_13343089_13349218	1	4	0	0
chr18_13975860_13981891	16	15	0	0
chr18_14064986_14071100	2	2	0	0
chr18_14162672_14168081	3	7	3	5
chr18_1516189_1522240	5	7	0	2
chr18_21882938_21889079	1	7	0	0
chr18_2247167_2253196	7	5	0	0
chr18_22529636_22535670	10	10	0	0
chr18_22885395_22891520	4	4	2	3
chr18_24619042_24625072	7	21	0	0
chr18_27279551_27285578	4	13	0	0
chr18_27510008_27516039	1	6	0	0
chr18_27737726_27743750	22	18	9	14
chr18_28240443_28246440	10	28	0	8
chr18_28416544_28422561	0	7	0	0
chr18_2860237_2866343	1	5	0	0
chr18_31347968_31353996	24	7	0	0
chr18_32228075_32233934	10	8	0	0
chr18_32856626_32862684	5	1	0	0
chr18_33786878_33793028	0	24	0	23
chr18_34331115_34337159	4	8	0	0
chr18_34552378_34558395	1	6	0	0
chr18_34894774_34900928	16	30	4	13
chr18_35205779_35211809	10	7	8	2
chr18_35760308_35766412	0	2	0	0
chr18_37819737_37825798	0	4	0	0
chr18_39565592_39571600	11	4	4	0
chr18_39924369_39930434	4	5	2	5
chr18_40114089_40120205	4	9	1	1
chr18_40187639_40193657	3	1	0	0
chr18_41631742_41637769	5	6	4	2
chr18_41775014_41781045	5	6	4	2
chr18_42660319_42666556	0	9	0	2
chr18_45694472_45700593	5	6	0	0
chr18_45794070_45800209	1	8	0	2
chr18_47348225_47354243	16	6	0	0
chr18_47660373_47666427	26	11	0	0
chr18_49215768_49223192	1	3	0	2
chr18_49710498_49716912	0	2	0	0
chr18_5004136_5010155	1	16	0	7
chr18_50343959_50349987	3	3	0	0
chr18_51740631_51746665	1	20	0	10
chr18_53511450_53517443	8	3	0	0
chr18_535701_541755	10	6	0	0
chr18_54664206_54670337	1	1	0	0
chr18_55715484_55721529	2	3	0	1
chr18_55887412_55893439	5	6	2	0
chr18_57259696_57265728	3	2	2	1
chr18_57719248_57725264	3	0	0	0
chr18_59256648_59262781	11	12	3	4
chr18_59403939_59409970	5	4	0	0
chr18_60029678_60035707	5	5	0	0
chr18_61310603_61316739	4	8	0	4
chr18_62906292_62912314	10	1	0	1
chr18_64424277_64430404	0	5	0	0
chr18_64572565_64578676	0	4	0	0
chr18_66715074_66721105	1	2	0	0
chr18_68784834_68790853	1	5	0	0
chr18_70746549_70752581	1	4	0	0
chr18_71092824_71098582	0	3	0	2
chr18_72966526_72972556	17	2	0	0
chr18_74052958_74059379	1	2	0	0
chr18_75846851_75852883	28	9	0	0
chr18_77415976_77422002	3	3	0	0
chr18_79284621_79290766	4	9	3	4
chr18_7966442_7972474	10	9	0	0
chr18_8057452_8063463	6	1	0	0
chr18_970858_976878	11	7	0	0
chr19_12004811_12010815	32	13	0	1
chr19_20627781_20633939	2	6	0	3
chr19_20807724_20813827	2	5	0	2
chr19_20841021_20847152	0	5	0	0
chr19_22184056_22190330	5	28	4	27
chr19_23890445_23896455	2	11	1	3
chr19_24013378_24019477	3	6	0	0
chr19_24394039_24399943	1	12	1	3
chr19_28087649_28092997	0	8	0	0
chr19_28177582_28183612	2	8	1	1
chr19_28269706_28275728	1	13	1	5
chr19_29225779_29231807	5	10	0	0
chr19_29459290_29465188	6	8	0	0
chr19_32846037_32852182	0	9	0	0
chr19_34700381_34706494	0	7	0	5
chr19_34860177_34866213	1	5	0	4
chr19_36697923_36704066	5	4	0	0
chr19_37116469_37122625	1	8	1	2
chr19_37837502_37843533	13	6	0	0
chr19_40037915_40044054	0	6	0	6
chr19_42769102_42775111	2	9	1	8
chr19_43242052_43248105	8	6	7	5
chr19_55822401_55828429	10	5	0	0
chr19_8795844_8801996	1	3	0	0
chr19_9397704_9403756	8	7	0	0
chr1_100199602_100206088	0	2	0	0
chr1_100632238_100638390	5	2	0	0
chr1_102442083_102448229	1	3	0	0
chr1_102826495_102832654	4	16	3	8
chr1_104218010_104223212	0	0	0	0
chr1_104658853_104664872	2	4	1	0
chr1_104770247_104776278	2	6	0	0
chr1_104843833_104849864	3	2	0	0
chr1_104935148_104941180	0	2	0	2
chr1_108161796_108167809	30	34	20	27
chr1_108358320_108364417	2	13	2	6
chr1_112154799_112160810	15	52	9	21
chr1_112199142_112205303	0	6	0	0
chr1_112221418_112227438	57	20	40	14
chr1_113633560_113639380	10	20	2	1
chr1_114303991_114310120	6	42	1	8
chr1_115147821_115153959	11	10	2	0
chr1_116051913_116058065	22	36	10	11
chr1_116974738_116980865	1	16	0	4
chr1_117720673_117726833	1	3	0	0
chr1_118280887_118286905	11	13	0	0
chr1_118568232_118574250	3	5	1	0
chr1_118831438_118837583	2	4	0	1
chr1_118852351_118858380	8	10	0	0
chr1_119020631_119026648	13	12	1	1
chr1_121401447_121407469	0	1	0	1
chr1_121532230_121538261	6	6	0	0
chr1_121574289_121580421	4	6	3	1
chr1_124961843_124967867	1	5	0	0
chr1_125015251_125021207	3	5	3	4
chr1_125122961_125129081	0	4	0	0
chr1_14382318_14388341	0	7	0	0
chr1_145553326_145559446	0	11	0	0
chr1_146717192_146723218	6	0	0	0
chr1_147006520_147012672	0	2	0	1
chr1_147321798_147327814	4	17	0	0
chr1_147402384_147408529	1	5	0	0
chr1_147423218_147429241	4	12	0	0
chr1_152547782_152553918	6	34	5	25
chr1_152830284_152836378	3	9	3	6
chr1_158314659_158320685	5	1	0	0
chr1_158886103_158892114	1	9	0	1
chr1_159452953_159458976	0	6	0	1
chr1_163639993_163646040	5	10	0	0
chr1_163750240_163756258	4	9	0	0
chr1_163848424_163854546	0	23	0	6
chr1_164121630_164127072	4	23	2	17
chr1_164216021_164222185	17	8	8	2
chr1_164459203_164465253	12	13	5	3
chr1_165778069_165784153	1	9	0	0
chr1_166243053_166249084	2	6	0	0
chr1_166310878_166317027	1	14	0	3
chr1_168348862_168354879	7	1	0	0
chr1_169251561_169257591	30	15	26	11
chr1_170089171_170095201	1	11	0	0
chr1_172055829_172061861	4	13	0	0
chr1_172314246_172320395	9	9	0	1
chr1_172981279_172987306	6	4	1	0
chr1_173153744_173159905	1	14	0	3
chr1_173725764_173731872	2	10	0	0
chr1_174233266_174239293	1	3	0	0
chr1_174377791_174383815	13	6	0	0
chr1_174590323_174596379	17	14	0	0
chr1_174843226_174849243	0	12	0	0
chr1_175992256_175998501	6	2	0	0
chr1_176002354_176008367	12	19	0	11
chr1_176256085_176262110	22	17	0	0
chr1_176308395_176314388	10	17	1	3
chr1_177400917_177406941	10	33	1	14
chr1_177633927_177639946	41	22	0	0
chr1_177671810_177677946	9	13	2	5
chr1_177759403_177765545	8	24	3	14
chr1_178314791_178320818	4	1	0	0
chr1_178837547_178843666	6	16	2	2
chr1_178987591_178993573	6	14	0	0
chr1_179460043_179466249	17	21	8	5
chr1_180333571_180339694	1	19	1	9
chr1_180866811_180872843	21	14	0	0
chr1_183658067_183664223	7	25	7	18
chr1_184130573_184136757	5	1	0	0
chr1_185001530_185007555	24	19	1	5
chr1_185251798_185257805	13	5	11	1
chr1_185378615_185384739	0	6	0	0
chr1_185707397_185713577	9	13	0	0
chr1_185887306_185893334	3	11	0	0
chr1_186157489_186163560	6	15	0	1
chr1_186256600_186262729	1	11	0	1
chr1_186637331_186643356	2	9	0	0
chr1_187343764_187349794	20	3	0	0
chr1_187597671_187603699	14	9	0	0
chr1_188752216_188758260	31	4	0	0
chr1_189325284_189331428	6	37	4	21
chr1_189468736_189474768	26	25	8	12
chr1_189754801_189760951	2	0	0	0
chr1_192500584_192506612	39	39	19	24
chr1_193717837_193723892	8	6	0	0
chr1_196219370_196225402	6	13	0	0
chr1_196780803_196786955	1	12	1	11
chr1_197707714_197713746	12	4	0	0
chr1_198309446_198315462	6	5	0	0
chr1_201234105_201240262	6	7	0	0
chr1_205400697_205406859	0	13	0	0
chr1_207206734_207212907	0	6	0	0
chr1_207730466_207736495	11	3	0	0
chr1_208702694_208709029	0	5	0	2
chr1_209913771_209919823	0	0	0	0
chr1_209973212_209979350	2	7	0	0
chr1_212658025_212664183	1	3	0	0
chr1_213213891_213220019	9	5	0	0
chr1_217690492_217696523	21	8	9	4
chr1_219839330_219845537	11	11	9	5
chr1_219863570_219869595	4	22	2	0
chr1_223395534_223401557	2	4	0	0
chr1_223446992_223453023	5	10	2	3
chr1_225055535_225061656	8	34	7	25
chr1_228520690_228526835	2	4	0	0
chr1_237019467_237025494	6	15	0	0
chr1_237075264_237081293	7	12	0	0
chr1_239623498_239629523	3	1	0	0
chr1_239637768_239643908	4	5	0	0
chr1_242045561_242051585	6	9	0	0
chr1_242481073_242487222	1	8	0	4
chr1_245816539_245822560	11	0	3	0
chr1_247954964_247961087	3	2	3	0
chr1_248067512_248073636	0	4	0	0
chr1_248166557_248172589	1	1	0	0
chr1_248252861_248258877	0	2	0	2
chr1_248527957_248533941	1	0	0	0
chr1_25506585_25512707	0	6	0	0
chr1_33829520_33835665	3	10	0	0
chr1_34092394_34098413	4	6	2	1
chr1_34250741_34256767	10	36	4	23
chr1_34566055_34572105	6	5	0	0
chr1_41176264_41182362	2	3	0	0
chr1_43114527_43120516	0	6	0	2
chr1_47006446_47012568	5	4	0	1
chr1_48150125_48156157	1	3	0	0
chr1_48277194_48283343	2	4	0	0
chr1_48363803_48369929	1	1	0	0
chr1_49006012_49012044	0	6	0	3
chr1_49068236_49074523	2	15	2	8
chr1_49282507_49288376	5	4	5	2
chr1_49561313_49567447	0	0	0	0
chr1_49915108_49921256	0	4	0	0
chr1_49934841_49940864	4	14	4	10
chr1_52171000_52177141	0	3	0	0
chr1_55561830_55567969	1	4	1	3
chr1_58126455_58132485	15	16	3	5
chr1_58373171_58379206	7	8	0	0
chr1_58958128_58964283	6	4	0	0
chr1_59250823_59256962	5	2	0	1
chr1_59368923_59375078	10	3	0	0
chr1_59532995_59539008	3	4	0	0
chr1_59586803_59592948	3	6	0	0
chr1_59647747_59653779	10	4	0	0
chr1_60490132_60496149	4	7	1	0
chr1_60640012_60646037	3	6	0	0
chr1_65450279_65456309	1	3	0	0
chr1_65544806_65550970	4	2	4	1
chr1_65558564_65564576	12	5	0	0
chr1_66480923_66486952	4	6	0	0
chr1_66780142_66786326	2	10	0	1
chr1_67078891_67084915	4	8	0	0
chr1_67176638_67182776	2	7	1	1
chr1_68875777_68881805	1	5	0	0
chr1_69389449_69395594	0	0	0	0
chr1_69905264_69911348	0	2	0	0
chr1_69922813_69928952	5	7	2	2
chr1_71513698_71519742	7	10	1	3
chr1_71888203_71894235	3	2	0	0
chr1_7411757_7417922	4	4	1	3
chr1_74877120_74883155	0	0	0	0
chr1_74986518_74992624	0	4	0	1
chr1_75106865_75112887	10	4	0	0
chr1_75476261_75482430	0	2	0	0
chr1_75677750_75683758	2	6	0	0
chr1_77000000_77005515	2	5	0	0
chr1_78845456_78851474	1	3	0	0
chr1_79511261_79517280	2	10	1	5
chr1_80132548_80138577	11	1	0	0
chr1_80394348_80400494	4	3	2	2
chr1_80939203_80945257	0	0	0	0
chr1_82130929_82136890	11	3	0	0
chr1_82250044_82256069	2	7	1	0
chr1_83182174_83188201	1	4	0	0
chr1_83263607_83269631	1	2	0	0
chr1_83350413_83356465	10	10	8	10
chr1_84228930_84234940	0	8	0	0
chr1_85641866_85648021	1	8	1	1
chr1_85748519_85754548	6	5	0	0
chr1_85824940_85830944	2	1	0	0
chr1_85927067_85933100	10	7	2	6
chr1_86679080_86685111	0	0	0	0
chr1_88341842_88347867	5	4	0	0
chr1_89412579_89418615	9	3	0	0
chr1_89747026_89753053	14	4	0	0
chr1_90057280_90063312	5	3	2	1
chr1_90166845_90172987	0	13	0	0
chr1_91366637_91372747	2	2	0	0
chr1_93790652_93796681	2	8	0	0
chr1_95210689_95216990	2	24	2	12
chr1_95292237_95298258	5	1	0	0
chr1_96604386_96610400	15	1	0	0
chr1_96853195_96859362	2	3	0	0
chr1_98875638_98881734	0	14	0	12
chr1_99399824_99405973	0	1	0	0
chr20_11632779_11638837	18	15	0	0
chr20_12443116_12449140	3	4	0	0
chr20_12582507_12588531	21	8	15	1
chr20_12801017_12807044	5	6	0	0
chr20_129964_135977	17	4	15	3
chr20_17114790_17120918	0	3	0	0
chr20_18332912_18339088	9	3	7	0
chr20_18755270_18761370	16	11	12	5
chr20_21887655_21893685	1	17	0	0
chr20_21910853_21916881	1	18	0	0
chr20_22009432_22015596	0	4	0	2
chr20_23426108_23432140	10	12	0	0
chr20_23589308_23595311	18	15	0	0
chr20_23896851_23903006	10	29	2	6
chr20_24900605_24906618	1	6	0	0
chr20_24921723_24927909	1	9	0	1
chr20_2500825_2506958	18	9	12	4
chr20_25329949_25335970	10	8	0	0
chr20_26233677_26239735	9	5	6	0
chr20_28736655_28742476	0	3	0	2
chr20_29466155_29472288	1	3	0	2
chr20_30944115_30950140	2	17	2	16
chr20_30970455_30976471	11	11	10	11
chr20_30985455_30991464	23	26	20	25
chr20_31332715_31338865	3	19	0	12
chr20_40619322_40625356	6	7	0	0
chr20_42206269_42212317	62	34	0	0
chr20_42614937_42620967	24	28	4	8
chr20_4283734_4289881	1	4	0	0
chr20_43814461_43820491	16	13	0	0
chr20_45687891_45693981	7	6	3	2
chr20_53455562_53461566	20	13	0	0
chr20_53472644_53478653	29	24	0	0
chr20_53503851_53509874	18	19	0	0
chr20_54782510_54788349	32	91	18	40
chr20_55220304_55226469	0	15	0	0
chr20_55900229_55906399	2	23	0	18
chr20_59531777_59537803	17	27	0	0
chr20_6315821_6321844	13	5	0	0
chr20_7116194_7122199	1	2	0	0
chr20_8108866_8114917	4	8	0	3
chr20_8595101_8601127	3	5	0	0
chr21_10631089_10637220	1	10	0	0
chr21_13990185_13995598	2	2	0	2
chr21_14927082_14933113	6	5	0	0
chr21_14933877_14939951	17	32	13	26
chr21_17327482_17333500	0	1	0	0
chr21_17376038_17381930	7	5	0	0
chr21_22493175_22499632	5	14	1	9
chr21_25918367_25924392	2	3	0	0
chr21_28676917_28683062	2	6	0	1
chr21_31814220_31820362	2	3	1	1
chr21_33925606_33931606	20	5	0	0
chr21_35493766_35499791	14	5	2	0
chr21_36616544_36622673	6	11	6	5
chr21_37109076_37115174	1	5	0	1
chr22_11428056_11433204	0	0	0	0
chr22_11959381_11965528	0	1	0	0
chr22_15214621_15220667	0	0	0	0
chr22_16021017_16027044	0	3	0	0
chr22_16183718_16189738	2	7	1	7
chr22_22187854_22193971	1	5	0	0
chr22_22276800_22282812	0	1	0	0
chr22_23662983_23669138	12	3	0	0
chr22_28209186_28215291	5	25	5	8
chr22_28386847_28392869	2	1	0	0
chr22_28663283_28669315	2	1	0	0
chr22_32294665_32300684	0	0	0	0
chr22_34549683_34555708	5	4	0	0
chr22_34677368_34683400	0	5	0	0
chr22_48985761_48991792	9	7	0	0
chr2_102324371_102330501	4	14	2	4
chr2_102566355_102572385	21	10	0	0
chr2_102874020_102880174	4	12	2	9
chr2_106130892_106136925	10	8	0	0
chr2_109111631_109117785	9	8	0	0
chr2_112503812_112509845	18	31	11	21
chr2_113471481_113477545	0	0	0	0
chr2_114096298_114102405	7	47	3	32
chr2_115376550_115382573	0	3	0	0
chr2_115799431_115805573	2	29	1	13
chr2_116048941_116054967	4	9	0	0
chr2_117156034_117162051	1	14	0	6
chr2_117649184_117655215	4	2	0	0
chr2_117778178_117784316	5	7	0	0
chr2_117803780_117809809	12	21	11	15
chr2_118137000_118143020	26	13	4	1
chr2_11881460_11887603	0	11	0	0
chr2_118895761_118901792	18	4	0	0
chr2_122012673_122018708	17	12	2	0
chr2_122046204_122052249	8	14	5	8
chr2_122550744_122556816	2	2	0	0
chr2_123628724_123634742	8	8	0	0
chr2_124139775_124145807	17	7	0	0
chr2_124356306_124362334	8	9	5	2
chr2_124407870_124413893	3	11	0	0
chr2_124593139_124599168	4	10	0	0
chr2_12521757_12527771	17	10	0	0
chr2_126178048_126184064	6	6	0	0
chr2_128858984_128865016	26	5	2	2
chr2_132231325_132237282	6	1	6	0
chr2_133465007_133471038	14	31	8	10
chr2_133546865_133552758	23	11	0	0
chr2_133910480_133916504	3	24	0	0
chr2_134825451_134831458	15	7	0	0
chr2_135231810_135237948	0	3	0	2
chr2_135291597_135297711	15	15	12	13
chr2_136596065_136602178	2	16	2	14
chr2_137393160_137399190	9	9	0	0
chr2_139532787_139538975	9	26	0	8
chr2_14099133_14105291	6	14	1	1
chr2_142607781_142613812	26	11	14	5
chr2_142806275_142812293	0	5	0	0
chr2_143006042_143012076	29	6	0	0
chr2_143536378_143542524	2	2	0	1
chr2_143661562_143667611	3	4	0	0
chr2_143860956_143866987	7	4	0	0
chr2_146405741_146411341	0	12	0	0
chr2_147580469_147586902	0	12	0	1
chr2_147727004_147733028	6	8	0	0
chr2_14783324_14789477	0	3	0	0
chr2_148148940_148154956	2	10	0	0
chr2_148188745_148194773	20	9	0	0
chr2_148322844_148328854	0	6	0	0
chr2_14848064_14854078	10	6	6	4
chr2_149501242_149507406	3	7	0	1
chr2_149637880_149643991	2	8	0	0
chr2_149850457_149856466	11	11	3	2
chr2_149945265_149951292	21	6	5	0
chr2_149965733_149971865	1	7	1	0
chr2_151698868_151704889	26	32	22	26
chr2_153007766_153013796	7	11	0	0
chr2_153251473_153257477	1	1	0	0
chr2_153397921_153403952	12	16	4	5
chr2_153719447_153725466	8	7	0	1
chr2_154147919_154154081	1	15	1	10
chr2_15439500_15445667	2	11	1	6
chr2_155466628_155472644	4	7	0	0
chr2_155965887_155971915	15	6	9	3
chr2_156254518_156260532	22	11	1	0
chr2_156962342_156968483	6	5	0	0
chr2_157368535_157374566	15	6	0	0
chr2_157397599_157403696	1	13	0	0
chr2_157515143_157521173	13	24	3	3
chr2_157566353_157572377	7	8	0	0
chr2_158351231_158357242	12	8	0	0
chr2_158522617_158528649	29	5	0	0
chr2_160756918_160763090	43	37	40	32
chr2_160766499_160772615	7	7	6	4
chr2_160797332_160803466	21	17	6	9
chr2_160850732_160856748	12	9	0	0
chr2_164261247_164267132	12	5	0	0
chr2_165485934_165491963	13	7	1	0
chr2_165731663_165737694	18	8	0	0
chr2_16593725_16599758	11	0	0	0
chr2_166702725_166708745	8	13	4	2
chr2_166853711_166859875	0	6	0	0
chr2_166988454_166994509	5	18	0	0
chr2_167081946_167087967	0	2	0	0
chr2_167662955_167668974	6	11	0	0
chr2_167835042_167841189	4	15	1	8
chr2_169248623_169254656	3	4	0	0
chr2_169452781_169458934	10	3	0	1
chr2_172187264_172193414	8	12	5	0
chr2_172315270_172321297	33	20	11	12
chr2_173527289_173533317	0	7	0	1
chr2_173699375_173705410	21	14	0	0
chr2_174404458_174410482	24	7	5	1
chr2_175481951_175487994	2	4	0	0
chr2_175588546_175594563	33	13	0	0
chr2_175759595_175765629	2	6	0	0
chr2_177973073_177979090	19	7	0	0
chr2_178049371_178055510	2	8	0	0
chr2_178982451_178988482	13	12	12	9
chr2_179087387_179093560	8	6	4	1
chr2_179195944_179201918	27	20	16	14
chr2_18012016_18018024	6	3	0	0
chr2_180833661_180839689	12	2	0	0
chr2_182025225_182031239	12	14	0	1
chr2_182212404_182218434	7	11	1	0
chr2_183448314_183454476	1	15	0	0
chr2_183586195_183592337	5	10	4	1
chr2_185419434_185425462	3	4	0	0
chr2_185585887_185591908	2	3	0	0
chr2_185841720_185847756	2	6	1	1
chr2_185864597_185870656	3	5	0	1
chr2_188123561_188129537	12	3	0	0
chr2_190772250_190778401	2	7	0	0
chr2_191761849_191767876	39	4	2	0
chr2_192268435_192274450	19	6	0	0
chr2_19305839_19311862	12	10	4	5
chr2_193212420_193218448	31	3	0	0
chr2_195067521_195073543	3	0	0	0
chr2_195228435_195234459	10	2	0	0
chr2_195373191_195379241	8	12	0	0
chr2_195523002_195529095	0	10	0	0
chr2_195743883_195749992	7	15	0	0
chr2_196521488_196527500	0	6	0	0
chr2_196905587_196911636	13	7	0	0
chr2_197634735_197640761	32	14	13	7
chr2_197687546_197693561	23	40	17	34
chr2_197728962_197734964	0	12	0	0
chr2_198017928_198024409	0	4	0	4
chr2_201290544_201296670	10	6	4	1
chr2_204991072_204997106	20	6	1	0
chr2_206908035_206914052	3	13	0	8
chr2_207000910_207006934	9	7	2	1
chr2_208800640_208806791	12	11	10	8
chr2_208811621_208817648	2	10	0	0
chr2_208831567_208837733	3	13	1	1
chr2_20905451_20911612	9	17	6	10
chr2_209128529_209134554	4	3	0	0
chr2_209746180_209752208	8	4	0	0
chr2_211219320_211225344	42	10	21	2
chr2_21208575_21214737	2	16	0	8
chr2_212785128_212791268	6	3	0	0
chr2_21335938_21342064	0	6	0	1
chr2_215220243_215226331	35	14	31	11
chr2_216454715_216460842	9	9	0	1
chr2_21903319_21909344	5	18	0	0
chr2_219931818_219937838	11	10	0	0
chr2_22156442_22162464	2	9	1	4
chr2_221984562_221990586	41	16	16	5
chr2_222149601_222155632	10	12	0	0
chr2_227064885_227070875	7	1	0	0
chr2_228030894_228037043	2	17	2	9
chr2_228199138_228205299	1	6	0	5
chr2_228568257_228574281	0	7	0	1
chr2_228755693_228761717	9	9	0	0
chr2_22984153_22990168	3	9	0	0
chr2_232149196_232155229	12	7	0	0
chr2_23224851_23230886	10	19	0	0
chr2_232355238_232361245	0	4	0	0
chr2_233577839_233583870	14	0	1	0
chr2_234888389_234894419	9	3	0	0
chr2_236383666_236389689	10	3	1	1
chr2_23736568_23742711	3	13	2	6
chr2_237843469_237849565	1	2	1	0
chr2_240544494_240550522	12	3	1	0
chr2_24800323_24806471	0	13	0	7
chr2_30904198_30910223	38	42	24	24
chr2_33170013_33176199	14	13	0	0
chr2_3369246_3375395	4	4	0	3
chr2_35012447_35018591	1	9	0	5
chr2_35106860_35113009	3	14	0	7
chr2_35319757_35325900	5	16	2	7
chr2_36112506_36118537	5	11	0	0
chr2_3794364_3800395	9	9	2	2
chr2_38132407_38138592	2	9	0	0
chr2_39575018_39581152	12	39	5	22
chr2_40008598_40014619	18	6	0	0
chr2_40232600_40238627	2	12	0	0
chr2_4157808_4163833	3	11	0	7
chr2_42989475_42995502	27	12	15	6
chr2_43542869_43549021	13	7	5	3
chr2_43660471_43666500	2	5	0	0
chr2_45059559_45065587	14	13	0	0
chr2_45075744_45081776	11	16	0	0
chr2_4642968_4648965	6	11	0	0
chr2_48739839_48745890	8	6	0	0
chr2_51312721_51318845	1	3	0	0
chr2_52039405_52045552	0	8	0	0
chr2_53587033_53593044	36	9	21	6
chr2_55442106_55447873	8	21	5	13
chr2_55736329_55742393	18	5	0	0
chr2_55788120_55794261	2	14	2	7
chr2_56551597_56557745	4	7	0	0
chr2_57418710_57424719	0	4	0	0
chr2_57608847_57614848	11	14	0	0
chr2_58171614_58177788	32	12	16	6
chr2_58381542_58387566	24	38	19	35
chr2_60083662_60089694	11	17	0	0
chr2_60141191_60147223	10	12	0	0
chr2_60189023_60195053	4	7	0	1
chr2_62580885_62586986	0	5	0	0
chr2_62616418_62622729	6	54	4	53
chr2_62645710_62651726	8	8	5	3
chr2_62835478_62841498	12	3	0	0
chr2_65924170_65930343	1	13	0	0
chr2_66138949_66144939	4	7	0	3
chr2_66206329_66212369	3	9	0	0
chr2_66391130_66397150	0	8	0	0
chr2_66627088_66633235	12	42	10	29
chr2_66642648_66648743	3	3	1	2
chr2_71411474_71417501	0	5	0	0
chr2_72015949_72021960	44	18	10	4
chr2_72063975_72069997	11	6	0	0
chr2_72403730_72409869	4	7	2	5
chr2_73460454_73466651	1	2	0	0
chr2_73480076_73486099	30	7	2	0
chr2_73721395_73727535	14	11	2	0
chr2_76090648_76096785	0	8	0	0
chr2_76345152_76351328	2	21	2	11
chr2_76647991_76654020	10	8	5	3
chr2_76702092_76708115	9	1	5	0
chr2_76722834_76729033	3	7	0	0
chr2_76775758_76781758	12	17	2	2
chr2_76795804_76801677	20	12	0	0
chr2_77592831_77598845	6	4	0	0
chr2_77753772_77759778	4	7	0	0
chr2_79105693_79111696	3	10	0	0
chr2_79282256_79288271	7	11	5	6
chr2_799542_805567	3	0	0	0
chr2_80093001_80099154	2	10	1	1
chr2_83088804_83094831	39	22	11	4
chr2_83347474_83353489	1	2	0	0
chr2_83768302_83774332	5	10	0	0
chr2_84224738_84230910	0	8	0	0
chr2_85963806_85969950	1	9	1	6
chr2_86655238_86661268	6	3	0	0
chr2_90350348_90356484	0	0	0	0
chr2_9038331_9044482	15	16	8	11
chr2_91921173_91927204	0	1	0	1
chr2_95252086_95258210	2	3	0	0
chr2_96378981_96385131	9	4	1	2
chr2_9860962_9867093	22	17	2	1
chr2_98977835_98984013	4	5	0	2
chr3_100509607_100515641	3	13	0	0
chr3_101108330_101114476	2	12	2	3
chr3_102008204_102014355	2	10	0	0
chr3_103220448_103226476	9	15	6	2
chr3_103556537_103562569	5	3	0	0
chr3_105296223_105302219	14	6	5	0
