id	ip.a.counts	input.a.counts	ip.u.counts	input.u.counts
SVA_B_chr17_57067966	2	34	1	21
SVA_B_chr17_57068042	19	73	19	73
SVA_B_chr17_57846110	67	126	29	35
SVA_B_chr17_59087533	107	572	107	550
SVA_B_chr17_59499448	254	320	60	58
SVA_B_chr17_60976442	82	195	41	81
SVA_B_chr17_62072983	42	40	3	6
SVA_B_chr17_65836797	203	191	74	66
SVA_B_chr17_68018881	38	78	36	70
SVA_B_chr17_68115617	194	184	91	89
SVA_B_chr17_69195560	135	191	35	62
SVA_B_chr17_716220	8	16	8	15
SVA_B_chr17_7490243	6	33	3	31
SVA_B_chr17_76636619	148	74	87	27
SVA_B_chr17_78594937	3	15	3	15
SVA_B_chr17_82774049	29	55	13	16
SVA_B_chr17_8373141	58	43	18	13
SVA_B_chr17_8414758	0	22	0	22
SVA_B_chr17_955551	8	15	8	15
SVA_B_chr17_GL000258v2_alt_1193661	0	0	0	0
SVA_B_chr18_11344029	55	134	26	76
SVA_B_chr18_11613518	12	18	2	12
SVA_B_chr18_11647328	31	21	19	6
SVA_B_chr18_26179805	8	16	5	12
SVA_B_chr18_26459326	12	38	11	34
SVA_B_chr18_301523	2	9	2	6
SVA_B_chr18_3049790	27	86	18	36
SVA_B_chr18_32296778	8	24	8	23
SVA_B_chr18_33147382	32	85	9	18
SVA_B_chr18_47827453	93	75	47	13
SVA_B_chr18_48480953	0	17	0	12
SVA_B_chr18_50211376	7	29	7	25
SVA_B_chr18_50608723	14	44	8	36
SVA_B_chr18_59254955	54	69	17	17
SVA_B_chr18_66894357	8	38	6	27
SVA_B_chr18_695684	0	3	0	2
SVA_B_chr18_7203197	104	76	36	33
SVA_B_chr18_79072149	74	62	25	22
SVA_B_chr18_9062827	1	20	0	17
SVA_B_chr18_GL383572v1_alt_142699	0	0	0	0
SVA_B_chr18_KI270911v1_alt_140862	0	0	0	0
SVA_B_chr19_10462895	5	29	5	29
SVA_B_chr19_10478094	16	51	16	37
SVA_B_chr19_11276125	109	104	41	19
SVA_B_chr19_11676263	65	76	24	22
SVA_B_chr19_11700813	9	48	9	45
SVA_B_chr19_12690745	13	42	10	32
SVA_B_chr19_18092742	17	37	16	34
SVA_B_chr19_19769464	92	107	25	32
SVA_B_chr19_21211960	68	65	30	13
SVA_B_chr19_21442982	88	78	16	22
SVA_B_chr19_22321076	77	92	40	42
SVA_B_chr19_22702557	68	40	31	13
SVA_B_chr19_23160231	65	166	44	121
SVA_B_chr19_29237334	1	0	1	0
SVA_B_chr19_35668849	10	62	6	48
SVA_B_chr19_39983007	5	16	5	9
SVA_B_chr19_3998785	15	28	7	7
SVA_B_chr19_44203295	47	65	21	18
SVA_B_chr19_44852501	2	22	2	19
SVA_B_chr19_50258168	4	13	1	10
SVA_B_chr19_50390576	140	103	19	23
SVA_B_chr19_50581838	28	62	7	19
SVA_B_chr19_54072583	8	19	5	14
SVA_B_chr19_54907986	39	38	17	2
SVA_B_chr19_6513276	6	26	4	11
SVA_B_chr19_8356529	2	18	2	17
SVA_B_chr19_9656100	3	19	3	18
SVA_B_chr19_GL949746v1_alt_46950	0	0	0	0
SVA_B_chr19_GL949746v1_alt_811375	0	0	0	0
SVA_B_chr19_GL949747v2_alt_46950	0	0	0	0
SVA_B_chr19_GL949747v2_alt_553168	0	0	0	0
SVA_B_chr19_GL949748v2_alt_46950	0	0	0	0
SVA_B_chr19_GL949748v2_alt_887963	0	0	0	0
SVA_B_chr19_GL949749v2_alt_46950	0	0	0	0
SVA_B_chr19_GL949749v2_alt_915500	0	0	0	0
SVA_B_chr19_GL949750v2_alt_46950	0	0	0	0
SVA_B_chr19_GL949750v2_alt_890049	0	0	0	0
SVA_B_chr19_GL949751v2_alt_46950	0	0	0	0
SVA_B_chr19_GL949751v2_alt_826342	0	0	0	0
SVA_B_chr19_GL949752v1_alt_46950	0	0	0	0
SVA_B_chr19_GL949752v1_alt_812344	0	0	0	0
SVA_B_chr19_GL949753v2_alt_46950	0	0	0	0
SVA_B_chr19_GL949753v2_alt_620138	0	0	0	0
SVA_B_chr19_KI270917v1_alt_186933	0	0	0	0
SVA_B_chr19_KI270920v1_alt_194006	0	0	0	0
SVA_B_chr19_KI270921v1_alt_278225	0	0	0	0
SVA_B_chr19_KI270922v1_alt_183936	0	0	0	0
SVA_B_chr19_KI270923v1_alt_185353	0	0	0	0
SVA_B_chr19_KI270929v1_alt_182204	0	0	0	0
SVA_B_chr19_KI270938v1_alt_46950	0	0	0	0
SVA_B_chr19_KI270938v1_alt_890459	0	0	0	0
SVA_B_chr1_107860739	3	11	3	11
SVA_B_chr1_109052644	190	197	97	87
SVA_B_chr1_112604609	16	79	16	79
SVA_B_chr1_117300175	63	197	17	80
SVA_B_chr1_120875982	0	0	0	0
SVA_B_chr1_12136898	5	28	0	16
SVA_B_chr1_12881470	0	0	0	0
SVA_B_chr1_12940600	0	0	0	0
SVA_B_chr1_13051734	0	0	0	0
SVA_B_chr1_13394128	3	23	3	23
SVA_B_chr1_147061316	181	244	80	106
SVA_B_chr1_160932625	96	158	53	95
SVA_B_chr1_161028945	78	124	43	79
SVA_B_chr1_163545507	35	72	18	28
SVA_B_chr1_168836733	89	155	36	36
SVA_B_chr1_178391200	3	42	3	37
SVA_B_chr1_181954855	13	37	0	1
SVA_B_chr1_182010182	43	101	11	27
SVA_B_chr1_189139178	220	241	88	132
SVA_B_chr1_189225010	45	113	14	54
SVA_B_chr1_199242558	9	93	9	93
SVA_B_chr1_203266131	31	120	10	20
SVA_B_chr1_203841158	113	173	17	24
SVA_B_chr1_203906220	16	37	13	32
SVA_B_chr1_212014542	64	66	38	26
SVA_B_chr1_212724207	65	91	7	28
SVA_B_chr1_224349234	104	132	26	56
SVA_B_chr1_225615014	92	90	26	39
SVA_B_chr1_22986596	0	3	0	3
SVA_B_chr1_231453534	91	80	22	23
SVA_B_chr1_236427982	94	79	6	14
SVA_B_chr1_243058642	0	1	0	0
SVA_B_chr1_246230565	7	48	7	43
SVA_B_chr1_247421335	3	40	3	37
SVA_B_chr1_25208519	6	23	6	22
SVA_B_chr1_27498946	14	36	13	29
SVA_B_chr1_32803739	83	89	34	31
SVA_B_chr1_33356295	17	45	1	13
SVA_B_chr1_34081394	47	82	26	41
SVA_B_chr1_34947613	55	42	28	19
SVA_B_chr1_39807655	81	67	27	12
SVA_B_chr1_39869069	120	100	63	42
SVA_B_chr1_44738045	118	85	62	33
SVA_B_chr1_45114647	79	99	39	54
SVA_B_chr1_45247472	85	57	36	24
SVA_B_chr1_45765057	43	55	18	27
SVA_B_chr1_48174356	7	32	3	17
SVA_B_chr1_50952085	114	48	74	17
SVA_B_chr1_51241181	6	37	6	37
SVA_B_chr1_60415186	4	16	4	14
SVA_B_chr1_65033580	10	39	10	32
SVA_B_chr1_71378946	6	17	1	8
SVA_B_chr1_77935671	1	7	1	4
SVA_B_chr1_81035372	13	59	3	32
SVA_B_chr1_8260047	7	28	7	28
SVA_B_chr1_8260238	6	10	6	10
SVA_B_chr1_91288392	18	24	8	3
SVA_B_chr1_91485657	3	23	3	23
SVA_B_chr1_92025356	54	41	21	11
SVA_B_chr1_KI270763v1_alt_70750	0	0	0	0
SVA_B_chr1_KI270766v1_alt_96759	0	0	0	0
SVA_B_chr20_10207342	15	51	14	44
SVA_B_chr20_18045717	4	53	4	53
SVA_B_chr20_20000035	6	53	6	53
SVA_B_chr20_21136661	6	18	2	15
SVA_B_chr20_25608536	2	25	2	25
SVA_B_chr20_29557681	1	4	0	0
SVA_B_chr20_30326536	1	0	0	0
SVA_B_chr20_3063305	9	31	6	6
SVA_B_chr20_31521860	14	101	14	93
SVA_B_chr20_34139431	6	61	6	59
SVA_B_chr20_34222667	18	47	1	5
SVA_B_chr20_37150247	148	85	92	14
SVA_B_chr20_37550137	19	81	6	38
SVA_B_chr20_37979115	10	64	10	63
SVA_B_chr20_37979240	10	20	9	16
SVA_B_chr20_38407121	105	146	62	62
SVA_B_chr20_38511330	27	55	12	14
SVA_B_chr20_43337860	112	152	47	71
SVA_B_chr20_45750326	2	18	1	14
SVA_B_chr20_48937484	16	61	15	61
SVA_B_chr20_53532253	10	22	4	12
SVA_B_chr20_58489235	61	111	52	106
SVA_B_chr21_14491347	2	2	0	2
SVA_B_chr21_15019871	1	24	1	18
SVA_B_chr21_28909261	8	54	7	48
SVA_B_chr21_31539893	3	22	1	13
SVA_B_chr21_36391938	104	86	44	43
SVA_B_chr21_43072389	0	0	0	0
SVA_B_chr21_43821751	133	118	3	0
SVA_B_chr21_46474720	14	89	14	89
SVA_B_chr22_21847028	117	104	59	52
SVA_B_chr22_31183383	83	58	48	17
SVA_B_chr22_32566062	8	31	4	22
SVA_B_chr22_38409401	73	83	14	30
SVA_B_chr22_38671819	0	15	0	15
SVA_B_chr22_39792579	7	15	7	15
SVA_B_chr22_40803187	0	53	0	53
SVA_B_chr22_42607120	123	85	48	31
SVA_B_chr22_42971094	72	79	45	47
SVA_B_chr22_44511277	9	27	6	14
SVA_B_chr22_KI270928v1_alt_97599	0	0	0	0
SVA_B_chr2_110063400	19	8	13	5
SVA_B_chr2_110306677	0	1	0	0
SVA_B_chr2_111672042	70	70	13	4
SVA_B_chr2_11471909	37	107	37	107
SVA_B_chr2_125276589	36	109	6	30
SVA_B_chr2_126950078	7	48	7	36
SVA_B_chr2_126950364	1	17	1	17
SVA_B_chr2_129807551	70	109	33	62
SVA_B_chr2_129833026	92	162	53	85
SVA_B_chr2_135274625	9	45	3	21
SVA_B_chr2_151515450	2	8	2	6
SVA_B_chr2_158309921	216	163	108	63
SVA_B_chr2_160448307	116	105	46	37
SVA_B_chr2_169738344	2	6	2	4
SVA_B_chr2_169747541	4	14	3	12
SVA_B_chr2_169855350	161	118	64	45
SVA_B_chr2_172699761	49	87	17	31
SVA_B_chr2_183478525	27	70	15	23
SVA_B_chr2_189652920	178	150	124	86
SVA_B_chr2_189759760	57	70	39	35
SVA_B_chr2_192893453	276	206	160	115
SVA_B_chr2_197476763	1	7	1	7
SVA_B_chr2_197575604	7	28	7	28
SVA_B_chr2_200652760	10	51	9	37
SVA_B_chr2_201041936	48	78	18	17
SVA_B_chr2_202439749	106	63	6	10
SVA_B_chr2_210080402	16	116	13	115
SVA_B_chr2_211773023	7	32	7	31
SVA_B_chr2_212771215	2	2	2	2
SVA_B_chr2_214155487	14	36	14	32
SVA_B_chr2_215162735	121	94	55	20
SVA_B_chr2_216256946	3	29	3	26
SVA_B_chr2_219750537	93	113	40	28
SVA_B_chr2_232665986	3	21	3	21
SVA_B_chr2_239037910	95	111	55	57
SVA_B_chr2_26664870	67	117	28	48
SVA_B_chr2_37976844	65	124	24	42
SVA_B_chr2_50411068	59	127	21	34
SVA_B_chr2_54359467	5	44	5	40
SVA_B_chr2_55772928	45	68	9	21
SVA_B_chr2_6130060	35	98	35	98
SVA_B_chr2_61476144	14	52	14	52
SVA_B_chr2_62183125	8	27	8	27
SVA_B_chr2_70266465	131	130	39	50
SVA_B_chr2_74123572	104	147	47	91
SVA_B_chr2_85094999	18	40	17	30
SVA_B_chr2_86544344	53	162	20	89
SVA_B_chr2_88919903	46	54	17	19
SVA_B_chr2_88926199	32	67	15	27
SVA_B_chr2_9352067	3	40	3	40
SVA_B_chr2_95950823	0	1	0	1
SVA_B_chr3_113458186	172	142	56	47
SVA_B_chr3_114098482	3	24	3	24
SVA_B_chr3_116518616	27	105	12	42
SVA_B_chr3_117614679	8	67	6	59
SVA_B_chr3_119241924	72	114	34	35
SVA_B_chr3_121190056	53	109	22	63
SVA_B_chr3_121856402	12	32	11	28
SVA_B_chr3_121856780	7	26	7	25
SVA_B_chr3_125449452	8	55	5	49
SVA_B_chr3_125970601	16	47	16	47
SVA_B_chr3_127293241	49	72	28	36
SVA_B_chr3_127308880	22	44	5	5
SVA_B_chr3_136826974	4	17	4	10
SVA_B_chr3_137683519	3	30	3	13
SVA_B_chr3_138520780	90	166	51	74
SVA_B_chr3_138784398	178	172	85	91
SVA_B_chr3_14406179	2	12	1	7
SVA_B_chr3_150656423	7	59	7	58
SVA_B_chr3_154792378	15	89	15	89
SVA_B_chr3_15996096	197	92	130	19
SVA_B_chr3_164783893	82	155	37	51
SVA_B_chr3_167018076	46	96	29	49
SVA_B_chr3_175087231	42	47	22	19
SVA_B_chr3_179031977	131	107	26	20
SVA_B_chr3_181925308	90	122	14	28
SVA_B_chr3_183638668	1	12	1	9
SVA_B_chr3_184205842	14	102	13	85
SVA_B_chr3_184318355	16	54	13	29
SVA_B_chr3_184419705	9	44	6	40
SVA_B_chr3_185522366	5	63	3	58
SVA_B_chr3_186205863	15	36	15	36
SVA_B_chr3_186434854	229	213	111	89
SVA_B_chr3_191124459	42	83	16	8
SVA_B_chr3_196385004	150	89	63	25
SVA_B_chr3_196761150	111	141	7	22
SVA_B_chr3_197492456	23	34	22	34
SVA_B_chr3_20547286	209	126	113	34
SVA_B_chr3_2916199	117	142	50	84
SVA_B_chr3_38052758	99	112	38	39
SVA_B_chr3_38064012	144	79	84	37
SVA_B_chr3_38083867	12	71	12	68
SVA_B_chr3_39655292	99	107	50	44
SVA_B_chr3_41840388	37	68	22	28
SVA_B_chr3_45941122	7	34	7	34
SVA_B_chr3_50803028	0	1	0	0
SVA_B_chr3_50803086	67	54	30	19
SVA_B_chr3_51607107	97	109	56	37
SVA_B_chr3_5242386	140	217	35	28
SVA_B_chr3_58133295	7	44	7	44
SVA_B_chr3_60926959	108	97	70	57
SVA_B_chr3_61392943	35	93	20	48
SVA_B_chr3_63281882	4	32	3	27
SVA_B_chr3_72787701	170	149	60	62
SVA_B_chr3_80070510	26	80	17	47
SVA_B_chr3_87360955	1	2	0	2
SVA_B_chr3_97480232	47	103	5	27
SVA_B_chr4_103722664	113	131	47	52
SVA_B_chr4_105259088	7	44	7	39
SVA_B_chr4_109603083	71	88	31	39
SVA_B_chr4_113164123	10	29	10	29
SVA_B_chr4_113795887	79	71	37	20
SVA_B_chr4_115583199	7	14	4	10
SVA_B_chr4_117484706	4	25	3	23
SVA_B_chr4_118791510	98	73	33	26
SVA_B_chr4_12037749	17	72	16	71
SVA_B_chr4_121237960	198	177	122	88
SVA_B_chr4_123684306	149	163	80	67
SVA_B_chr4_126770588	65	101	18	44
SVA_B_chr4_135641874	4	38	2	14
SVA_B_chr4_140069341	0	4	0	0
SVA_B_chr4_141249738	7	35	7	32
SVA_B_chr4_145816106	4	18	4	11
SVA_B_chr4_150804793	2	3	2	0
SVA_B_chr4_150953347	42	57	15	28
SVA_B_chr4_150963150	58	62	27	22
SVA_B_chr4_15167170	3	37	3	37
SVA_B_chr4_152764636	164	96	72	39
SVA_B_chr4_155424388	14	65	5	26
SVA_B_chr4_158236749	0	8	0	1
SVA_B_chr4_163312606	4	37	4	34
SVA_B_chr4_165146894	7	33	3	27
SVA_B_chr4_165147250	7	9	1	7
SVA_B_chr4_169049926	9	30	7	28
SVA_B_chr4_169678415	58	88	21	26
SVA_B_chr4_169827821	36	123	25	37
SVA_B_chr4_170165647	68	138	37	73
SVA_B_chr4_173183492	105	102	54	44
SVA_B_chr4_18162534	4	19	2	9
SVA_B_chr4_187834034	10	16	10	16
SVA_B_chr4_24336781	1	42	1	30
SVA_B_chr4_25248811	94	90	57	47
SVA_B_chr4_26214001	9	74	7	58
SVA_B_chr4_30733531	10	52	10	52
SVA_B_chr4_3093917	78	152	24	78
SVA_B_chr4_38967817	2	9	0	6
SVA_B_chr4_39020466	6	25	6	8
SVA_B_chr4_44167311	55	137	26	61
SVA_B_chr4_48185818	83	112	18	29
SVA_B_chr4_52795665	4	3	3	0
SVA_B_chr4_52991985	86	74	27	20
SVA_B_chr4_53138849	74	115	32	43
SVA_B_chr4_64036670	53	118	30	76
SVA_B_chr4_6836548	80	139	34	51
SVA_B_chr4_70036978	23	66	7	27
SVA_B_chr4_70955934	5	2	5	2
SVA_B_chr4_75317760	5	30	2	16
SVA_B_chr4_7601672	157	169	74	61
SVA_B_chr4_78006566	75	99	26	12
SVA_B_chr4_79244643	69	68	33	22
SVA_B_chr4_85745170	0	0	0	0
SVA_B_chr4_93392590	5	27	5	27
SVA_B_chr4_98329924	62	81	13	15
SVA_B_chr5_109832187	147	122	74	66
SVA_B_chr5_118998460	93	106	50	58
SVA_B_chr5_134290735	7	24	2	15
SVA_B_chr5_134758315	9	28	8	16
SVA_B_chr5_156939948	73	138	40	44
SVA_B_chr5_162198670	11	19	10	17
SVA_B_chr5_165919340	4	37	2	15
SVA_B_chr5_173432020	9	34	7	24
SVA_B_chr5_179924063	27	52	20	44
SVA_B_chr5_179983986	8	11	8	9
SVA_B_chr5_180530567	158	132	47	20
SVA_B_chr5_33488098	1	33	1	27
SVA_B_chr5_40845726	3	18	1	16
SVA_B_chr5_42978716	210	92	123	47
SVA_B_chr5_42981416	0	0	0	0
SVA_B_chr5_42981880	27	75	18	60
SVA_B_chr5_43236337	19	68	19	67
SVA_B_chr5_43665241	145	140	69	70
SVA_B_chr5_43745173	70	137	38	90
SVA_B_chr5_43823885	25	79	11	25
SVA_B_chr5_5258852	6	32	6	29
SVA_B_chr5_56257680	72	111	17	46
SVA_B_chr5_56397209	54	124	17	42
SVA_B_chr5_57894888	13	11	10	10
SVA_B_chr5_63083221	58	116	9	23
SVA_B_chr5_63084669	17	12	15	11
SVA_B_chr5_67769629	3	37	3	33
SVA_B_chr5_70347	16	47	15	39
SVA_B_chr5_74003783	12	31	12	24
SVA_B_chr5_76335441	41	119	19	36
SVA_B_chr5_76550353	83	117	36	40
SVA_B_chr5_91342906	37	38	9	18
SVA_B_chr5_92514353	4	38	4	34
SVA_B_chr5_92906281	3	9	3	9
SVA_B_chr5_93985398	112	168	73	106
SVA_B_chr5_98814487	2	28	1	21
SVA_B_chr6_110992506	3	30	3	24
SVA_B_chr6_111040659	10	37	10	37
SVA_B_chr6_115836507	29	33	7	5
SVA_B_chr6_11635963	5	43	4	32
SVA_B_chr6_11697850	7	31	6	25
SVA_B_chr6_121729073	58	126	22	45
SVA_B_chr6_122475157	4	31	4	16
SVA_B_chr6_13133255	82	81	32	24
SVA_B_chr6_132818725	0	7	0	5
SVA_B_chr6_144469704	120	192	34	68
SVA_B_chr6_148290620	22	57	8	20
SVA_B_chr6_149732991	6	24	6	21
SVA_B_chr6_159406774	58	82	23	34
SVA_B_chr6_162338277	11	32	2	4
SVA_B_chr6_162634317	4	10	2	9
SVA_B_chr6_18344869	17	42	14	28
SVA_B_chr6_24414147	73	88	34	43
SVA_B_chr6_25585548	92	119	39	54
SVA_B_chr6_27529371	44	67	24	26
SVA_B_chr6_27652930	128	113	46	33
SVA_B_chr6_28501515	152	143	73	62
SVA_B_chr6_30498160	99	134	15	41
SVA_B_chr6_32531533	46	70	19	26
SVA_B_chr6_33566029	13	60	10	39
SVA_B_chr6_34416836	1	15	1	13
SVA_B_chr6_36581358	4	9	4	6
SVA_B_chr6_40815931	57	143	35	86
SVA_B_chr6_41103694	7	20	7	20
SVA_B_chr6_42686078	137	166	39	74
SVA_B_chr6_42973424	6	32	6	31
SVA_B_chr6_44599259	5	36	5	36
SVA_B_chr6_47443358	144	105	59	31
SVA_B_chr6_56720354	38	61	24	17
SVA_B_chr6_58190028	69	42	38	21
SVA_B_chr6_60944299	30	44	18	32
SVA_B_chr6_69402315	5	5	4	3
SVA_B_chr6_69966138	17	95	10	32
SVA_B_chr6_73925305	33	59	20	25
SVA_B_chr6_87619865	18	44	15	44
SVA_B_chr6_89175726	19	64	19	64
SVA_B_chr6_89885449	18	47	12	39
SVA_B_chr6_GL000251v2_alt_1977905	0	0	0	0
SVA_B_chr6_GL000251v2_alt_2809130	0	0	0	0
SVA_B_chr6_GL000252v2_alt_1152459	0	0	0	0
SVA_B_chr6_GL000252v2_alt_1152587	0	0	0	0
SVA_B_chr6_GL000252v2_alt_1754002	0	0	0	0
SVA_B_chr6_GL000252v2_alt_2576284	0	0	0	0
SVA_B_chr6_GL000253v2_alt_1808395	0	0	0	0
SVA_B_chr6_GL000253v2_alt_2637330	0	0	0	0
SVA_B_chr6_GL000254v2_alt_1152096	0	0	0	0
SVA_B_chr6_GL000254v2_alt_1152224	0	0	0	0
SVA_B_chr6_GL000254v2_alt_1842216	0	0	0	0
SVA_B_chr6_GL000254v2_alt_2670915	0	0	0	0
SVA_B_chr6_GL000255v2_alt_1753268	0	0	0	0
SVA_B_chr6_GL000256v2_alt_1798936	0	0	0	0
SVA_B_chr7_100525303	6	20	6	17
SVA_B_chr7_102752663	0	3	0	0
SVA_B_chr7_104709233	27	156	8	36
SVA_B_chr7_107802575	2	8	2	7
SVA_B_chr7_108255148	197	192	31	74
SVA_B_chr7_128462839	218	129	122	62
SVA_B_chr7_129691086	17	45	16	39
SVA_B_chr7_138378312	40	99	22	49
SVA_B_chr7_142574873	4	17	4	17
SVA_B_chr7_142574939	96	126	18	33
SVA_B_chr7_14803108	11	68	11	64
SVA_B_chr7_149332562	10	47	6	13
SVA_B_chr7_152728622	93	65	85	56
SVA_B_chr7_152879049	2	12	1	9
SVA_B_chr7_155031101	9	19	8	13
SVA_B_chr7_159114659	4	28	4	23
SVA_B_chr7_2161104	278	221	139	67
SVA_B_chr7_23386202	1	7	1	7
SVA_B_chr7_26225363	10	64	10	64
SVA_B_chr7_27986631	40	109	5	23
SVA_B_chr7_29263001	89	111	39	21
SVA_B_chr7_32592641	3	39	3	35
SVA_B_chr7_32753149	37	32	21	13
SVA_B_chr7_33060465	11	40	11	40
SVA_B_chr7_33101077	2	13	2	13
SVA_B_chr7_37182490	7	29	6	24
SVA_B_chr7_44992056	34	49	26	34
SVA_B_chr7_45498647	4	19	4	17
SVA_B_chr7_47921884	90	60	49	19
SVA_B_chr7_56647657	4	13	1	5
SVA_B_chr7_56695266	2	11	1	9
SVA_B_chr7_57520657	3	12	2	4
SVA_B_chr7_5956490	0	0	0	0
SVA_B_chr7_62599109	30	78	15	40
SVA_B_chr7_63866775	3	40	2	33
SVA_B_chr7_64553601	116	93	54	27
SVA_B_chr7_6741993	1	0	1	0
SVA_B_chr7_6768270	0	0	0	0
SVA_B_chr7_73075240	0	0	0	0
SVA_B_chr7_73461932	11	29	7	19
SVA_B_chr7_73620008	24	93	17	88
SVA_B_chr7_75571155	2	2	1	1
SVA_B_chr7_76020748	6	60	4	53
SVA_B_chr7_77118555	0	2	0	1
SVA_B_chr7_81201027	5	16	3	7
SVA_B_chr7_83124708	194	133	118	52
SVA_B_chr7_85073488	9	42	8	33
SVA_B_chr7_92544409	225	117	108	49
SVA_B_chr7_KI270803v1_alt_578606	0	0	0	0
SVA_B_chr8_100350778	263	292	92	129
SVA_B_chr8_102469073	13	70	13	70
SVA_B_chr8_116297028	184	245	70	119
SVA_B_chr8_11646869	2	8	2	8
SVA_B_chr8_11647180	2	3	2	0
SVA_B_chr8_117777075	139	187	61	84
SVA_B_chr8_11863001	6	5	6	5
SVA_B_chr8_127731845	12	42	8	24
SVA_B_chr8_13716230	0	4	0	3
SVA_B_chr8_142826372	214	238	100	73
SVA_B_chr8_14870330	3	12	3	10
SVA_B_chr8_15445317	33	69	13	22
SVA_B_chr8_21944614	22	47	14	21
SVA_B_chr8_25102442	98	68	56	22
SVA_B_chr8_28635241	3	33	0	24
SVA_B_chr8_30270006	6	22	6	22
SVA_B_chr8_30891230	10	66	10	66
SVA_B_chr8_34895252	10	35	8	15
SVA_B_chr8_3636272	1	12	1	12
SVA_B_chr8_39338431	59	44	23	14
SVA_B_chr8_40495825	39	91	25	51
SVA_B_chr8_41013879	0	0	0	0
SVA_B_chr8_41013950	7	11	0	2
SVA_B_chr8_42918424	134	94	49	29
SVA_B_chr8_49040894	61	129	34	59
SVA_B_chr8_54084968	76	113	31	45
SVA_B_chr8_55491733	2	44	0	37
SVA_B_chr8_58776463	15	87	5	36
SVA_B_chr8_73844155	81	99	37	41
SVA_B_chr8_75433636	5	27	5	27
SVA_B_chr8_80400384	9	51	9	49
SVA_B_chr8_86389157	312	259	128	85
SVA_B_chr8_93970257	122	158	16	41
SVA_B_chr8_94340881	42	92	19	26
SVA_B_chr8_94585821	8	46	8	43
SVA_B_chr8_95121800	7	13	7	13
SVA_B_chr8_98051107	134	266	38	74
SVA_B_chr8_99899968	8	68	8	61
SVA_B_chr8_KI270822v1_alt_244160	0	0	0	0
SVA_B_chr9_102602679	92	353	66	229
SVA_B_chr9_104489223	42	162	15	45
SVA_B_chr9_113980434	22	63	19	51
SVA_B_chr9_114525960	14	98	14	92
SVA_B_chr9_118677342	22	68	7	19
SVA_B_chr9_120636704	37	151	24	105
SVA_B_chr9_128084463	7	57	7	57
SVA_B_chr9_129662226	18	26	14	20
SVA_B_chr9_130771347	7	35	7	34
SVA_B_chr9_133300118	32	101	16	49
SVA_B_chr9_134075112	4	6	4	6
SVA_B_chr9_134075176	138	119	55	20
SVA_B_chr9_15099086	8	47	8	47
SVA_B_chr9_19368368	3	26	3	24
SVA_B_chr9_26214191	88	122	50	55
SVA_B_chr9_26491971	37	108	19	50
SVA_B_chr9_26663625	99	144	47	47
SVA_B_chr9_27342426	33	106	4	31
SVA_B_chr9_33767306	2	14	2	14
SVA_B_chr9_37729028	3	20	1	18
SVA_B_chr9_69391021	11	30	11	26
SVA_B_chr9_74852455	115	100	68	42
SVA_B_chr9_77702106	135	102	44	12
SVA_B_chr9_83947513	153	225	76	128
SVA_B_chr9_861060	155	115	45	17
SVA_B_chr9_94634766	5	48	1	22
SVA_B_chr9_96715003	2	8	2	8
SVA_B_chr9_96715050	210	205	50	83
SVA_B_chr9_97497786	184	66	53	16
SVA_B_chr9_98146970	6	49	5	42
SVA_B_chrX_10146165	10	36	10	36
SVA_B_chrX_108377561	4	11	4	11
SVA_B_chrX_109670601	35	76	17	16
SVA_B_chrX_123587852	33	55	27	27
SVA_B_chrX_123876150	1	12	1	7
SVA_B_chrX_130247414	15	35	12	31
SVA_B_chrX_133483206	87	83	32	14
SVA_B_chrX_134285342	29	73	7	26
SVA_B_chrX_135734567	0	0	0	0
SVA_B_chrX_135748666	0	0	0	0
SVA_B_chrX_13612044	20	65	8	22
SVA_B_chrX_138282068	35	47	8	15
SVA_B_chrX_146049737	3	36	2	16
SVA_B_chrX_151598831	73	105	24	9
SVA_B_chrX_155223200	101	115	32	25
SVA_B_chrX_24986390	8	27	8	23
SVA_B_chrX_40210525	22	68	3	2
SVA_B_chrX_41384632	6	42	4	31
SVA_B_chrX_45503256	101	125	78	83
SVA_B_chrX_47430131	3	22	2	12
SVA_B_chrX_48138593	20	29	3	15
SVA_B_chrX_48889024	11	39	8	25
SVA_B_chrX_51118584	106	104	61	34
SVA_B_chrX_53721104	77	61	21	18
SVA_B_chrX_54367148	4	16	0	11
SVA_B_chrX_54735791	114	123	91	78
SVA_B_chrX_56379482	42	77	31	51
SVA_B_chrX_63824795	29	109	15	60
SVA_B_chrX_65391765	40	144	27	102
SVA_B_chrX_65974716	35	79	16	38
SVA_B_chrX_67306831	2	11	2	5
SVA_B_chrX_69421365	34	61	10	23
SVA_B_chrX_696258	38	16	38	16
SVA_B_chrX_70122448	49	106	10	45
SVA_B_chrX_71644371	47	79	16	37
SVA_B_chrX_72559074	28	43	1	3
SVA_B_chrX_73881707	32	56	11	26
SVA_B_chrX_74097733	59	64	28	26
SVA_B_chrX_75406979	9	47	2	24
SVA_B_chrX_87032649	122	106	75	58
SVA_B_chrX_90713101	33	35	30	33
SVA_B_chrY_11037201	0	0	0	0
SVA_B_chrY_12352233	0	0	0	0
SVA_B_chrY_14000399	0	0	0	0
SVA_B_chrY_14041126	0	0	0	0
SVA_B_chrY_19535185	0	0	0	0
SVA_B_chrY_5532516	0	0	0	0
SVA_B_chrY_696258	0	0	0	0
SVA_B_chrY_8935821	0	0	0	0
