id	ip.a.counts	input.a.counts	ip.u.counts	input.u.counts
SVA_B_chr17_8414758	8	69	8	69
SVA_B_chr17_955551	36	35	36	35
SVA_B_chr17_GL000258v2_alt_1193661	0	0	0	0
SVA_B_chr18_11344029	61	147	30	68
SVA_B_chr18_11613518	11	39	7	22
SVA_B_chr18_11647328	10	45	8	14
SVA_B_chr18_26179805	8	24	5	19
SVA_B_chr18_26459326	12	50	9	41
SVA_B_chr18_301523	5	29	2	19
SVA_B_chr18_3049790	12	73	6	33
SVA_B_chr18_32296778	5	19	5	15
SVA_B_chr18_33147382	20	76	5	15
SVA_B_chr18_47827453	128	96	58	23
SVA_B_chr18_48480953	0	27	0	18
SVA_B_chr18_50211376	7	47	7	39
SVA_B_chr18_50608723	12	50	7	32
SVA_B_chr18_59254955	64	104	17	40
SVA_B_chr18_66894357	9	55	6	30
SVA_B_chr18_695684	0	2	0	1
SVA_B_chr18_7203197	74	98	33	41
SVA_B_chr18_79072149	62	64	28	31
SVA_B_chr18_9062827	4	37	3	35
SVA_B_chr18_GL383572v1_alt_142699	0	0	0	0
SVA_B_chr18_KI270911v1_alt_140862	0	0	0	0
SVA_B_chr19_10462895	17	73	17	73
SVA_B_chr19_10478094	9	57	4	48
SVA_B_chr19_11276125	54	105	17	22
SVA_B_chr19_11676263	90	104	34	31
SVA_B_chr19_11700813	15	124	15	111
SVA_B_chr19_12690745	12	60	9	35
SVA_B_chr19_18092742	9	78	9	65
SVA_B_chr19_19769464	58	149	13	42
SVA_B_chr19_21211960	70	104	32	28
SVA_B_chr19_21442982	65	141	8	27
SVA_B_chr19_22321076	117	163	58	89
SVA_B_chr19_22702557	98	112	49	49
SVA_B_chr19_23160231	56	196	38	132
SVA_B_chr19_29237334	0	4	0	4
SVA_B_chr19_35668849	19	71	18	54
SVA_B_chr19_39983007	1	10	1	10
SVA_B_chr19_3998785	10	60	3	14
SVA_B_chr19_44203295	18	65	9	16
SVA_B_chr19_44852501	3	38	3	38
SVA_B_chr19_50258168	8	20	6	17
SVA_B_chr19_50390576	125	119	20	27
SVA_B_chr19_50581838	21	57	4	11
SVA_B_chr19_54072583	12	36	11	31
SVA_B_chr19_54907986	20	41	2	8
SVA_B_chr19_6513276	24	51	14	36
SVA_B_chr19_8356529	6	44	6	34
SVA_B_chr19_9656100	12	94	10	83
SVA_B_chr19_GL949746v1_alt_46950	0	0	0	0
SVA_B_chr19_GL949746v1_alt_811375	0	0	0	0
SVA_B_chr19_GL949747v2_alt_46950	0	0	0	0
SVA_B_chr19_GL949747v2_alt_553168	0	0	0	0
SVA_B_chr19_GL949748v2_alt_46950	0	0	0	0
SVA_B_chr19_GL949748v2_alt_887963	0	0	0	0
SVA_B_chr19_GL949749v2_alt_46950	0	0	0	0
SVA_B_chr19_GL949749v2_alt_915500	0	0	0	0
SVA_B_chr19_GL949750v2_alt_46950	0	0	0	0
SVA_B_chr19_GL949750v2_alt_890049	0	0	0	0
SVA_B_chr19_GL949751v2_alt_46950	0	0	0	0
SVA_B_chr19_GL949751v2_alt_826342	0	0	0	0
SVA_B_chr19_GL949752v1_alt_46950	0	0	0	0
SVA_B_chr19_GL949752v1_alt_812344	0	0	0	0
SVA_B_chr19_GL949753v2_alt_46950	0	0	0	0
SVA_B_chr19_GL949753v2_alt_620138	0	0	0	0
SVA_B_chr19_KI270917v1_alt_186933	0	0	0	0
SVA_B_chr19_KI270920v1_alt_194006	0	0	0	0
SVA_B_chr19_KI270921v1_alt_278225	0	0	0	0
SVA_B_chr19_KI270922v1_alt_183936	0	0	0	0
SVA_B_chr19_KI270923v1_alt_185353	0	0	0	0
SVA_B_chr19_KI270929v1_alt_182204	0	0	0	0
SVA_B_chr19_KI270938v1_alt_46950	0	0	0	0
SVA_B_chr19_KI270938v1_alt_890459	0	0	0	0
SVA_B_chr1_107860739	4	17	2	16
SVA_B_chr1_109052644	146	273	72	129
SVA_B_chr1_112604609	9	93	9	93
SVA_B_chr1_117300175	11	108	8	56
SVA_B_chr1_120875982	0	4	0	4
SVA_B_chr1_12136898	9	52	2	20
SVA_B_chr1_12881470	0	2	0	1
SVA_B_chr1_12940600	0	0	0	0
SVA_B_chr1_13051734	0	0	0	0
SVA_B_chr1_13394128	8	47	8	47
SVA_B_chr1_147061316	80	166	44	97
SVA_B_chr1_160932625	65	235	42	133
SVA_B_chr1_161028945	100	204	46	101
SVA_B_chr1_163545507	33	129	18	44
SVA_B_chr1_168836733	61	122	32	41
SVA_B_chr1_178391200	4	35	4	32
SVA_B_chr1_181954855	7	38	2	3
SVA_B_chr1_182010182	46	128	6	34
SVA_B_chr1_189139178	110	180	50	100
SVA_B_chr1_189225010	20	86	1	41
SVA_B_chr1_199242558	8	48	8	48
SVA_B_chr1_203266131	26	81	11	27
SVA_B_chr1_203841158	54	95	11	16
SVA_B_chr1_203906220	6	35	6	31
SVA_B_chr1_212014542	68	142	45	57
SVA_B_chr1_212724207	120	167	30	41
SVA_B_chr1_224349234	85	185	23	58
SVA_B_chr1_225615014	144	172	37	69
SVA_B_chr1_22986596	0	7	0	6
SVA_B_chr1_231453534	66	113	23	27
SVA_B_chr1_236427982	81	139	19	36
SVA_B_chr1_243058642	0	0	0	0
SVA_B_chr1_246230565	4	61	4	57
SVA_B_chr1_247421335	7	58	4	47
SVA_B_chr1_25208519	6	46	6	41
SVA_B_chr1_27498946	7	85	7	68
SVA_B_chr1_32803739	115	185	50	76
SVA_B_chr1_33356295	6	110	1	15
SVA_B_chr1_34081394	136	234	71	121
SVA_B_chr1_34947613	77	137	42	68
SVA_B_chr1_39807655	109	147	33	29
SVA_B_chr1_39869069	227	245	131	111
SVA_B_chr1_44738045	90	138	39	65
SVA_B_chr1_45114647	103	248	66	138
SVA_B_chr1_45247472	101	135	37	32
SVA_B_chr1_45765057	28	159	10	76
SVA_B_chr1_48174356	21	89	8	42
SVA_B_chr1_50952085	172	115	106	45
SVA_B_chr1_51241181	15	34	15	33
SVA_B_chr1_60415186	7	35	6	27
SVA_B_chr1_65033580	26	85	26	81
SVA_B_chr1_71378946	1	66	0	35
SVA_B_chr1_77935671	1	13	1	11
SVA_B_chr1_81035372	25	112	5	49
SVA_B_chr1_8260047	18	61	18	60
SVA_B_chr1_8260238	13	52	10	45
SVA_B_chr1_91288392	11	85	4	37
SVA_B_chr1_91485657	2	36	2	35
SVA_B_chr1_92025356	76	133	41	54
SVA_B_chr1_KI270763v1_alt_70750	0	0	0	0
SVA_B_chr1_KI270766v1_alt_96759	0	0	0	0
SVA_B_chr20_10207342	14	57	13	51
SVA_B_chr20_18045717	8	61	8	61
SVA_B_chr20_20000035	3	76	3	74
SVA_B_chr20_21136661	0	37	0	24
SVA_B_chr20_25608536	1	43	1	31
SVA_B_chr20_29557681	0	7	0	0
SVA_B_chr20_30326536	0	5	0	0
SVA_B_chr20_3063305	40	109	22	24
SVA_B_chr20_31521860	32	173	29	168
SVA_B_chr20_34139431	14	116	14	100
SVA_B_chr20_34222667	19	75	1	3
SVA_B_chr20_37150247	124	154	64	50
SVA_B_chr20_37550137	22	115	11	60
SVA_B_chr20_37979115	14	96	14	96
SVA_B_chr20_37979240	3	44	1	29
SVA_B_chr20_38407121	117	171	59	76
SVA_B_chr20_38511330	24	82	6	24
SVA_B_chr20_43337860	151	185	66	64
SVA_B_chr20_45750326	0	17	0	7
SVA_B_chr20_48937484	8	60	8	60
SVA_B_chr20_53532253	1	16	0	2
SVA_B_chr20_58489235	6	43	6	38
SVA_B_chr21_14491347	2	19	2	11
SVA_B_chr21_15019871	4	41	4	39
SVA_B_chr21_28909261	4	51	4	48
SVA_B_chr21_31539893	11	32	8	23
SVA_B_chr21_36391938	160	124	93	67
SVA_B_chr21_43072389	0	0	0	0
SVA_B_chr21_43821751	110	74	3	3
SVA_B_chr21_46474720	21	86	21	86
SVA_B_chr22_21847028	97	197	35	95
SVA_B_chr22_31183383	75	85	35	50
SVA_B_chr22_32566062	11	50	10	41
SVA_B_chr22_38409401	53	138	11	52
SVA_B_chr22_38671819	5	14	5	14
SVA_B_chr22_39792579	7	25	7	25
SVA_B_chr22_40803187	22	64	22	64
SVA_B_chr22_42607120	119	145	35	48
SVA_B_chr22_42971094	117	157	70	81
SVA_B_chr22_44511277	5	31	5	16
SVA_B_chr22_KI270928v1_alt_97599	0	0	0	0
SVA_B_chr2_110063400	2	13	2	8
SVA_B_chr2_110306677	0	1	0	0
SVA_B_chr2_111672042	70	98	14	8
SVA_B_chr2_11471909	40	105	40	105
SVA_B_chr2_125276589	41	84	4	20
SVA_B_chr2_126950078	6	39	6	22
SVA_B_chr2_126950364	3	7	3	7
SVA_B_chr2_129807551	35	89	21	51
SVA_B_chr2_129833026	23	91	10	40
SVA_B_chr2_135274625	17	33	8	21
SVA_B_chr2_151515450	5	16	2	6
SVA_B_chr2_158309921	125	137	60	49
SVA_B_chr2_160448307	45	99	12	32
SVA_B_chr2_169738344	0	6	0	3
SVA_B_chr2_169747541	7	11	5	10
SVA_B_chr2_169855350	38	94	16	32
SVA_B_chr2_172699761	34	79	14	23
SVA_B_chr2_183478525	25	48	9	15
SVA_B_chr2_189652920	125	130	67	78
SVA_B_chr2_189759760	11	85	8	51
SVA_B_chr2_192893453	123	125	76	80
SVA_B_chr2_197476763	5	9	3	9
SVA_B_chr2_197575604	1	10	1	10
SVA_B_chr2_200652760	6	48	5	38
SVA_B_chr2_201041936	41	61	14	21
SVA_B_chr2_202439749	66	59	4	13
SVA_B_chr2_210080402	16	85	12	80
SVA_B_chr2_211773023	6	27	6	27
SVA_B_chr2_212771215	1	6	1	6
SVA_B_chr2_214155487	1	27	1	26
SVA_B_chr2_215162735	55	74	18	13
SVA_B_chr2_216256946	3	28	3	25
SVA_B_chr2_219750537	49	113	20	33
SVA_B_chr2_232665986	5	23	5	17
SVA_B_chr2_239037910	111	124	68	70
SVA_B_chr2_26664870	40	151	19	68
SVA_B_chr2_37976844	63	165	32	63
SVA_B_chr2_50411068	47	166	14	45
SVA_B_chr2_54359467	5	40	5	37
SVA_B_chr2_55772928	32	82	0	13
SVA_B_chr2_6130060	30	143	30	143
SVA_B_chr2_61476144	3	37	3	36
SVA_B_chr2_62183125	3	30	3	30
SVA_B_chr2_70266465	71	114	24	51
SVA_B_chr2_74123572	90	149	48	88
SVA_B_chr2_85094999	9	40	6	33
SVA_B_chr2_86544344	36	103	15	54
SVA_B_chr2_88919903	12	52	4	16
SVA_B_chr2_88926199	10	53	2	22
SVA_B_chr2_9352067	10	45	10	42
SVA_B_chr2_95950823	0	2	0	0
SVA_B_chr3_113458186	73	83	31	20
SVA_B_chr3_114098482	6	32	6	32
SVA_B_chr3_116518616	58	84	19	30
SVA_B_chr3_117614679	5	68	3	66
SVA_B_chr3_119241924	63	77	28	21
SVA_B_chr3_121190056	21	81	8	49
SVA_B_chr3_121856402	1	16	1	15
SVA_B_chr3_121856780	9	27	9	27
SVA_B_chr3_125449452	3	61	3	51
SVA_B_chr3_125970601	7	45	7	45
SVA_B_chr3_127293241	22	56	12	19
SVA_B_chr3_127308880	5	35	2	9
SVA_B_chr3_136826974	3	8	2	4
SVA_B_chr3_137683519	3	26	0	11
SVA_B_chr3_138520780	64	119	26	47
SVA_B_chr3_138784398	85	179	34	85
SVA_B_chr3_14406179	10	14	9	9
SVA_B_chr3_150656423	2	49	2	49
SVA_B_chr3_154792378	4	43	4	43
SVA_B_chr3_15996096	100	79	70	26
SVA_B_chr3_164783893	47	99	15	36
SVA_B_chr3_167018076	25	47	15	25
SVA_B_chr3_175087231	9	31	9	18
SVA_B_chr3_179031977	91	67	17	11
SVA_B_chr3_181925308	48	112	5	24
SVA_B_chr3_183638668	1	16	1	16
SVA_B_chr3_184205842	20	68	17	52
SVA_B_chr3_184318355	14	45	7	25
SVA_B_chr3_184419705	11	41	10	28
SVA_B_chr3_185522366	11	36	10	32
SVA_B_chr3_186205863	6	31	5	31
SVA_B_chr3_186434854	81	105	36	31
SVA_B_chr3_191124459	24	58	8	9
SVA_B_chr3_196385004	64	96	32	42
SVA_B_chr3_196761150	90	105	21	19
SVA_B_chr3_197492456	11	25	9	23
SVA_B_chr3_20547286	130	142	64	39
SVA_B_chr3_2916199	36	82	16	38
SVA_B_chr3_38052758	103	184	47	85
SVA_B_chr3_38064012	124	174	78	87
SVA_B_chr3_38083867	13	60	13	55
SVA_B_chr3_39655292	146	173	67	76
SVA_B_chr3_41840388	38	136	17	71
SVA_B_chr3_45941122	36	149	36	149
SVA_B_chr3_50803028	1	3	0	3
SVA_B_chr3_50803086	103	119	40	40
SVA_B_chr3_51607107	143	167	78	78
SVA_B_chr3_5242386	88	82	34	27
SVA_B_chr3_58133295	26	101	20	101
SVA_B_chr3_60926959	126	215	74	134
SVA_B_chr3_61392943	80	192	48	98
SVA_B_chr3_63281882	0	3	0	1
SVA_B_chr3_72787701	148	233	65	118
SVA_B_chr3_80070510	4	47	2	21
SVA_B_chr3_87360955	0	7	0	7
SVA_B_chr3_97480232	18	75	4	22
SVA_B_chr4_103722664	122	124	78	60
SVA_B_chr4_105259088	10	36	8	31
SVA_B_chr4_109603083	51	103	23	48
SVA_B_chr4_113164123	11	38	11	38
SVA_B_chr4_113795887	93	98	38	28
SVA_B_chr4_115583199	3	7	2	4
SVA_B_chr4_117484706	9	33	8	23
SVA_B_chr4_118791510	73	86	23	33
SVA_B_chr4_12037749	6	68	6	62
SVA_B_chr4_121237960	156	175	103	86
SVA_B_chr4_123684306	95	151	63	66
SVA_B_chr4_126770588	65	88	29	47
SVA_B_chr4_135641874	3	47	0	22
SVA_B_chr4_140069341	2	5	0	0
SVA_B_chr4_141249738	8	38	7	36
SVA_B_chr4_145816106	1	31	1	9
SVA_B_chr4_150804793	0	4	0	2
SVA_B_chr4_150953347	30	87	14	39
SVA_B_chr4_150963150	41	94	18	43
SVA_B_chr4_15167170	1	35	1	35
SVA_B_chr4_152764636	93	103	25	24
SVA_B_chr4_155424388	24	48	7	16
SVA_B_chr4_158236749	4	17	4	7
SVA_B_chr4_163312606	3	40	3	35
SVA_B_chr4_165146894	5	45	4	38
SVA_B_chr4_165147250	6	26	5	17
SVA_B_chr4_169049926	3	24	2	20
SVA_B_chr4_169678415	54	103	20	42
SVA_B_chr4_169827821	27	100	6	17
SVA_B_chr4_170165647	49	141	23	73
SVA_B_chr4_173183492	85	79	39	32
SVA_B_chr4_18162534	0	14	0	14
SVA_B_chr4_187834034	5	21	5	21
SVA_B_chr4_24336781	3	30	3	24
SVA_B_chr4_25248811	85	138	58	88
SVA_B_chr4_26214001	8	76	5	62
SVA_B_chr4_30733531	7	37	7	37
SVA_B_chr4_3093917	65	118	31	61
SVA_B_chr4_38967817	3	33	3	15
SVA_B_chr4_39020466	4	26	0	17
SVA_B_chr4_44167311	64	114	40	61
SVA_B_chr4_48185818	48	103	7	23
SVA_B_chr4_52795665	3	11	2	4
SVA_B_chr4_52991985	75	97	25	36
SVA_B_chr4_53138849	44	118	19	47
SVA_B_chr4_64036670	30	122	21	82
SVA_B_chr4_6836548	104	113	56	42
SVA_B_chr4_70036978	34	58	15	31
SVA_B_chr4_70955934	4	3	4	3
SVA_B_chr4_75317760	7	27	6	22
SVA_B_chr4_7601672	109	177	37	65
SVA_B_chr4_78006566	39	70	6	6
SVA_B_chr4_79244643	50	81	20	21
SVA_B_chr4_85745170	5	4	5	2
SVA_B_chr4_93392590	4	16	4	16
SVA_B_chr4_98329924	48	86	6	23
SVA_B_chr5_109832187	97	133	44	69
SVA_B_chr5_118998460	55	102	30	63
SVA_B_chr5_134290735	1	56	1	38
SVA_B_chr5_134758315	5	45	2	23
SVA_B_chr5_156939948	115	244	45	97
SVA_B_chr5_162198670	11	43	4	40
SVA_B_chr5_165919340	6	23	3	6
SVA_B_chr5_173432020	15	48	15	39
SVA_B_chr5_179924063	7	55	7	47
SVA_B_chr5_179983986	3	21	3	21
SVA_B_chr5_180530567	108	165	23	37
SVA_B_chr5_33488098	6	27	6	19
SVA_B_chr5_40845726	5	9	5	9
SVA_B_chr5_42978716	81	87	29	40
SVA_B_chr5_42981416	0	0	0	0
SVA_B_chr5_42981880	10	35	9	34
SVA_B_chr5_43236337	17	67	16	61
SVA_B_chr5_43665241	55	122	34	74
SVA_B_chr5_43745173	23	109	14	60
SVA_B_chr5_43823885	10	63	2	12
SVA_B_chr5_5258852	2	30	2	28
SVA_B_chr5_56257680	38	102	16	36
SVA_B_chr5_56397209	55	127	26	41
SVA_B_chr5_57894888	1	9	1	7
SVA_B_chr5_63083221	23	93	4	17
SVA_B_chr5_63084669	0	1	0	1
SVA_B_chr5_67769629	9	24	9	21
SVA_B_chr5_70347	10	36	10	35
SVA_B_chr5_74003783	14	38	14	37
SVA_B_chr5_76335441	30	126	10	48
SVA_B_chr5_76550353	67	162	16	57
SVA_B_chr5_91342906	24	19	8	8
SVA_B_chr5_92514353	3	21	3	18
SVA_B_chr5_92906281	0	11	0	11
SVA_B_chr5_93985398	83	168	52	97
SVA_B_chr5_98814487	1	30	1	22
SVA_B_chr6_110992506	4	28	4	22
SVA_B_chr6_111040659	1	25	1	25
SVA_B_chr6_115836507	8	28	1	8
SVA_B_chr6_11635963	4	30	4	23
SVA_B_chr6_11697850	4	36	1	31
SVA_B_chr6_121729073	50	115	18	55
SVA_B_chr6_122475157	5	49	3	23
SVA_B_chr6_13133255	41	53	7	13
SVA_B_chr6_132818725	0	12	0	10
SVA_B_chr6_144469704	63	154	23	55
SVA_B_chr6_148290620	5	33	1	11
SVA_B_chr6_149732991	3	30	2	29
SVA_B_chr6_159406774	68	150	27	71
SVA_B_chr6_162338277	19	48	4	6
SVA_B_chr6_162634317	4	17	4	16
SVA_B_chr6_18344869	2	24	1	18
SVA_B_chr6_24414147	43	66	15	29
SVA_B_chr6_25585548	77	125	31	58
SVA_B_chr6_27529371	19	46	10	13
SVA_B_chr6_27652930	77	65	31	21
SVA_B_chr6_28501515	91	108	41	41
SVA_B_chr6_30498160	46	99	7	17
SVA_B_chr6_32531533	62	93	23	33
SVA_B_chr6_33566029	17	41	12	22
SVA_B_chr6_34416836	1	7	0	5
SVA_B_chr6_36581358	3	11	3	10
SVA_B_chr6_40815931	49	114	26	69
SVA_B_chr6_41103694	6	10	6	10
SVA_B_chr6_42686078	64	86	26	32
SVA_B_chr6_42973424	4	27	4	25
SVA_B_chr6_44599259	0	18	0	14
SVA_B_chr6_47443358	71	90	14	18
SVA_B_chr6_56720354	18	60	9	34
SVA_B_chr6_58190028	27	53	19	30
SVA_B_chr6_60944299	44	66	33	49
SVA_B_chr6_69402315	2	17	2	13
SVA_B_chr6_69966138	6	43	1	13
SVA_B_chr6_73925305	5	60	0	39
SVA_B_chr6_87619865	12	57	11	56
SVA_B_chr6_89175726	12	69	12	68
SVA_B_chr6_89885449	6	54	4	46
SVA_B_chr6_GL000251v2_alt_1977905	0	0	0	0
SVA_B_chr6_GL000251v2_alt_2809130	0	0	0	0
SVA_B_chr6_GL000252v2_alt_1152459	0	0	0	0
SVA_B_chr6_GL000252v2_alt_1152587	0	0	0	0
SVA_B_chr6_GL000252v2_alt_1754002	0	0	0	0
SVA_B_chr6_GL000252v2_alt_2576284	0	0	0	0
SVA_B_chr6_GL000253v2_alt_1808395	0	0	0	0
SVA_B_chr6_GL000253v2_alt_2637330	0	0	0	0
SVA_B_chr6_GL000254v2_alt_1152096	0	0	0	0
SVA_B_chr6_GL000254v2_alt_1152224	0	0	0	0
SVA_B_chr6_GL000254v2_alt_1842216	0	0	0	0
SVA_B_chr6_GL000254v2_alt_2670915	0	0	0	0
SVA_B_chr6_GL000255v2_alt_1753268	0	0	0	0
SVA_B_chr6_GL000256v2_alt_1798936	0	0	0	0
SVA_B_chr7_100525303	4	20	4	20
SVA_B_chr7_102752663	0	7	0	0
SVA_B_chr7_104709233	11	70	3	17
SVA_B_chr7_107802575	0	4	0	4
SVA_B_chr7_108255148	51	130	9	56
SVA_B_chr7_128462839	103	121	67	44
SVA_B_chr7_129691086	9	32	7	32
SVA_B_chr7_138378312	28	81	7	38
SVA_B_chr7_142574873	1	11	1	11
SVA_B_chr7_142574939	108	111	25	23
SVA_B_chr7_14803108	9	105	6	98
SVA_B_chr7_149332562	16	48	7	12
SVA_B_chr7_152728622	48	66	43	61
SVA_B_chr7_152879049	4	12	4	9
SVA_B_chr7_155031101	1	15	1	12
SVA_B_chr7_159114659	6	13	6	13
SVA_B_chr7_2161104	234	210	114	84
SVA_B_chr7_23386202	5	9	5	8
SVA_B_chr7_26225363	7	61	7	61
SVA_B_chr7_27986631	78	149	13	39
SVA_B_chr7_29263001	113	196	44	78
SVA_B_chr7_32592641	10	75	9	69
SVA_B_chr7_32753149	16	56	12	30
SVA_B_chr7_33060465	11	66	11	66
SVA_B_chr7_33101077	8	56	7	47
SVA_B_chr7_37182490	8	77	5	69
SVA_B_chr7_44992056	28	152	17	95
SVA_B_chr7_45498647	4	40	4	35
SVA_B_chr7_47921884	113	180	75	81
SVA_B_chr7_56647657	3	14	1	7
SVA_B_chr7_56695266	1	27	1	22
SVA_B_chr7_57520657	2	24	0	17
SVA_B_chr7_5956490	0	0	0	0
SVA_B_chr7_62599109	42	117	23	50
SVA_B_chr7_63866775	1	56	1	44
SVA_B_chr7_64553601	78	133	31	46
SVA_B_chr7_6741993	0	2	0	2
SVA_B_chr7_6768270	0	0	0	0
SVA_B_chr7_73075240	0	0	0	0
SVA_B_chr7_73461932	9	42	9	28
SVA_B_chr7_73620008	22	130	22	121
SVA_B_chr7_75571155	3	6	3	5
SVA_B_chr7_76020748	33	120	31	113
SVA_B_chr7_77118555	0	2	0	0
SVA_B_chr7_81201027	1	27	1	16
SVA_B_chr7_83124708	177	197	108	93
SVA_B_chr7_85073488	9	61	7	43
SVA_B_chr7_92544409	121	103	64	46
SVA_B_chr7_KI270803v1_alt_578606	0	0	0	0
SVA_B_chr8_100350778	79	194	35	96
SVA_B_chr8_102469073	5	35	5	34
SVA_B_chr8_116297028	76	153	27	64
SVA_B_chr8_11646869	5	10	5	10
SVA_B_chr8_11647180	5	4	0	2
SVA_B_chr8_117777075	80	132	38	62
SVA_B_chr8_11863001	1	6	1	6
SVA_B_chr8_127731845	0	28	0	16
SVA_B_chr8_13716230	0	0	0	0
SVA_B_chr8_142826372	92	146	43	58
SVA_B_chr8_14870330	0	3	0	3
SVA_B_chr8_15445317	34	45	11	17
SVA_B_chr8_21944614	19	51	8	21
SVA_B_chr8_25102442	49	54	21	24
SVA_B_chr8_28635241	11	21	8	15
SVA_B_chr8_30270006	0	15	0	15
SVA_B_chr8_30891230	21	130	20	130
SVA_B_chr8_34895252	44	101	35	61
SVA_B_chr8_3636272	1	11	1	11
SVA_B_chr8_39338431	42	69	12	38
SVA_B_chr8_40495825	75	131	38	69
SVA_B_chr8_41013879	0	4	0	2
SVA_B_chr8_41013950	0	10	0	4
SVA_B_chr8_42918424	64	132	20	53
SVA_B_chr8_49040894	69	97	34	39
SVA_B_chr8_54084968	55	86	29	32
SVA_B_chr8_55491733	8	65	8	60
SVA_B_chr8_58776463	21	62	10	17
SVA_B_chr8_73844155	53	110	25	55
SVA_B_chr8_75433636	0	32	0	28
SVA_B_chr8_80400384	8	40	8	33
SVA_B_chr8_86389157	57	104	20	41
SVA_B_chr8_93970257	22	85	5	31
SVA_B_chr8_94340881	8	35	6	6
SVA_B_chr8_94585821	10	45	10	45
SVA_B_chr8_95121800	1	16	1	16
SVA_B_chr8_98051107	37	93	14	41
SVA_B_chr8_99899968	6	41	6	40
SVA_B_chr8_KI270822v1_alt_244160	0	0	0	0
SVA_B_chr9_102602679	45	186	28	105
SVA_B_chr9_104489223	16	105	8	26
SVA_B_chr9_113980434	13	35	10	32
SVA_B_chr9_114525960	14	80	11	74
SVA_B_chr9_118677342	42	54	7	9
SVA_B_chr9_120636704	15	111	10	68
SVA_B_chr9_128084463	25	55	25	55
SVA_B_chr9_129662226	3	16	1	12
SVA_B_chr9_130771347	10	35	10	31
SVA_B_chr9_133300118	10	83	4	34
SVA_B_chr9_134075112	13	4	13	4
SVA_B_chr9_134075176	52	88	17	26
SVA_B_chr9_15099086	1	54	1	54
SVA_B_chr9_19368368	8	40	8	36
SVA_B_chr9_26214191	156	194	76	84
SVA_B_chr9_26491971	87	192	45	111
SVA_B_chr9_26663625	143	304	43	128
SVA_B_chr9_27342426	88	160	30	44
SVA_B_chr9_33767306	5	20	4	12
SVA_B_chr9_37729028	14	38	11	35
SVA_B_chr9_69391021	11	47	7	36
SVA_B_chr9_74852455	91	85	49	29
SVA_B_chr9_77702106	43	69	12	19
SVA_B_chr9_83947513	72	189	41	108
SVA_B_chr9_861060	66	105	20	24
SVA_B_chr9_94634766	8	51	5	18
SVA_B_chr9_96715003	0	6	0	6
SVA_B_chr9_96715050	80	137	30	58
SVA_B_chr9_97497786	49	79	17	15
SVA_B_chr9_98146970	1	34	0	20
SVA_B_chrX_10146165	9	66	9	62
SVA_B_chrX_108377561	4	31	4	30
SVA_B_chrX_109670601	42	107	15	17
SVA_B_chrX_123587852	8	56	6	29
SVA_B_chrX_123876150	3	20	2	16
SVA_B_chrX_130247414	8	64	8	60
SVA_B_chrX_133483206	60	160	21	30
SVA_B_chrX_134285342	37	86	18	31
SVA_B_chrX_135734567	0	0	0	0
SVA_B_chrX_135748666	0	0	0	0
SVA_B_chrX_13612044	31	80	16	26
SVA_B_chrX_138282068	30	87	12	30
SVA_B_chrX_146049737	24	46	12	22
SVA_B_chrX_151598831	85	99	35	31
SVA_B_chrX_155223200	49	130	23	43
SVA_B_chrX_24986390	14	39	13	33
SVA_B_chrX_40210525	31	95	7	11
SVA_B_chrX_41384632	10	56	5	30
SVA_B_chrX_45503256	132	303	79	179
SVA_B_chrX_47430131	2	44	2	15
SVA_B_chrX_48138593	21	32	9	24
SVA_B_chrX_48889024	12	78	10	47
SVA_B_chrX_51118584	87	184	46	91
SVA_B_chrX_53721104	77	154	24	52
SVA_B_chrX_54367148	9	52	0	22
SVA_B_chrX_54735791	135	239	84	152
SVA_B_chrX_56379482	61	113	31	63
SVA_B_chrX_63824795	20	154	10	76
SVA_B_chrX_65391765	99	267	80	207
SVA_B_chrX_65974716	92	167	47	72
SVA_B_chrX_67306831	4	18	4	4
SVA_B_chrX_69421365	54	79	15	26
SVA_B_chrX_696258	67	46	66	46
SVA_B_chrX_70122448	70	109	30	29
SVA_B_chrX_71644371	59	140	26	60
SVA_B_chrX_72559074	19	39	0	4
SVA_B_chrX_73881707	42	66	17	20
SVA_B_chrX_74097733	39	114	15	48
SVA_B_chrX_75406979	13	45	6	21
SVA_B_chrX_87032649	150	185	104	91
SVA_B_chrX_90713101	29	62	20	45
SVA_B_chrY_11037201	3	3	1	1
SVA_B_chrY_12352233	37	40	28	20
SVA_B_chrY_14000399	0	0	0	0
SVA_B_chrY_14041126	0	2	0	0
SVA_B_chrY_19535185	26	49	20	31
SVA_B_chrY_5532516	0	0	0	0
SVA_B_chrY_696258	0	0	0	0
SVA_B_chrY_8935821	2	21	2	21
SVA_C_chr10_102300977	79	81	39	24
SVA_C_chr10_110525064	21	78	21	76
SVA_C_chr10_118795137	20	43	7	9
SVA_C_chr10_118894963	55	118	12	34
SVA_C_chr10_119558940	36	98	4	8
SVA_C_chr10_21836885	70	81	34	31
SVA_C_chr10_28655113	15	79	8	32
SVA_C_chr10_30255873	0	0	0	0
SVA_C_chr10_34975929	37	106	12	37
SVA_C_chr10_42137512	11	30	8	22
SVA_C_chr10_42502306	0	20	0	20
SVA_C_chr10_42899965	28	60	11	23
SVA_C_chr10_43464374	85	170	43	101
SVA_C_chr10_45864810	13	23	7	18
SVA_C_chr10_49969752	6	7	4	7
SVA_C_chr10_65051699	24	64	1	11
SVA_C_chr10_68279318	25	106	11	45
