#'chr'	'start'	'end'	'hg38_PE75_20kb_accuracy.bw'
chr18	5004137	5010155	0.8189791794352533
chr18	7398118	7403452	0.8593299369148859
chr18	7966443	7972474	0.8041555642915259
chr18	8057453	8063463	0.8298963323415044
chr18	10572669	10578678	0.9188192683461304
chr18	12202445	12208458	0.7882751990222613
chr18	14818361	14821461	0.8622904179557678
chr18	15216982	15218951	0.9664684423729337
chr18	15218951	15220697	0.8033617130896011
chr18	15366978	15370947	0.8296268879182115
chr18	22529637	22535664	0.8573371051453145
chr18	22819315	22820558	0.5379362203186784
chr18	24619043	24625072	0.8165024889209492
chr18	24710815	24716841	0.875293249910818
chr18	27510009	27516039	0.770542058844509
chr18	27737727	27743750	0.7822704511268023
chr18	28416545	28422561	0.8057065757043139
chr18	28942182	28943222	0.6567050725794755
chr18	29150606	29152938	0.7646141492124283
chr18	30021863	30027457	0.9227780196456851
chr18	31347969	31353996	0.9356253172442631
chr18	32856627	32862684	0.8779954366762405
chr18	34331116	34337159	0.8012825577893874
chr18	34552379	34558395	0.7629850238383292
chr18	34713943	34715216	0.673336849471105
chr18	35205780	35211809	0.7831566721318537
chr18	39565593	39571600	0.8441059753457685
chr18	39924370	39930434	0.8473334000623923
chr18	40187640	40193657	0.8403410853510662
chr18	41631743	41637769	0.869269906435937
chr18	43298581	43300398	0.5850682988820263
chr18	43323962	43326711	0.6958429963426531
chr18	47348226	47354243	0.8686657934872226
chr18	51740632	51746665	nan
chr18	53173507	53177343	0.7645235842363802
chr18	55715485	55721529	0.8624912216433265
chr18	57259697	57265728	0.8844085887005473
chr18	57719249	57725264	0.9429485920268917
chr18	59403940	59409970	0.8222757547253597
chr18	60029679	60035707	0.8725456259147549
chr18	61715620	61718454	0.7803442568873173
chr18	64878360	64879988	0.9990966835537473
chr18	64880026	64881158	0.6835607549327001
chr18	68226629	68228285	0.7528691284610454
chr18	68784835	68790853	0.8898113172051914
chr18	68859041	68860488	0.7975223329286371
chr18	69449560	69455072	0.8365369397159441
chr18_GL383568v1_alt	52230	58260	0.6440612441342032
chr18_GL383570v1_alt	74978	81011	nan
chr19	115440	116489	1.0
chr19	116492	118291	nan
chr19	15707370	15708596	0.6151369559725969
chr19	23890446	23896455	0.7891424598343104
chr19	24394040	24399943	0.8536355426185074
chr19	28756882	28762969	0.9303591105470678
chr19	29459291	29465188	0.7899846511006821
chr19	37837503	37843533	0.8881013172568424
chr19	40113551	40114633	0.8218983238814278
chr19	42805451	42809000	0.8812666120210746
chr19	46037892	46039772	0.9735853710073106
chr19	55822402	55828429	0.9407501619226716
chr1_KI270706v1_random	7846	13993	0.972972972972973
chr1_KI270760v1_alt	91419	97052	nan
chr2	4642969	4648965	0.8272488834342613
chr2	5049769	5050863	0.767338294597169
chr2	5196906	5199911	0.8893739747916102
chr2	12521758	12527771	0.8862587200613489
chr2	14848065	14854078	0.7066206872195585
chr2	18012017	18018024	0.8067931957771194
chr2	19305840	19311862	0.8069986735654012
chr2	22984154	22990168	0.831820708786561
chr2	23224852	23230886	0.7933920803117476
chr2	30904199	30910223	0.8190386857898846
chr2	37493765	37497347	0.9180065146176792
chr2	40008599	40014619	0.7695692858822718
chr2	40232601	40238627	0.8197458563276672
chr2	43660472	43666500	0.8512464655370195
chr2	45059560	45065587	0.6778494845641032
chr2	45075745	45081776	0.6459480581824979
chr2	49008028	49011614	0.681151982000003
chr2	49638748	49640033	0.5953069606179857
chr2	51850732	51854024	0.6990538559163123
chr2	56436027	56438980	0.889810470799208
chr2	56439364	56441692	1.0
chr2	57418711	57424719	0.7111712142045175
chr2	58381543	58387566	0.805086245144558
chr2	59556386	59559164	0.6469993605553169
chr2	59831571	59832687	0.7165908601442118
chr2	60083663	60089694	0.6672434670042386
chr2	60141192	60147223	0.6961695295901387
chr2	60928171	60929829	0.6760245499766203
chr2	62835479	62841498	0.7887051285753219
chr2	66177171	66183202	0.6206152133780755
chr2	66391131	66397150	0.6906017392123545
chr2	66718568	66719749	0.5586685310673855
chr2	70429535	70431166	0.8516400941378642
chr2	72063976	72069997	0.7989110289331173
chr2	72701921	72703974	0.6416139203152397
chr2	72703966	72705447	0.8080397051464135
chr2	73480077	73486099	0.7358281089823939
chr2	76775759	76781758	0.5704066621001208
chr2	76795805	76796833	0.7857068458767716
chr2	76796818	76801677	0.6398234106858605
chr2	77646856	77648332	0.5937873679528715
chr2	77753773	77759778	0.8102283699327861
chr2	81351097	81352452	0.6965848835192043
chr2	83088805	83094831	0.8268904071716848
chr2	83768303	83774332	0.7646782978185416
chr2	85483051	85485145	0.7657368092264312
chr2	87123203	87124578	1.0
chr2	87699015	87700361	1.0
chr2	91921174	91927204	0.9146377630033182
chr2	91968762	91971877	0.750165723664149
chr2	94496018	94499162	0.9688647371605509
chr2	95821038	95823546	0.6901202662244588
chr2	97170275	97171713	0.837006703139507
chr2	97174545	97176908	0.8039572513189869
chr2	97176909	97178836	0.7485609152076099
chr2	98594396	98595408	0.8174930233729215
chr2	101748669	101750658	0.8957018254689082
chr2	106130893	106136925	0.949674537234182
chr2	106900813	106902302	0.7249186699465667
chr2	108800609	108802985	0.8164220040628067
chr2	109307423	109309333	0.8329328837194993
chr2	116048942	116054967	0.7585967034741021
chr2	117156035	117162051	0.8029838253327823
chr2	117459105	117462264	0.5250151043976393
chr2	117525396	117530328	0.6458814520228712
chr2	117749660	117752127	0.45515775957182925
chr2	118137001	118143020	0.6629619350866764
chr2	118486472	118487949	0.6658909069418342
chr2	118895762	118901792	0.7849062634760775
chr2	118999566	119001635	0.5923909269248073
chr2	122012674	122018708	0.713821561458216
chr2	122265082	122266112	0.6992752447869014
chr2	122345968	122348628	0.7128262017678497
chr2	122348938	122352314	0.8846271409878234
chr2	123704859	123706022	0.7098317799236071
chr2	124139776	124145807	0.7380021703201747
chr2	124356307	124362334	0.6858081418779214
chr2	124407871	124413893	0.7104192059895993
chr2	124593140	124599168	0.7867811231920432
chr2	128858985	128865016	0.7633670905997548
chr2	131693368	131695869	0.8058193674041847
chr2	131814245	131815268	0.6749729144095341
chr2	132565400	132566447	0.6606714394167706
chr2	133465008	133471038	0.7610546414807915
chr2	133546866	133552758	0.6588352049870715
chr2	133910481	133916504	0.7713122027628488
chr2	134650509	134656574	0.7770385506309614
chr2	134825452	134831458	0.7266976657329088
chr2	137393161	137399190	0.7161516831403318
chr2	141043858	141045432	0.8456168948770932
chr2	141963401	141965755	0.7166310080989019
chr2	142607780	142613812	0.8222572173162386
chr2	143006043	143012076	0.8215632805751144
chr2	143661563	143667611	0.8062519165659079
chr2	144897599	144903603	0.9246512007139885
chr2	146405742	146411341	0.8288379905179244
chr2	147727005	147733028	0.6719373699399832
chr2	148148941	148154956	0.6798092975696062
chr2	149850458	149856466	0.7159111750493118
chr2	149945266	149951292	0.7132692853260231
chr2	151698869	151704889	0.8313398329591429
chr2	153397922	153403952	0.6441931634374589
chr2	153538409	153539848	0.541189735593524
chr2	153719448	153725466	0.7495238873333333
chr2	153864595	153866324	0.5900379958147255
chr2	154954645	154958535	0.7135220839615652
chr2	154988667	154989850	0.5882351269484171
chr2	155191285	155192449	0.7227931030837121
chr2	155443837	155446550	0.6094780684484137
chr2	155965888	155971915	0.7592612570428287
chr2	156254519	156260532	0.7817300113449439
chr2	157368536	157374566	0.7128495479112532
chr2	157515144	157521173	0.6798594149354538
chr2	157546818	157548031	0.49616833197018967
chr2	158351232	158357242	0.644971941711502
chr2	158522618	158528649	0.7555632510008928
chr2	160712847	160714310	0.6340212285396422
chr2	160850733	160856748	0.6817126621827422
chr2	165485935	165491963	0.8045739379736787
chr2	165731664	165737694	0.8034209314171552
chr2	166099141	166101522	0.5444713541060523
chr2	166309494	166311259	0.7286265463734484
chr2	166502502	166504134	0.6918852042885466
chr2	167081947	167087967	0.7206747959519542
chr2	167215941	167217295	0.6516816244079584
chr2	167441880	167447993	0.871276167173072
chr2	173699376	173705410	0.8223545389693819
chr2	174269466	174274467	0.7872256482921275
chr2	174404459	174410482	0.8512108499262688
chr2	175588547	175594563	0.6718790037755636
chr2	175700384	175703087	0.6915742552064323
chr2	175703158	175704878	0.8001460453798604
chr2	179734821	179736039	0.7081586980858852
chr2	182025226	182031239	0.7431834079117293
chr2	185419435	185425462	0.7311018283477525
chr2	185585888	185591908	0.7762170889448882
chr2	185766127	185767330	0.4690579096674424
chr2	185841721	185847756	0.6307716023260241
chr2	185864598	185870656	0.6432488163012152
chr2	186401718	186402968	0.5095533246040345
chr2	186952721	186953796	0.580351234480392
chr2	189026778	189030101	0.7590061081813205
chr2	191761850	191767876	0.8845817031507913
chr2	192268436	192274450	0.7982431492478023
chr2	193820505	193822346	0.5787490223297148
chr2	195067522	195073543	0.6144155029580554
chr2	196521489	196527500	0.805729247651439
chr2	197634736	197640761	0.6482870172464996
chr2	197687547	197693561	0.6159165089297699
chr2	198581977	198586261	0.7044093734076043
chr2	204991073	204997106	0.8430578794009883
chr2	206908036	206914052	0.818968199371816
chr2	208811622	208817648	0.5514996732341192
chr2	208894675	208900079	0.6271963600254706
chr2	209128530	209134554	0.6098843489538183
chr2	209746181	209752208	0.8257267449415203
chr2	211219321	211225344	0.8288686083072788
chr2	211888537	211894571	0.827192615450212
chr2	214683797	214689805	0.7884467484233542
chr2	219931819	219937838	0.9010204422975396
chr2	221984563	221990586	0.8196912186936351
chr2	222149602	222155632	0.8229241245010048
chr2	225851411	225852544	0.7591326374031229
chr2	225852863	225854308	1.0
chr2	225854606	225856053	1.0
chr2	225874120	225875127	0.5779247937396598
chr2	226574246	226575312	0.7939598414956069
chr2	228419988	228426024	0.7631338468800324
chr2	228568258	228574281	0.6974672601125953
chr2	228755694	228761717	0.7442246278258984
chr2	228853691	228855929	0.608155243478256
chr2	232176807	232181609	0.6914310598570282
chr2	234888390	234894419	0.8496006212669696
chr2	236383667	236389689	0.793469079633125
chr2	237187655	237189439	0.8034028044062345
chr20	129965	135977	0.8325599130238021
chr20	161119	163048	0.7465434015075304
chr20	1742270	1745033	0.9127343085254542
chr20	4386533	4388491	0.8011883803176199
chr20	6189259	6193082	0.8979446376935788
chr20	6315822	6321844	0.8873478114215912
chr20	8595102	8601127	0.8672410888108523
chr20	9858429	9861663	0.714463331685364
chr20	12582508	12588531	0.6651200974737709
chr20	12633977	12635948	0.6242770144545668
chr20	18601524	18606939	0.715978312355217
chr20	21887656	21893685	0.7037464272947774
chr20	21910854	21916881	0.6250037414862291
chr20	23262090	23263449	0.6589164608888015
chr20	23589309	23595311	0.7397404363836678
chr20	24900606	24906618	0.7660863334071375
chr20	26233678	26239735	0.802954219024324
chr20	26246464	26247556	0.4815106220516093
chr20	26301088	26303218	0.7975695744366713
chr20	26303218	26304782	0.8009844667771283
chr20	26340947	26342470	0.756110061256023
chr20	28776316	28779757	0.6395834198400525
chr20	29525907	29531926	0.8876875312692069
chr20	30155339	30156789	0.7987940023685324
chr20	39368229	39373484	0.8390111913736529
chr20	39740312	39742226	0.6703559473203641
chr20	39802658	39806397	0.7276480395100786
chr20	39977783	39979577	0.6399782613966377
chr20	41785227	41786251	0.7101802084362134
chr20	42206270	42212317	0.8773453342166893
chr20	42614938	42620967	0.8532579386498546
chr20	43814462	43820491	0.899737075950294
chr20	53472645	53478653	0.6791789383121292
chr20	53503852	53509874	0.7208306937524381
chr20	60514077	60515659	0.8719316245104962
chr20	60615705	60618919	0.8717434822993763
chr21	9333722	9339873	1.0
chr21	10167979	10169386	1.0
chr21	12997133	12999618	0.9220471274264888
chr21	13146087	13147831	1.0
chr21	13147831	13149797	1.0
chr21	13414809	13417909	0.763919069973322
chr21	14927083	14933113	0.7814014493715502
chr21	17327483	17333500	0.6958406545185896
chr21	17376039	17381930	0.6524356642019928
chr21	19071742	19075923	0.7841515628894075
chr21	20076421	20077762	0.6477824830457757
chr21	25918368	25924392	0.9646498905413059
chr21	27575812	27578236	0.759906298937773
chr21	29420100	29421296	0.8785313015000079
chr21	29421291	29422545	0.9797695195991581
chr21	32219176	32221599	1.0
chr21	32222963	32226293	0.9036464145972867
chr21	33925607	33931606	0.9817498882673263
chr21	35493767	35499791	0.9217342160224593
chr21	40022875	40028842	0.675768666389713
chr21	40033162	40039180	0.6023754458263864
chr21	40915786	40917867	0.8059191386439605
chr22	11959382	11965528	0.8328033688519144
chr22	12376926	12378169	0.8941740501584031
chr22	15980064	15986114	0.986191672931156
chr22	16021018	16027044	0.7998560656544993
chr22	16183719	16189738	0.9100843013027751
chr22	31010787	31012515	0.9931678976173755
chr22	32294666	32300684	0.9240588134883708
chr22	34677369	34683400	0.7977321647210138
chr22_KI270738v1_random	89139	91552	0.9388212985731584
chr22_KI270738v1_random	93801	95785	0.9893842893800918
chr22_KI270739v1_random	35954	37185	nan
chr22_KI270739v1_random	38403	42470	1.0
chr3	1387561	1393571	0.7777445884021204
chr3	3671333	3672797	0.6196289376808646
chr3	3672796	3674542	0.7474003669732215
chr3	3719387	3725382	0.7215309546926402
chr3	4253249	4259276	0.6661498430595284
chr3	6484912	6490929	0.7413592812714633
chr3	6546608	6547970	0.6806153541269456
chr3	12028022	12033291	0.8838228043025476
chr3	18930483	18936506	0.6554606367083814
chr3	18957807	18963833	0.5615159006606394
chr3	19097369	19103347	0.6509740490824054
chr3	19370611	19376625	0.6729398524350886
chr3	19855049	19861075	0.7610672619388668
chr3	21249725	21255755	0.7874631894563956
chr3	21983140	21989177	0.6961963759741089
chr3	22801379	22807403	0.6999727852103285
chr3	24089459	24095491	0.7467824189996524
chr3	26384736	26390767	0.561958156132895
chr3	28493151	28494532	0.6408245107732243
chr3	30244540	30245658	0.6745894379074117
chr3	30412412	30414283	0.6781652070888537
chr3	34413127	34419172	0.7578262479173141
chr3	35818654	35824692	0.8286649713100839
chr3	36104184	36105577	0.5338135003744058
chr3	36238313	36239607	0.6468234168138165
chr3	39585083	39586434	0.5174126708004583
chr3	43064775	43070790	0.8613670524256974
chr3	43565823	43571847	0.738426226140051
chr3	53365277	53371325	0.8366015534552317
chr3	53921748	53927805	0.8893780449063327
chr3	55046105	55052129	0.7582609016274698
chr3	55136330	55142351	0.788977667302779
chr3	58816279	58821556	0.5426214968636336
chr3	58842155	58848179	0.49339333121777385
chr3	62847282	62852331	0.7705537742954928
chr3	63136269	63142301	0.6581309513443345
chr3	63153079	63155842	0.45642485337718175
chr3	63211709	63217714	0.6781418994561178
chr3	63589477	63591930	0.7083077289980886
chr3	65509293	65515316	0.8417400974650127
chr3	65696872	65699890	0.7388601407774084
chr3	74969740	74971284	0.6008799340711047
chr3	75091960	75098014	0.6776334721094159
chr3	75273454	75279470	0.7821294942751844
chr3	80891647	80897665	0.7135486946663773
chr3	81051390	81057413	0.7404008337811301
chr3	82333149	82337336	0.6889447490269852
chr3	85289931	85295940	0.8327307022437218
chr3	85942334	85943599	0.790390838087783
chr3	86017883	86019903	0.7065585744557994
chr3	86019896	86020992	0.7036671214295129
chr3	87481443	87482820	0.708478069210191
chr3	88503102	88509122	0.7805313374545123
chr3	88869834	88875863	0.7504520343375017
chr3	89345616	89351640	0.6780315827464519
chr3	89869045	89875069	0.4212230286483033
chr3	89957834	89963855	0.5351596787921723
chr3	90307078	90312451	0.7298060951010156
chr3	90382471	90388451	0.7650458671304644
chr3	90543136	90544687	0.492579098826912
chr3	91392785	91393998	0.8368678629690048
chr3	91393998	91395338	0.8991805982233873
chr3	93747821	93749366	0.6475437561285149
chr3	93749363	93750946	0.650988281938729
chr3	94238666	94240460	0.6581309810862228
chr3	94745470	94751496	0.7348052204432783
chr3	95802513	95804182	0.5982880923046617
chr3	95804177	95805987	0.728054635136167
chr3	97598265	97600509	0.6809927804478958
chr3	97641428	97645082	0.8844877062564217
chr3	98465902	98468011	0.6705774845755909
chr3	102215454	102217728	0.7164132677365943
chr3	103220449	103226476	0.7180318858242566
chr3	103232778	103233953	0.6898598440149997
chr3	103234263	103237339	0.6573544638296162
chr3	106665294	106671324	0.7454134455418707
chr3	106975445	106981476	0.7262926356765963
chr3	108257681	108263696	0.7563244347519027
chr3	110440087	110446113	0.738038378331901
chr3	111018717	111024745	0.7091548255272081
chr3	111556204	111562234	0.7145824049315204
chr3	116203399	116209426	0.8065326246100403
chr3	118914244	118920271	0.6751995797862849
chr3	119001471	119007490	0.6207590149197196
chr3	120372616	120378640	0.7827387230685983
chr3	120950637	120952206	0.5659936073101426
chr3	121032458	121033584	0.4740796255917151
chr3	122041912	122047938	0.7355184581607248
chr3	125936639	125942696	0.8267993807071772
chr3	126331605	126337586	0.7274841684159816
chr3	127433363	127435454	0.8440682472993403
chr3	130910130	130911599	0.8445326229436938
chr3	130911600	130913256	0.5194247586715625
chr3	132371233	132377261	0.7884490226148847
chr3	132760657	132766652	0.683789460484041
chr3	135252215	135258230	0.6656430095607602
chr3	135281802	135282894	0.5784614426749093
chr3	135282896	135284776	0.5972844401097044
chr3	135400734	135401779	0.7373056840098076
chr3	135584726	135590755	0.6638527223968569
chr3	135658604	135664636	0.6675241982826188
chr3	137633715	137639732	0.6593226758134471
chr3	139067107	139068357	0.6655624652862548
chr3	139332940	139336780	0.7127363362039129
chr3	141757130	141763153	0.8016003404129943
chr3	142392328	142393644	0.7045466116315325
chr3	145927779	145933791	0.7298017935638338
chr3	146732761	146736361	0.7185424457490445
chr3	151241773	151247772	0.8823859074859826
chr3	153235757	153241782	0.781326361597842
chr3	153506404	153512405	0.6963416260596986
chr3	155119417	155125444	0.6882869506426449
chr3	155438209	155440467	0.5064758769624782
chr3	155469063	155475088	0.654327533224967
chr3	155506352	155512216	0.6692989574671618
chr3	155929343	155930688	0.7634852242735682
chr3	156278974	156284990	0.8317839382810795
chr3	157724698	157730723	0.6928242489510057
chr3	158634524	158640540	0.6194604366393561
chr3	159056002	159057030	0.5253641123553658
chr3	160973878	160977113	0.5999766671201259
chr3	162379054	162381945	0.5829289242785021
chr3	162405867	162411893	0.7770886593499863
chr3	163470844	163472068	0.5658623182695676
chr3	163634382	163636116	0.5691582611756616
chr3	166228041	166232462	0.6336118512683444
chr3	168011033	168017055	0.8340237057513867
chr3	168770217	168772350	0.5447540626355979
chr3	169679488	169685517	0.8311982367698738
chr3	170878557	170884584	0.7518634368944112
chr3	174259686	174265694	0.9216475867518731
chr3	175320701	175323501	0.6502267223383699
chr3	175435852	175437183	0.6315374004939371
chr3	175781711	175787737	0.8303084720755747
chr3	177388771	177394751	0.8474152191825535
chr3	178781790	178784016	0.6766799650852036
chr3	178859949	178865979	0.7228405165632763
chr3	181151331	181152500	0.7136353338957853
chr3	182426093	182432110	0.9362138293600566
chr3	183739148	183740418	0.9561242099822037
chr3	187412124	187418152	0.7133952653940829
chr3	187862481	187868516	0.6953755233904446
chr3	187890221	187896214	0.7408085487986509
chr3	189006941	189008059	0.6089530533882714
chr3	191042166	191044566	0.7396120029428731
chr3	192149316	192155328	0.9019775463197521
chr3	192739214	192745242	0.8034154271416739
chr3	195087673	195093677	0.9268132815847391
chr3	195214894	195219309	0.9166088964025604
chr3_GL000221v1_random	65217	71368	0.9487179487179487
chr4	4953898	4959919	0.8370201806257065
chr4	5271408	5272595	0.5530659152664049
chr4	5272593	5274004	0.587575172592274
chr4	5438602	5444628	0.6691256655537917
chr4	5726571	5728569	0.7542356970431926
chr4	10775394	10781420	0.6856948806716561
chr4	10824427	10829322	0.747483588806407
chr4	11015295	11017522	0.5551180152760314
chr4	11060916	11066938	0.6053698917672072
chr4	11168171	11171814	0.5662388588592827
chr4	11235218	11241254	0.6242558356083306
chr4	11378741	11384770	0.6762839796697517
chr4	12343024	12347054	0.5763350255010086
chr4	12508828	12511134	0.7127330910094593
chr4	14009455	14015486	0.7671787804826439
chr4	14480752	14486827	0.739145466084343
chr4	14660297	14666326	0.6593835647870582
chr4	15278667	15284652	0.723604755084915
chr4	18135185	18136762	0.6215209126018918
chr4	18175298	18176542	0.627972433660958
chr4	18176545	18177632	0.6342894864324249
chr4	19334654	19337576	0.6239927692375796
chr4	19948965	19950304	0.6487338129845549
chr4	19950304	19951798	0.7512567078412936
chr4	22146428	22152457	0.7515344506750298
chr4	27070204	27076264	0.7331254968253693
chr4	27375688	27381719	0.7895952658438995
chr4	31966769	31967830	0.7372901493035657
chr4	32360576	32366580	0.8911252437502166
chr4	35605503	35606907	0.809977849494358
chr4	37104395	37105653	0.7290639413464429
chr4	39296252	39297604	0.8483190830995345
chr4	42982056	42983677	0.6873888297628136
chr4	43185059	43186147	0.49276678981807304
chr4	43287023	43289836	0.5813983682843659
chr4	44974954	44976133	0.7493704880708572
chr4	44976128	44977412	0.7506014615575843
chr4	45824057	45825232	0.5877012020476321
chr4	53328732	53334762	0.6341505172532084
chr4	53877117	53883135	0.6837655369616634
chr4	54921972	54923931	0.7658652333412443
chr4	55057737	55059591	0.7222014164075883
chr4	55059590	55061790	0.5481370290910655
chr4	55619154	55625181	0.7375386338904112
chr4	57643582	57645434	0.5247028593384293
chr4	58229262	58231055	0.620725967135432
chr4	58927369	58928629	0.6863013414636491
chr4	58928628	58931095	0.6788630703223297
chr4	59301002	59303250	0.7006472186897997
chr4	59303235	59305001	0.6128698700821683
chr4	60591249	60592595	0.5513942071179933
chr4	63532522	63538553	0.7401614488505385
chr4	64838309	64840289	0.4884072497637585
chr4	64859154	64865171	0.6263703160137756
chr4	65176612	65182643	0.6515676202494951
chr4	65200017	65201254	0.5597238549322685
chr4	65288238	65294261	0.7093416742761527
chr4	65993300	65999302	0.7543795916268287
chr4	66495167	66496408	0.6695004161282185
chr4	67177043	67183058	0.6792184531044584
chr4	67888015	67889399	0.6218002832607726
chr4	67967415	67973442	0.7280606724876896
chr4	68194059	68196319	0.9216105468768989
chr4	68196170	68200204	0.5121904242673018
chr4	68200199	68203095	0.4557433022728449
chr4	68509805	68515820	0.7865387876630325
chr4	75126806	75132838	0.651840668557019
chr4	75270580	75276607	0.7017873225074434
chr4	75387766	75391597	0.7880438448118808
chr4	75401195	75407226	0.6958700301012299
chr4	75442537	75448552	0.5554595190687964
chr4	76828247	76829876	0.7888222499227436
chr4	79220697	79222324	0.8221336712336057
chr4	79222323	79223658	0.5790998937038893
chr4	79268705	79270284	0.5650319476305796
chr4	79270281	79271447	0.7120788013035396
chr4	84073473	84078520	0.669851722399033
chr4	84126786	84132814	0.7114401671194261
chr4	84298781	84304810	0.7232734450140804
chr4	86070391	86076419	0.7130841813937038
chr4	86251146	86254837	0.5388533244834492
chr4	87710374	87716399	0.7513443528448982
chr4	90748039	90749665	0.600263394369557
chr4	91137747	91138882	0.6139861528568856
chr4	91786027	91792049	0.7178907071567183
chr4	95591963	95593653	0.6933383888041479
chr4	95914760	95920788	0.7445728069777109
chr4	96869182	96872786	0.6430004464832447
chr4	97849287	97850297	0.672883007727047
chr4	98320499	98325931	0.7195186137341084
chr4	98413222	98415069	0.5997572708723671
chr4	99348131	99349375	0.6113143825358517
chr4	100000525	100006553	0.715930992045792
chr4	101405668	101411695	0.8423001707694697
chr4	102204931	102210958	0.7826639531569926
chr4	102220685	102221719	0.5789660399264478
chr4	103250266	103256290	0.7348327030184101
chr4	103816974	103818364	0.5418178382537348
chr4	104687025	104692901	0.7537423262513357
chr4	104786989	104793014	0.73363970219347
chr4	105307237	105313391	0.8020979752101254
chr4	105985170	105987114	0.6590898093846252
chr4	106119955	106121104	0.9691902806802456
chr4	106121099	106125014	0.6696497815778886
chr4	106638223	106639953	0.5570423429067424
chr4	106639947	106641438	0.4994108919166703
chr4	106935104	106941147	0.7157657756900898
chr4	110405850	110409694	0.7083366077536722
chr4	110409694	110411445	0.8509166741085216
chr4	110870810	110876821	0.6948151531621672
chr4	111336944	111342946	0.6459347985227889
chr4	111458040	111461730	0.5574022844877993
chr4	111965553	111967526	0.6442038050413252
chr4	112086464	112092501	0.7468805966181287
chr4	113489139	113495167	0.8263066030134012
chr4	116686380	116687950	0.6804389167743125
chr4	119274114	119280127	0.69772177412251
chr4	120250736	120256048	0.5494505494505495
chr4	120643200	120645596	0.6767478149402918
chr4	120645592	120648485	0.8281455089631395
chr4	124406074	124407280	0.3611115312101829
chr4	126928256	126934284	0.644290886735315
chr4	127020569	127026555	0.6816993217194633
chr4	127588931	127594962	0.6743687949179021
chr4	127650221	127656245	0.5822246672602922
chr4	128213790	128219796	0.7828090061908894
chr4	129295361	129298327	0.6006858528102481
chr4	129962070	129963332	0.6570655308699268
chr4	129963327	129965685	0.6859024385261359
chr4	132484223	132486115	0.6474965393669257
chr4	132631287	132637304	0.8004972741555113
chr4	132944446	132950433	0.887605448182803
chr4	133733943	133739952	0.8387362536720778
chr4	133786662	133788096	0.667314090821866
chr4	137496279	137502288	0.8773709874637989
chr4	139428172	139430321	0.8979088298980058
chr4	140413343	140419363	0.7191259903270145
chr4	141068389	141070073	0.7063097223790006
chr4	141070072	141071392	0.622786223482002
chr4	141877347	141883376	0.7042180407717564
chr4	142915094	142916366	0.6559301279250931
chr4	143100260	143106289	0.6884175818492034
chr4	144012451	144013927	0.8378373278673426
chr4	145369389	145375369	0.6444729772897867
chr4	146350019	146356052	0.7527439998531551
chr4	147449525	147451212	0.6951539184330622
chr4	147451205	147453462	0.5942804049467344
chr4	148317875	148323904	0.873526605193068
chr4	148765411	148766957	0.686402003330216
chr4	148766956	148768725	0.7740585115280713
chr4	152139244	152140462	0.7121094370318947
chr4	155281850	155286433	0.8754577581575025
chr4	156284541	156290599	0.8390333737131332
chr4	157496399	157497660	0.7601109514815008
chr4	158084241	158090272	0.7165570305523754
chr4	158473275	158476169	0.6375369091672222
chr4	160574033	160580085	0.7294918427542985
chr4	161636462	161638509	0.6100004841248233
chr4	161973831	161975754	0.7398470956338177
chr4	163632233	163638253	0.7653174746982955
chr4	164100749	164106778	0.6167604442772966
chr4	164241614	164247620	0.7013508151274312
chr4	164350750	164356776	0.6481492010498636
chr4	164553493	164559523	0.6685811723791715
chr4	166463313	166469345	0.6645046638944064
chr4	166554500	166555649	0.6656125617400784
chr4	167276136	167282161	0.6757727375255634
chr4	168441990	168448038	0.8662962568776001
chr4	170355935	170364005	0.7589991690574821
chr4	170782981	170789002	0.7307504897417766
chr4	172178656	172179815	0.7359699052248256
chr4	174778463	174784478	0.8395633232960181
chr4	174858532	174859873	0.7606351079556766
chr4	175205934	175208165	0.8391408624802935
chr4	178858555	178862727	0.8099088675252315
chr4	181408890	181414915	0.8862521198174472
chr4	182779058	182785080	0.9228125045857288
chr4	186110394	186116420	0.8919350745667487
chr4	188558270	188564287	0.907660661632087
chr4_KI270788v1_alt	92682	97993	0.845320959010054
chr5	4496347	4502372	0.7933786938260879
chr5	4615429	4621437	0.8477581563526277
chr5	6966279	6967323	0.8105103946736946
chr5	6967313	6971675	0.6808848160497096
chr5	7193770	7199795	0.6107106290661726
chr5	8273568	8274791	0.6577834574686925
chr5	12252507	12254453	0.826428243949749
chr5	16335411	16341440	0.8335217478501102
chr5	19161337	19167360	0.8493426160677128
chr5	21107413	21113430	0.8525911576529566
chr5	25113738	25119754	0.7038100307302594
chr5	25378530	25384556	0.8216835748439396
chr5	27209239	27210764	0.6252642648337318
chr5	28196154	28200113	0.7895235130208164
chr5	28502053	28503879	0.6642126398567041
chr5	28503877	28504954	0.7787572303743637
chr5	28798791	28804814	0.7267671532554126
chr5	28843003	28844387	0.5731431987416538
chr5	29186604	29191259	nan
chr5	29489013	29490321	0.6719210311451455
chr5	29876925	29878531	0.6895410553975538
chr5	30013249	30014348	0.7536205799607822
chr5	30817970	30823996	0.8513423489247488
chr5	30859805	30860895	0.7528261782926157
chr5	32911581	32912637	0.5561064525196949
chr5	33122371	33128395	0.6663968146322258
chr5	39787653	39793671	0.7838878153183446
chr5	40541306	40547335	0.7546039805944704
chr5	41235078	41236411	0.580347485544086
chr5	41236406	41238431	0.596423837961974
chr5	42734715	42740780	0.6980766792409279
