#'chr'	'start'	'end'	'hg38_PE75_20kb_accuracy.bw'
chr7	141920660	141926712	0.7315162965302742
chr7	145561497	145564595	0.7903658791731988
chr7	147842592	147848623	0.7921916728899261
chr8	8470860	8476906	0.9337248532200284
chr8	9736453	9738999	0.836478516073182
chr8	9738998	9740068	0.8481200696151947
chr8	18597108	18598423	0.723836642163788
chr8	27113619	27119645	0.8250744505473686
chr8	32816249	32818064	0.6769261610409445
chr8	32818065	32819664	0.9215952859139577
chr8	43901579	43904529	0.9214214143106493
chr8	47332012	47333044	0.5302936915279359
chr8	58483392	58484665	0.7415942627898559
chr8	66024426	66026341	0.7208119062468527
chr8	72875539	72881588	0.7709926263607535
chr8	75621332	75627355	0.680091653692748
chr8	76425147	76426194	0.7916397099964029
chr8	79171774	79173422	0.6393730408937028
chr8	86803885	86805290	0.898672483994019
chr8	88685706	88691760	0.6801964523652855
chr8	89511619	89513733	0.6010723478013655
chr8	90333242	90336279	0.8654290309539546
chr8	91520161	91521376	0.4398863333733484
chr8	91522092	91528121	0.5247790174394089
chr8	104739852	104745873	0.8422587696469676
chr8	104959063	104964830	0.9426562657529072
chr8	121329879	121334807	0.7845604155672254
chr8	122296511	122298299	0.7944659174355351
chr8	125582887	125588889	0.818701946767699
chr8	127311576	127315431	0.8909186043473378
chr8	128453003	128459020	0.6757044871027374
chr8	134070757	134076773	0.8180156859838131
chr8	135875863	135881890	0.7576161101271897
chr8	136438075	136444105	0.8246816746366576
chr8	137242315	137244157	0.9090835353385871
chr8	137244285	137246729	0.8945145040701727
chr9	2515634	2521964	0.9843503796093837
chr9	5239799	5241054	0.6043919506300968
chr9	5241050	5243281	0.7247051201038088
chr9	7863205	7867520	0.8743654921875353
chr9	10136558	10137714	0.5769499749667092
chr9	12556931	12558893	0.7043946815612621
chr9	15950013	15951371	0.5936236851169715
chr9	16465819	16467844	0.744702192235876
chr9	17780483	17781528	0.5563527077579042
chr9	20655633	20658802	0.8978249054107053
chr9	22569613	22570985	0.9083427759457607
chr9	28111896	28117865	0.7254783381943056
chr9	63913383	63916426	0.9329877907894051
chr9	73764933	73766412	0.9525840416238306
chr9	83049540	83055571	0.8183901767528915
chr9	88761032	88762670	1.0
chr9	90149605	90155634	0.8243692226364102
chr9	94113536	94119565	0.6595970228720864
chr9	95697586	95703604	0.9413787192838015
chr9	99853328	99855199	0.8022878376447473
chr9	100983202	100985104	nan
chr9	100985104	100987008	nan
chr9	103237486	103241471	0.8881052727980476
chr9	110417103	110423126	0.7293808256537773
chr9	110791098	110797129	0.7904142555837073
chr9	112798108	112804159	0.9384707567977449
chr9	132526541	132529519	0.9777337782324206
chr9	138183925	138186474	0.6503120857026978
chr9_GL383541v1_alt	138401	144439	1.0
chr9_KI270823v1_alt	34405	36307	nan
chr9_KI270823v1_alt	36307	38211	nan
chrUn_GL000219v1	111191	112282	0.8263037214576379
chrUn_GL000219v1	112281	114251	0.5732145180136471
chrUn_KI270363v1	1	1803	0.964285746216774
chrUn_KI270442v1	192451	193870	0.9955954897815363
chrUn_KI270508v1	1	1951	0.9245254258360653
chrUn_KI270741v1	153010	157432	nan
chrX	11707249	11713279	0.7145556850219841
chrX	11935297	11941314	0.702851067428273
chrX	21330647	21331772	0.7674481831656562
chrX	23238517	23244575	0.7607094313562937
chrX	26314418	26320446	0.729446090089205
chrX	31530648	31531725	0.6719625827993855
chrX	31531727	31535639	0.7995939315272278
chrX	35221420	35223880	0.9665747643486271
chrX	43306198	43311790	0.8323794090650556
chrX	49967496	49968964	0.320778603368624
chrX	50019457	50025505	0.616764449014294
chrX	54118686	54124744	0.7346471442901564
chrX	55685047	55687183	0.8510876457566179
chrX	56647616	56649504	0.7005940262796515
chrX	56695885	56701916	0.5182759046574664
chrX	58468090	58469168	0.7444885316717824
chrX	63318640	63320440	0.6415808237261242
chrX	64013268	64019286	0.5068468419508746
chrX	64517528	64520007	0.6239133672927742
chrX	65207596	65209676	0.45288554416461424
chrX	65209677	65211107	0.41853072278566295
chrX	66180697	66186728	0.5665615304457842
chrX	69982640	69983880	0.663358532132641
chrX	71798458	71801832	0.7641127439526036
chrX	73106143	73112170	0.48212988341520385
chrX	73380993	73387014	0.5008695566848235
chrX	74990963	74992477	0.39517293929502545
chrX	76233355	76239154	0.972491455583824
chrX	76322786	76328816	0.4669168674209719
chrX	77205120	77208619	0.3972033818182382
chrX	80534204	80536001	0.48423878666952574
chrX	81841154	81847184	0.6805022315797126
chrX	82393468	82395266	0.8467753064778278
chrX	83059585	83065637	0.6721224801495465
chrX	83542397	83548420	0.6095669534036968
chrX	83838052	83839860	0.8695716170874317
chrX	86350179	86354023	0.5718869410618038
chrX	86446294	86449424	0.4958553991664332
chrX	86557358	86560507	0.6492313925672539
chrX	87821408	87827419	0.6987120290898063
chrX	91332923	91336075	0.7589458638648374
chrX	92254242	92256469	0.7919826162841002
chrX	93310513	93311793	0.7997269056737423
chrX	95809848	95811359	0.5356615340567676
chrX	95811355	95812590	0.6217190982841769
chrX	96057825	96063842	0.6419877519030537
chrX	101471545	101474982	0.68440511447245
chrX	106469286	106475319	0.6375226885371791
chrX	107612201	107613875	0.5883005765247801
chrX	113687126	113690039	0.7997617045506308
chrX	119435469	119441493	0.8692861339584448
chrX	121263793	121265514	0.48606398644522136
chrX	121265514	121267972	0.790941593266775
chrX	121437645	121441338	0.8711845641726245
chrX	126185971	126191252	0.729016625855518
chrX	127362224	127368248	0.6382870527100595
chrX	130517378	130523407	0.6819107060534775
chrX	131003044	131005315	0.518507621012103
chrX	131005307	131006504	0.5424692915595365
chrX	131961431	131963410	0.82329803882915
chrX	138063068	138064329	0.5714989911933251
chrX	141421203	141427246	0.6658558867120908
chrX	142477850	142483853	0.751447160780559
chrX	143351969	143354311	0.925544976679104
chrX	144323860	144326759	0.7114772858245145
chrX	145974663	145975947	0.6097917777262745
chrX	147653735	147659767	0.7364849886095209
chrX	148170055	148171886	0.44214105972300977
chrX	148971786	148973169	0.6066186744840957
chrX	149178167	149184185	0.722238901802397
chrX	151330321	151336351	0.7468252215614761
chrX	152349287	152350533	0.718473800160529
chrX	155516017	155522048	0.5425777125914009
chrX	155700621	155703831	0.38408140827933573
chrY	3443551	3449565	0.8739649592244669
chrY	4948914	4954938	0.6500358937544867
chrY	5175374	5176463	0.5365689569826193
chrY	5606145	5612199	0.7840418276881109
chrY	9941131	9947151	0.5942535982674538
chrY	11391314	11393170	0.7473813629380747
chrY	11754924	11756990	0.6273847037996426
chrY	11856620	11861094	0.9030362070272904
chrY	14923000	14925040	0.6664543493705637
chrY	16854971	16857715	0.839249727655604
chrY	17375061	17376184	0.579360987735665
chrY	17376184	17377483	0.4757058040925041
chrY	17865406	17866509	nan
chrY	18039499	18040602	nan
chrY	19034632	19038436	0.801434532450326
chrY	19678083	19679131	0.6555720621165428
chrY	20473018	20475821	0.47117416064653317
chrY	23956872	23959834	nan
chrY	25710292	25713238	nan
