#'chr'	'start'	'end'	'mm10_PE75_10kb_accuracy.bw'
chr5	127538459	127540879	0.9941689661219101
chr5	132175644	132180974	0.9960195681391245
chr5	136730980	136736305	0.9902771464535888
chr5	138067952	138073310	1.0
chr5	140559024	140561505	0.9669777506159852
chr5	140861383	140866669	0.9843600929753148
chr5	143186194	143189481	0.9994523881741632
chr5	145539913	145545234	0.990466949402259
chr5	146742227	146747552	0.9926450118212633
chr5	150704415	150707956	0.9860084297562076
chr5	151463976	151469319	0.9381853406725518
chr5	151680083	151685369	0.9490418810985145
chr5_JH584298_random	64283	69641	nan
chr5_JH584299_random	152767	158125	nan
chr5_JH584299_random	779994	785353	1.0
chr6	9943795	9947218	0.9808994955463504
chr6	10196125	10198047	0.9722156348511282
chr6	11121038	11126324	0.996498765009414
chr6	16261219	16262381	1.0
chr6	16262772	16264203	0.9972047544208796
chr6	17036175	17041461	0.9918152221982063
chr6	37974254	37979540	0.9907461887974655
chr6	42010028	42015347	1.0
chr6	44107163	44112521	0.9985461997736653
chr6	50095581	50097258	1.0
chr6	53787132	53792418	0.9998108195257241
chr6	55268376	55271754	0.9360117846653262
chr6	55654151	55659477	0.9864614909186741
chr6	59782827	59788113	0.9856051093264064
chr6	59894664	59897809	0.9946635288729766
chr6	60512968	60514529	1.0
chr6	60514526	60517115	1.0
chr6	61779294	61784616	0.9943874774907415
chr6	64924500	64929786	0.9962164198319388
chr6	68137090	68142408	0.9185359270388244
chr6	68611630	68616833	0.9392681526904058
chr6	69090622	69095941	0.9636481426155199
chr6	73737845	73743210	0.996050246275149
chr6	73971677	73973551	0.9981344729948196
chr6	77700945	77706304	0.9959458444384991
chr6	85671902	85675172	1.0
chr6	85871568	85876893	0.9673098593807676
chr6	87195617	87200903	0.9825125961559901
chr6	87971571	87976896	0.9947727398133613
chr6	116685650	116690953	0.995803553698851
chr6	117635410	117640696	0.9857144822823564
chr6	118489417	118494703	0.9906064124888558
chr6	122194265	122196585	1.0
chr6	124332326	124337651	0.995591962214367
chr6	127095338	127099872	0.9934787812293969
chr6	138063429	138068784	0.9962754606506873
chr6	147711655	147716980	0.9958268089473528
chr6	149226024	149231387	0.9963489068952006
chr7	5222164	5223362	0.9807692307692306
chr7	5223350	5226634	0.9744735177946303
chr7	5697515	5699362	nan
chr7	9251154	9255901	1.0
chr7	10825295	10830581	0.8576512455516015
chr7	11021985	11027339	0.9459580232544422
chr7	11170440	11175765	0.8878605072268375
chr7	11721111	11722369	0.991945071895096
chr7	11722361	11723372	1.0
chr7	12111028	12112774	0.9980340839661274
chr7	13187208	13192474	0.8917968858569646
chr7	13252511	13257869	0.8983620065679832
chr7	14162021	14164385	1.0
chr7	15671093	15676285	0.9582817312330008
chr7	15806657	15811994	0.9426638925847903
chr7	16682222	16685511	0.9968259274216545
chr7	16685697	16686757	0.9997169810645985
chr7	17641224	17646549	0.9817629042589608
chr7	18764279	18769565	0.9941654835080126
chr7	19897528	19902886	0.9747139624848032
chr7	20316997	20322399	nan
chr7	20995385	21000787	1.0
chr7	21245353	21250711	0.8576078112286412
chr7	22312649	22318051	nan
chr7	25496315	25501650	0.83280015781072
chr7	25542831	25548117	0.8618333348718472
chr7	26652490	26657776	0.899683257362011
chr7	26923447	26928790	0.9157199615313112
chr7	29662389	29667705	0.9947628040256313
chr7	31956378	31957495	1.0
chr7	32688799	32689916	nan
chr7	32915695	32916812	nan
chr7	34525137	34530462	0.993665013514774
chr7	44022018	44027372	0.9088080317110991
chr7	44156512	44161837	0.9256262200416168
chr7	51146153	51147341	1.0
chr7	51148387	51151664	0.9997355290618946
chr7	52139179	52144465	0.9927117567011862
chr7	58161604	58166978	1.0
chr7	59670508	59671650	1.0
chr7	62620882	62626168	0.9978146249614439
chr7	65260581	65265939	0.999791404245593
chr7	67937259	67940673	1.0
chr7	73672810	73678220	0.9915698844503303
chr7	75181261	75186586	0.9993896736897213
chr7	83419289	83424605	0.9995313570406174
chr7	85178496	85183782	0.9726981597120076
chr7	85532638	85534093	1.0
chr7	85878131	85880253	0.997951083313621
chr7	87615339	87620664	0.9986817467380578
chr7	89374517	89379842	0.9671678140129841
chr7	89858499	89863824	0.9684799210902111
chr7	92968867	92974192	0.9975318600202391
chr7	97115029	97120388	0.9958809055423391
chr7	98296526	98301842	0.9946172207688981
chr7	103261371	103265974	0.9936800811830131
chr7	104515387	104520551	0.9829158487187826
chr7	105241931	105243095	0.9908554134090332
chr7	107056347	107059974	0.9884833872137498
chr7	107558127	107559209	0.9921307766503635
chr7	109118461	109123817	0.9987303958934488
chr7	122911542	122916896	0.9988793425476279
chr7	125298994	125304243	0.9845748516372735
chr7	125902823	125908109	0.964241077412361
chr7	126732983	126734169	0.9943247884763232
chr7	127732591	127737916	0.9935040465878768
chr7	130345836	130351163	0.9298455314698264
chr7	130441537	130446819	0.9078312794149306
chr7	139113142	139117714	0.9977050092544455
chr7	140021928	140027242	0.9932302411950406
chr7	143849969	143855255	0.9839191062631726
chr7_GL456219_random	71048	72895	nan
chr8	3773135	3778490	0.7528597961399419
chr8	3781336	3785794	0.8164164636039922
chr8	7260587	7265873	0.9984655501465431
chr8	13861341	13866666	0.9892421250052296
chr8	15692640	15697926	0.994049463991951
chr8	17067440	17072798	0.9906681597611049
chr8	21258714	21264067	0.9126466753585398
chr8	21517102	21522388	0.0
chr8	21627068	21632423	0.8062015503875969
chr8	23369901	23372579	0.9939291267095883
chr8	29257808	29263094	0.9909250665423638
chr8	29981056	29986414	0.99331489395588
chr8	43915050	43920336	0.9955582857763411
chr8	44469277	44471000	0.9984636669302844
chr8	51273332	51274903	0.9989527739361546
chr8	53732355	53733542	1.0
chr8	53733536	53734747	1.0
chr8	56744267	56749620	0.9993835231110066
chr8	62411180	62412486	1.0
chr8	64972929	64978269	0.9949605528223381
chr8	74044280	74049605	0.975370747102818
chr8	74137500	74140459	0.9913809064998543
chr8	75176213	75181499	0.9913211115553123
chr8	86679449	86684775	0.9940755720390381
chr8	95115296	95120618	0.9271514275864389
chr8	95412620	95417945	0.9558521861761389
chr8	107732611	107737969	0.9755236182073996
chr8	108117691	108122977	0.962850153951906
chr8	124127809	124133139	0.9964531470306819
chr8	124846646	124851971	0.949762679036154
chr9	3919664	3921635	1.0
chr9	8048715	8054040	1.0
chr9	14419940	14425265	0.9506745651007841
chr9	19952026	19955344	0.9952891510319034
chr9	19967897	19969545	1.0
chr9	20368383	20373669	0.8486591910846839
chr9	20405054	20407414	0.8785835018097344
chr9	20619805	20625091	0.9214890174711468
chr9	22719488	22724813	0.9234516426766982
chr9	22920635	22925921	0.9406817654430347
chr9	25953964	25958496	1.0
chr9	30690847	30696133	0.9960563485026134
chr9	35388961	35394323	0.9924064301710445
chr9	37442233	37447596	0.9969550441159918
chr9	39330780	39334469	0.995841447432599
chr9	44214922	44220247	1.0
chr9	50082487	50087773	1.0
chr9	54849986	54851755	0.9999208593179844
chr9	58461322	58462469	1.0
chr9	59046893	59052218	0.9987456441507107
chr9	62862449	62867807	0.9897921978092408
chr9	67199116	67204441	1.0
chr9	71115049	71120374	0.9304428112898634
chr9	71421567	71424434	0.9637163715066142
chr9	71431537	71434000	0.8729932699675688
chr9	72896476	72900023	0.9956144340817344
chr9	78283382	78288668	1.0
chr9	83148847	83149949	0.9979788620978215
chr9	84514084	84515905	0.9677156837414674
chr9	86290407	86295770	0.9983624758102533
chr9	88811316	88816602	1.0
chr9	90808764	90814083	1.0
chr9	93395430	93400788	0.9975689993104012
chr9	94822181	94827477	0.9928027695309359
chr9	95514680	95517781	0.9926521846533821
chr9	96105510	96110868	0.9896661731991229
chr9	99267337	99272623	0.9674987959627216
chr9	99757508	99762833	0.955069543598963
chr9	102277991	102283307	0.9962304934601393
chr9	106493459	106498814	0.9975426787310511
chr9	112330538	112335896	0.9958732617172834
chr9	114219539	114224897	1.0
chr9	120265828	120271114	0.9928901462089461
chr9	121179001	121184042	0.9548425712748148
chr9	122329200	122334570	0.8759368497461252
chr9	122661151	122666489	0.8409044916328753
chr9	122703930	122709255	0.7873347790028568
chrX	3470298	3475624	1.0
chrX	5161044	5166369	1.0
chrX	5545748	5547013	1.0
chrX	5561964	5567285	0.928783779321333
chrX	13318223	13323547	1.0
chrX	15933770	15939056	0.981418800225278
chrX	17585076	17588730	0.8385131618789982
chrX	17646788	17652138	0.8922136278241595
chrX	18293945	18299270	0.362845073337533
chrX	18303172	18308488	0.6442205375174712
chrX	20034430	20039742	0.9921122091555722
chrX	22067388	22072585	0.947335800345595
chrX	22398195	22403507	0.9591510613275736
chrX	39156802	39162119	0.9931791232047907
chrX	41887018	41892304	0.9954597092107801
chrX	45404934	45406354	1.0
chrX	51567156	51572481	0.9945099775414716
chrX	52355921	52361219	0.9739892414355107
chrX	56071112	56074998	0.9939240611096479
chrX	65222596	65225646	1.0
chrX	69085996	69087418	1.0
chrX	74532698	74534276	0.5838969011799313
chrX	74535165	74540490	0.9411764734069094
chrX	75188055	75189532	1.0
chrX	75189893	75192098	0.9958941384507956
chrX	78528518	78529713	0.9882845150376962
chrX	78838323	78843674	0.9696737296268041
chrX	78938816	78944103	0.9641952884429476
chrX	80332106	80337455	0.9864482757567815
chrX	80446998	80452076	0.9950076802221045
chrX	82084995	82090352	0.9975271067148563
chrX	90572274	90575438	0.9289991842301865
chrX	90575773	90577924	0.956642489608417
chrX	90712407	90716915	0.967420518371841
chrX	95567469	95572827	0.8840133481353986
chrX	95761863	95764356	0.9207131149201713
chrX	95765072	95767935	0.9585723612839415
chrX	95822764	95828046	0.8471556618145699
chrX	109265625	109270911	0.9979339999739746
chrX	110515320	110520606	0.9693159575840243
chrX	110726125	110731411	0.9031699763028134
chrX	111557108	111558802	1.0
chrX	111559121	111562087	0.9966929550518157
chrX	112727889	112733250	0.9915357957778416
chrX	114497792	114503078	0.972777487516313
chrX	118187008	118188108	0.9994181819395586
chrX	123815039	123820364	1.0
chrX	126876170	126881495	0.8973653156791579
chrX	127001695	127007059	0.9056620417968771
chrX	128552849	128554779	1.0
chrX	131336460	131337743	1.0
chrX	138509317	138514607	0.9955171532013466
chrX	146918711	146920586	1.0
chrX	148735841	148736963	1.0
chrX	148805270	148810556	1.0
chrX	148956448	148957570	1.0
chrX	149668721	149669843	1.0
chrX	150030727	150031849	0.39759036144578314
chrX	150194213	150199499	0.9580433890314997
chrX	154592049	154593951	0.9912372773628756
chrX	155991345	155996631	0.9905820655757354
chrX	159663300	159668587	0.9948415545179823
chrX	161179804	161185090	0.9981082125094367
chrX	169373210	169375471	1.0
chrX_GL456233_random	237943	240416	0.8887307730658162
chrY	1374601	1379898	0.9972892196893647
chrY	2285577	2288316	0.9206380369716336
chrY	4006796	4012128	0.9949213741630294
chrY	6766240	6769919	1.0
chrY	12898578	12903882	nan
chrY	17611793	17617097	nan
chrY	23124850	23130175	1.0
chrY	79042640	79047965	nan
